concept_id_1,concept_id_2,relationship_id,valid_start_DATE,valid_end_DATE,invalid_reason,load_table_id,load_row_id
43851817,43737307,Has marketed form,2017-06-24,2099-12-31,,athena_vocab,
41015256,40811244,Has brand name,2017-07-18,2099-12-31,,athena_vocab,
19082573,41317572,RxNorm dose form of,2017-07-18,2099-12-31,,athena_vocab,
41243756,41420999,Has quantified form,2017-07-18,2099-12-31,,athena_vocab,
40642538,46270866,Status of,2022-01-28,2099-12-31,,athena_vocab,
41502636,41502636,Mapped from,2017-07-18,2099-12-31,,athena_vocab,
36069276,36078410,Mapped from,2020-08-17,2099-12-31,,athena_vocab,
40483254,36553678,Subsumes,1970-01-01,2099-12-31,,athena_vocab,
4164049,2789546,Subst used by,1970-01-01,2099-12-31,,athena_vocab,
36555862,4223040,Has finding site,2015-09-18,2099-12-31,,athena_vocab,
40989799,41089318,Has tradename,2017-07-18,2099-12-31,,athena_vocab,
35611422,46068059,Subsumes,2018-07-31,2099-12-31,,athena_vocab,
1029636,37021146,Property of,2019-12-13,2099-12-31,,athena_vocab,
1015176,3041414,Property of,2019-12-13,2099-12-31,,athena_vocab,
43604144,19001949,RxNorm has dose form,2016-07-01,2099-12-31,,athena_vocab,
4077486,45432552,Mapped from,1970-01-01,2099-12-31,,athena_vocab,
40221003,40221004,Constitutes,2016-10-03,2099-12-31,,athena_vocab,
2906362,2906363,Tradename of,2021-06-30,2099-12-31,,athena_vocab,
37013927,35631990,Has Module,2022-01-28,2099-12-31,,athena_vocab,
3665212,36083868,Mapped from,2021-07-08,2099-12-31,,athena_vocab,
1025532,36304187,System of,2019-12-13,2099-12-31,,athena_vocab,
40642538,40525767,Status of,2022-01-28,2099-12-31,,athena_vocab,
1576761,42768526,Is a,1970-01-01,2099-12-31,,athena_vocab,
41915709,41920742,Subsumes,1970-01-01,2099-12-31,,athena_vocab,
44841077,40161410,Maps to,2009-07-06,2099-12-31,,athena_vocab,
40163026,45095563,Mapped from,2009-08-03,2099-12-31,,athena_vocab,
35608652,46181413,Subsumes,2018-07-31,2099-12-31,,athena_vocab,
4186994,4094068,Active ing of,2011-07-31,2099-12-31,,athena_vocab,
4044524,2747644,Method of,1970-01-01,2099-12-31,,athena_vocab,
42708369,45322113,Mapped from,2012-09-04,2099-12-31,,athena_vocab,
35917100,35909854,Variable to Schema,1970-01-01,2099-12-31,,athena_vocab,
40642538,3590363,Status of,2022-01-28,2099-12-31,,athena_vocab,
40811923,41395173,Brand name of,2017-07-18,2099-12-31,,athena_vocab,
43638176,41043755,Has marketed form,2017-08-24,2099-12-31,,athena_vocab,
19126920,43143722,RxNorm dose form of,2016-09-10,2099-12-31,,athena_vocab,
41148956,19082104,RxNorm has dose form,2017-07-18,2099-12-31,,athena_vocab,
45777551,45774715,VAProd - RxNorm eq,2014-12-01,2099-12-31,,athena_vocab,
40243887,45298717,Mapped from,1970-01-01,2099-12-31,,athena_vocab,
45956874,46034121,Licensed route of,2015-01-31,2099-12-31,,athena_vocab,
36531977,36531977,Mapped from,2015-09-18,2099-12-31,,athena_vocab,
44023276,1308738,Brand name of,2018-08-02,2099-12-31,,athena_vocab,
43291968,45775491,RxNorm has dose form,2016-09-30,2099-12-31,,athena_vocab,
35941793,35909833,Value to Schema,1970-01-01,2099-12-31,,athena_vocab,
43188033,19001949,RxNorm has dose form,2016-09-10,2099-12-31,,athena_vocab,
4046266,2742958,Subsumes,1970-01-01,2099-12-31,,athena_vocab,
2746207,4133895,Has intent,1970-01-01,2099-12-31,,athena_vocab,
2845423,2845423,Mapped from,2014-04-22,2099-12-31,,athena_vocab,
45414256,19078870,Maps to,1970-01-01,2099-12-31,,athena_vocab,
40900533,40900533,Maps to,2017-07-18,2099-12-31,,athena_vocab,
35408394,35419368,Has quantified form,2017-07-17,2099-12-31,,athena_vocab,
35981569,35945784,Is a,2021-07-26,2099-12-31,,athena_vocab,
21116799,43833024,Quantified form of,2017-06-24,2099-12-31,,athena_vocab,
1809150,1820272,Translates to,2021-07-26,2099-12-31,,athena_vocab,
37080116,40757388,Subsumes,2019-06-21,2099-12-31,,athena_vocab,
3007706,1033751,Has scale type,2019-12-13,2099-12-31,,athena_vocab,
35919573,35909689,Value to Schema,1970-01-01,2099-12-31,,athena_vocab,
2803531,2803531,Mapped from,2014-04-22,2099-12-31,,athena_vocab,
40265766,4106215,Maps to,2017-07-31,2099-12-31,,athena_vocab,
35818763,35811623,Answer of,2015-07-22,2099-12-31,,athena_vocab,
4185601,40642539,Has Module,2022-01-28,2099-12-31,,athena_vocab,
46157381,35607932,Has non-avail ind,2018-07-31,2099-12-31,,athena_vocab,
35131447,19095976,RxNorm has dose form,2019-03-11,2099-12-31,,athena_vocab,
43640284,43565244,Has brand name,2016-07-01,2099-12-31,,athena_vocab,
46261419,46261419,Mapped from,2018-07-31,2099-12-31,,athena_vocab,
41060444,41060444,Maps to,2017-07-18,2099-12-31,,athena_vocab,
4100601,45425101,Mapped from,2022-08-10,2099-12-31,,athena_vocab,
43838304,43645038,Has marketed form,2017-06-24,2099-12-31,,athena_vocab,
40705148,40705148,Mapped from,2018-09-19,2099-12-31,,athena_vocab,
35916393,36562861,Proc Schema to ICDO,1970-01-01,2099-12-31,,athena_vocab,
35987882,35978459,Is transcribed from,2020-09-13,2099-12-31,,athena_vocab,
46274492,44361668,RxNorm - SPL,1970-01-01,2099-12-31,,athena_vocab,
36691797,36691797,Maps to,2019-01-31,2099-12-31,,athena_vocab,
40642538,46265608,Status of,2022-01-28,2099-12-31,,athena_vocab,
4121769,2740117,Subsumes,1970-01-01,2099-12-31,,athena_vocab,
4199251,3288162,Mapped from,1970-01-01,2099-12-31,,athena_vocab,
36064789,36064789,Mapped from,2020-08-28,2099-12-31,,athena_vocab,
43189800,43132790,Has supplier,2016-09-10,2099-12-31,,athena_vocab,
35791587,21019580,Has supplier,2017-08-02,2099-12-31,,athena_vocab,
4165379,40642538,Has status,2022-01-28,2099-12-31,,athena_vocab,
41471125,41471125,Maps to,2017-07-18,2099-12-31,,athena_vocab,
41122005,41153539,Available as box,2017-07-18,2099-12-31,,athena_vocab,
43849834,43615726,Marketed form of,2017-06-24,2099-12-31,,athena_vocab,
19017768,41273727,Constitutes,2017-07-18,2099-12-31,,athena_vocab,
44914330,40160945,Maps to,2010-01-04,2099-12-31,,athena_vocab,
2021453,2025481,Supplier of,2020-07-31,2099-12-31,,athena_vocab,
4284149,4284500,Subsumes,1970-01-01,2099-12-31,,athena_vocab,
1537758,36556327,Chapter to ICDO,2020-09-23,2099-12-31,,athena_vocab,
19008339,3148902,Mapped from,1970-01-01,2099-12-31,,athena_vocab,
46112778,35626950,Has excipient,2018-07-31,2099-12-31,,athena_vocab,
41098147,21030779,Tradename of,2017-07-18,2099-12-31,,athena_vocab,
21053892,21053892,Maps to,2016-08-07,2099-12-31,,athena_vocab,
15494,45555413,Subsumes,2016-03-25,2099-12-31,,athena_vocab,
2747176,4122590,Is a,1970-01-01,2099-12-31,,athena_vocab,
46168655,35626985,Has legal category,2018-07-31,2099-12-31,,athena_vocab,
37210552,37310858,Has AMP restr ind,2020-03-09,2099-12-31,,athena_vocab,
19061295,41247146,Brand name of,2017-07-18,2099-12-31,,athena_vocab,
765435,765435,Mapped from,2018-01-31,2099-12-31,,athena_vocab,
42865147,4272885,Drug-drug inter for,2012-06-04,2099-12-31,,athena_vocab,
35631990,36691089,Module of,2022-01-28,2099-12-31,,athena_vocab,
3611862,35631990,Has Module,2022-01-28,2099-12-31,,athena_vocab,
44218401,44202276,Contains,2017-10-06,2099-12-31,,athena_vocab,
19120339,19120339,Mapped from,2005-09-11,2099-12-31,,athena_vocab,
37105745,37310858,Has AMP restr ind,2020-03-09,2099-12-31,,athena_vocab,
41189740,41189740,Maps to,2017-07-18,2099-12-31,,athena_vocab,
46075171,35631990,Has Module,2022-01-28,2099-12-31,,athena_vocab,
46053073,37209200,Is a,2019-07-31,2099-12-31,,athena_vocab,
35999463,40229527,Maps to,2020-12-01,2099-12-31,,athena_vocab,
44098938,44082626,RxNorm is a,2017-06-25,2099-12-31,,athena_vocab,
4204911,4073156,Is a,2011-07-31,2099-12-31,,athena_vocab,
21600588,45776105,ATC - RxNorm pr up,2021-10-04,2099-12-31,,athena_vocab,
4081836,40482395,Method of,2011-07-31,2099-12-31,,athena_vocab,
21115100,21019352,Has supplier,2015-08-17,2099-12-31,,athena_vocab,
11912,45592830,Is a,2016-03-25,2099-12-31,,athena_vocab,
4331310,4220323,Is a,2011-07-31,2099-12-31,,athena_vocab,
43712445,43694612,Concept replaced by,2017-08-24,2099-12-31,,athena_vocab,
43660259,19012570,Tradename of,2016-07-01,2099-12-31,,athena_vocab,
43716089,43644372,Has marketed form,2017-06-24,2099-12-31,,athena_vocab,
35628121,45981180,Subsumes,2018-07-31,2099-12-31,,athena_vocab,
42613797,40022986,Tradename of,2021-06-30,2099-12-31,,athena_vocab,
36241784,36226453,Tradename of,2016-08-01,2099-12-31,,athena_vocab,
1630855,1504621,Maps to,2022-04-10,2099-12-31,,athena_vocab,
19082170,41448167,RxNorm dose form of,2017-07-18,2099-12-31,,athena_vocab,
46095267,35607932,Has non-avail ind,2018-07-31,2099-12-31,,athena_vocab,
3433191,3454204,Interpretation of,2019-08-16,2099-12-31,,athena_vocab,
4184178,4034850,Is a,2011-07-31,2099-12-31,,athena_vocab,
42583551,42583551,Maps to,2018-10-01,2099-12-31,,athena_vocab,
46049314,35626975,VMP has prescr stat,2018-07-31,2099-12-31,,athena_vocab,
35626973,4155774,VMP prescr stat of,2018-07-31,2099-12-31,,athena_vocab,
505377,37309770,Has free indicator,2020-03-09,2099-12-31,,athena_vocab,
3399535,3405789,Is a,2019-08-16,2099-12-31,,athena_vocab,
46072900,46072900,Mapped from,2018-07-31,2099-12-31,,athena_vocab,
46129311,37209199,Is a,2019-07-31,2099-12-31,,athena_vocab,
4195404,3264940,Mapped from,1970-01-01,2099-12-31,,athena_vocab,
21133632,42903104,Marketed form of,2017-06-24,2099-12-31,,athena_vocab,
21042704,36885208,Consists of,2017-06-24,2099-12-31,,athena_vocab,
1807844,1825145,Translates to,2021-07-26,2099-12-31,,athena_vocab,
44083071,40036491,Tradename of,2017-06-25,2099-12-31,,athena_vocab,
1825377,1806938,Is translated from,2021-07-26,2099-12-31,,athena_vocab,
40997208,41046356,Consists of,2017-07-18,2099-12-31,,athena_vocab,
35148887,35148887,Mapped from,2019-03-11,2099-12-31,,athena_vocab,
41332849,41332849,Mapped from,2017-07-18,2099-12-31,,athena_vocab,
43835043,43582842,Concept replaces,2017-07-30,2099-12-31,,athena_vocab,
4077579,4290983,Has asso morph,2011-07-31,2099-12-31,,athena_vocab,
1014804,21490638,System of,2019-12-13,2099-12-31,,athena_vocab,
2011752,2011754,Consists of,2020-07-31,2099-12-31,,athena_vocab,
317713,4126156,Has finding site,2011-07-31,2099-12-31,,athena_vocab,
36019988,36019988,Maps to,2021-04-02,2099-12-31,,athena_vocab,
1759842,2020938,Has brand name,2020-07-31,2099-12-31,,athena_vocab,
35794521,35794536,Has tradename,2017-08-02,2099-12-31,,athena_vocab,
19082227,43773822,RxNorm dose form of,2016-07-01,2099-12-31,,athena_vocab,
35621336,35626986,Has legal category,2018-07-31,2099-12-31,,athena_vocab,
35939089,35939089,Mapped from,2018-03-02,2099-12-31,,athena_vocab,
42081190,42081190,Mapped from,2019-02-21,2099-12-31,,athena_vocab,
37015520,37207390,Has CD category,2019-07-31,2099-12-31,,athena_vocab,
21084030,21019725,Has supplier,2015-08-17,2099-12-31,,athena_vocab,
36998483,40231235,Maps to,2020-07-12,2099-12-31,,athena_vocab,
46002280,40642538,Has status,2022-01-28,2099-12-31,,athena_vocab,
35631990,35618778,Module of,2022-01-28,2099-12-31,,athena_vocab,
40173380,44426648,Mapped from,2016-02-01,2099-12-31,,athena_vocab,
35631990,46087325,Module of,2022-01-28,2099-12-31,,athena_vocab,
4081512,4083080,Subsumes,2011-07-31,2099-12-31,,athena_vocab,
41258243,41258243,Maps to,2017-07-18,2099-12-31,,athena_vocab,
36762938,36749639,Is transcribed from,2020-09-13,2099-12-31,,athena_vocab,
42856782,4344312,May treat,2018-02-05,2099-12-31,,athena_vocab,
37207377,45965662,Form continuity of,2019-07-31,2099-12-31,,athena_vocab,
35754333,35745943,Available as box,2017-08-02,2099-12-31,,athena_vocab,
21173448,21173448,Maps to,2016-08-07,2099-12-31,,athena_vocab,
43796505,43778601,Marketed form of,2017-06-24,2099-12-31,,athena_vocab,
35418064,43181519,Marketed form of,2017-07-17,2099-12-31,,athena_vocab,
43264112,46234469,RxNorm has dose form,2016-09-30,2099-12-31,,athena_vocab,
19082103,41457039,RxNorm dose form of,2017-07-18,2099-12-31,,athena_vocab,
3182356,3459739,Causative agent of,2019-08-16,2099-12-31,,athena_vocab,
19082165,40097905,RxNorm dose form of,2005-04-04,2099-12-31,,athena_vocab,
36246432,36246434,Has tradename,2016-08-01,2099-12-31,,athena_vocab,
37310858,46171287,AMP restr ind of,2020-03-09,2099-12-31,,athena_vocab,
44023881,44178282,Supplier of,2017-10-06,2099-12-31,,athena_vocab,
4317702,4129217,Is a,2011-07-31,2099-12-31,,athena_vocab,
46210866,37310856,Has AMP restr ind,2020-03-09,2099-12-31,,athena_vocab,
43193264,43193264,Maps to,2016-08-07,2099-12-31,,athena_vocab,
4020822,4005186,Is a,2011-07-31,2099-12-31,,athena_vocab,
45866938,40229134,Maps to,2015-01-29,2099-12-31,,athena_vocab,
45021448,1760618,Maps to,1970-01-01,2099-12-31,,athena_vocab,
46252740,40232448,Maps to,2015-07-08,2099-12-31,,athena_vocab,
43315180,43315180,Maps to,2021-06-30,2099-12-31,,athena_vocab,
3277386,3378549,Is a,2019-08-16,2099-12-31,,athena_vocab,
4294612,46044892,Disp dose form of,2015-01-31,2099-12-31,,athena_vocab,
46008432,37310856,Has AMP restr ind,2020-03-09,2099-12-31,,athena_vocab,
19082168,36059181,RxNorm dose form of,2020-08-17,2099-12-31,,athena_vocab,
35941165,35909791,Value to Schema,1970-01-01,2099-12-31,,athena_vocab,
36713802,4204670,Has pathology,2019-01-31,2099-12-31,,athena_vocab,
46262509,35626973,VMP has prescr stat,2018-07-31,2099-12-31,,athena_vocab,
3049954,3049875,Contained in panel,1970-01-01,2099-12-31,,athena_vocab,
35631990,46127112,Module of,2022-01-28,2099-12-31,,athena_vocab,
40818302,901656,Brand name of,2017-07-18,2099-12-31,,athena_vocab,
40823313,41494733,Has quantified form,2017-07-18,2099-12-31,,athena_vocab,
36531375,259755,Is a,2015-09-18,2099-12-31,,athena_vocab,
37207390,46024893,CD category of,2019-07-31,2099-12-31,,athena_vocab,
46210167,37209199,Is a,2019-07-31,2099-12-31,,athena_vocab,
35749176,40240176,Has brand name,2017-08-02,2099-12-31,,athena_vocab,
36811763,21017939,Has brand name,2019-01-28,2099-12-31,,athena_vocab,
41351271,41351271,Mapped from,2017-07-18,2099-12-31,,athena_vocab,
35909823,35941821,Schema to Value,1970-01-01,2099-12-31,,athena_vocab,
1029716,21494824,Property of,2019-12-13,2099-12-31,,athena_vocab,
44053827,44053827,Maps to,2017-06-25,2099-12-31,,athena_vocab,
42713165,42714040,Tradename of,2017-07-30,2099-12-31,,athena_vocab,
43649236,41515499,Has marketed form,2017-07-18,2099-12-31,,athena_vocab,
4021667,45757333,Subsumes,2022-01-28,2099-12-31,,athena_vocab,
41358836,41353820,Has marketed form,2017-07-18,2099-12-31,,athena_vocab,
44211983,19010880,RxNorm has dose form,2017-10-06,2099-12-31,,athena_vocab,
35608650,45964428,Subsumes,2018-07-31,2099-12-31,,athena_vocab,
19093368,43185085,RxNorm dose form of,2016-09-10,2099-12-31,,athena_vocab,
42572851,42605110,Has finding site,2018-10-01,2099-12-31,,athena_vocab,
2936648,19130723,Consists of,2021-06-30,2099-12-31,,athena_vocab,
4081765,4081765,Mapped from,1970-01-01,2099-12-31,,athena_vocab,
36212472,19009295,RxNorm inverse is a,2016-08-01,2099-12-31,,athena_vocab,
43035430,19082079,RxNorm has dose form,2019-10-06,2099-12-31,,athena_vocab,
3316518,3313465,Subsumes,2019-08-16,2099-12-31,,athena_vocab,
41516654,41516667,Marketed form of,2017-07-18,2099-12-31,,athena_vocab,
36037084,36037084,Maps to,2021-06-17,2099-12-31,,athena_vocab,
35626975,46018526,VMP prescr stat of,2018-07-31,2099-12-31,,athena_vocab,
43132265,44101250,Supplier of,2017-07-30,2099-12-31,,athena_vocab,
2830784,2830784,Maps to,2014-04-22,2099-12-31,,athena_vocab,
35844126,35856986,Brand name of,2020-10-02,2099-12-31,,athena_vocab,
43143657,21020720,Has supplier,2017-07-30,2099-12-31,,athena_vocab,
35631990,3659101,Module of,2022-01-28,2099-12-31,,athena_vocab,
21076791,21047293,Has marketed form,2017-06-24,2099-12-31,,athena_vocab,
4044014,4334465,Finding site of,2011-07-31,2099-12-31,,athena_vocab,
4261672,4162271,Is a,2011-07-31,2099-12-31,,athena_vocab,
35918500,35909835,Variable to Schema,1970-01-01,2099-12-31,,athena_vocab,
950281,44846238,Mapped from,2008-06-01,2099-12-31,,athena_vocab,
43621996,40812925,Has brand name,2017-08-24,2099-12-31,,athena_vocab,
3221451,3377899,Clinical course of,2019-08-16,2099-12-31,,athena_vocab,
4244834,4245238,Subsumes,2011-07-31,2099-12-31,,athena_vocab,
40095377,42928869,Has tradename,2018-08-21,2099-12-31,,athena_vocab,
40133589,1729323,RxNorm has ing,2006-07-11,2099-12-31,,athena_vocab,
41238641,40819661,Has brand name,2017-08-24,2099-12-31,,athena_vocab,
43604297,19091723,Tradename of,2016-07-01,2099-12-31,,athena_vocab,
40713396,40713396,Mapped from,2018-09-19,2099-12-31,,athena_vocab,
19082573,41123148,RxNorm dose form of,2017-07-18,2099-12-31,,athena_vocab,
36542996,4024302,Has asso morph,2015-09-18,2099-12-31,,athena_vocab,
37207390,3658356,CD category of,2020-07-31,2099-12-31,,athena_vocab,
42706686,42708839,RxNorm inverse is a,2014-12-01,2099-12-31,,athena_vocab,
40967712,40967712,Mapped from,2017-07-18,2099-12-31,,athena_vocab,
41964932,41964932,Mapped from,2019-02-21,2099-12-31,,athena_vocab,
21020720,43044237,Supplier of,2019-10-06,2099-12-31,,athena_vocab,
19124851,41137780,Has marketed form,2017-07-18,2099-12-31,,athena_vocab,
40642539,4301108,Module of,2022-01-28,2099-12-31,,athena_vocab,
35852004,21602900,RxNorm - ATC,2021-10-01,2099-12-31,,athena_vocab,
45968758,46067031,Subsumes,2015-01-31,2099-12-31,,athena_vocab,
3441630,3344548,Has interprets,2019-08-16,2099-12-31,,athena_vocab,
40796135,37056765,Subsumes,1970-01-01,2099-12-31,,athena_vocab,
4010801,4011746,Mapped from,1970-01-01,2099-12-31,,athena_vocab,
40642539,40554912,Module of,2022-01-28,2099-12-31,,athena_vocab,
40843367,41186836,Available as box,2017-07-18,2099-12-31,,athena_vocab,
4184926,42872815,Asso morph of,2017-04-01,2099-12-31,,athena_vocab,
45979793,35608651,Is a,2018-07-31,2099-12-31,,athena_vocab,
2771487,4043859,Has method,1970-01-01,2099-12-31,,athena_vocab,
4300535,40517996,Mapped from,1970-01-01,2099-12-31,,athena_vocab,
37296994,1742334,Maps to,2020-08-09,2099-12-31,,athena_vocab,
41425492,41414359,Box of,2017-07-18,2099-12-31,,athena_vocab,
44178157,40996193,Marketed form of,2017-10-06,2099-12-31,,athena_vocab,
3251064,3460950,Using device,2019-08-16,2099-12-31,,athena_vocab,
43599407,40809189,Has brand name,2017-08-24,2099-12-31,,athena_vocab,
2841070,2813278,Subsumes,2014-04-22,2099-12-31,,athena_vocab,
19082573,40907696,RxNorm dose form of,2017-07-18,2099-12-31,,athena_vocab,
44167284,19023134,Has brand name,2017-10-06,2099-12-31,,athena_vocab,
44789520,3553599,Mapped from,2020-07-31,2099-12-31,,athena_vocab,
43026544,43026545,Has marketed form,2019-10-06,2099-12-31,,athena_vocab,
41179289,41486407,Has quantified form,2017-07-18,2099-12-31,,athena_vocab,
19076373,19082170,RxNorm has dose form,2005-04-04,2099-12-31,,athena_vocab,
43158216,43158216,Mapped from,2016-08-07,2099-12-31,,athena_vocab,
1571450,1571449,Is a,2016-03-25,2099-12-31,,athena_vocab,
45997495,37310858,Has AMP restr ind,2020-03-09,2099-12-31,,athena_vocab,
36715539,3655831,Subsumes,2020-07-31,2099-12-31,,athena_vocab,
40642538,46009481,Status of,2022-01-28,2099-12-31,,athena_vocab,
45771044,45771044,Maps to,2015-01-31,2099-12-31,,athena_vocab,
44498312,36547216,Histology of ICDO,2015-09-18,2099-12-31,,athena_vocab,
45995530,21460776,Mapped from,2018-09-19,2099-12-31,,athena_vocab,
19098973,970456,RxNorm - SPL,1970-01-01,2099-12-31,,athena_vocab,
43573576,1545958,Brand name of,2016-07-01,2099-12-31,,athena_vocab,
1573867,15619,Subsumes,2016-03-25,2099-12-31,,athena_vocab,
42046784,42056374,Is a,1970-01-01,2099-12-31,,athena_vocab,
19088079,21014978,Has brand name,2015-08-17,2099-12-31,,athena_vocab,
36032024,1025532,Has system,2020-12-15,2099-12-31,,athena_vocab,
40162321,42940976,Has tradename,2018-08-21,2099-12-31,,athena_vocab,
2000302115,3018897,Maps to,1970-01-01,2099-12-31,,custom_mapping,
4142048,46041107,Licensed route of,2015-01-31,2099-12-31,,athena_vocab,
35608650,616454,Subsumes,2022-01-28,2099-12-31,,athena_vocab,
4241540,4131594,Is a,2011-07-31,2099-12-31,,athena_vocab,
46213452,46078384,Is a,2015-01-31,2099-12-31,,athena_vocab,
3025767,1015176,Has property,2019-12-13,2099-12-31,,athena_vocab,
4120078,40308835,Mapped from,1970-01-01,2099-12-31,,athena_vocab,
44114392,44114392,Mapped from,2017-06-25,2099-12-31,,athena_vocab,
21052165,21032469,Maps to,2018-08-02,2099-12-31,,athena_vocab,
21137600,43845963,Has marketed form,2017-06-24,2099-12-31,,athena_vocab,
42851790,4267486,May treat,2014-12-01,2099-12-31,,athena_vocab,
4239461,40642539,Has Module,2022-01-28,2099-12-31,,athena_vocab,
40888794,41273196,Constitutes,2017-07-18,2099-12-31,,athena_vocab,
43862267,43862267,Mapped from,2016-12-18,2099-12-31,,athena_vocab,
45541973,20084,Is a,2016-03-25,2099-12-31,,athena_vocab,
4129580,4031598,Has modification,2018-07-31,2099-12-31,,athena_vocab,
3488469,3514908,Is a,2019-08-16,2099-12-31,,athena_vocab,
35937505,35918642,Answer of,1970-01-01,2099-12-31,,athena_vocab,
3525588,4181464,Concept was_a to,2006-10-02,2099-12-31,,athena_vocab,
40069925,19082170,RxNorm has dose form,2005-04-04,2099-12-31,,athena_vocab,
3483591,3370249,Finding site of,2019-08-16,2099-12-31,,athena_vocab,
44812389,46284618,Module of,2022-01-28,2099-12-31,,athena_vocab,
45231674,19031971,Maps to,2008-03-03,2099-12-31,,athena_vocab,
36548086,36548086,Mapped from,2015-09-18,2099-12-31,,athena_vocab,
46097459,4211864,Has VMP,2015-01-31,2099-12-31,,athena_vocab,
4086936,4086935,Is a,2011-07-31,2099-12-31,,athena_vocab,
40909755,19082228,RxNorm has dose form,2017-07-18,2099-12-31,,athena_vocab,
46029420,45968758,Is a,2015-01-31,2099-12-31,,athena_vocab,
41209466,44174567,Has marketed form,2017-10-06,2099-12-31,,athena_vocab,
43170494,43170494,Mapped from,2016-08-07,2099-12-31,,athena_vocab,
45967646,37207390,Has CD category,2019-07-31,2099-12-31,,athena_vocab,
21120307,21020205,Has supplier,2015-08-17,2099-12-31,,athena_vocab,
46234469,2904248,RxNorm dose form of,2021-06-30,2099-12-31,,athena_vocab,
45034506,35604581,Maps to,2016-03-01,2099-12-31,,athena_vocab,
36204538,36203494,Contained in panel,1970-01-01,2099-12-31,,athena_vocab,
4082150,3343461,Mapped from,1970-01-01,2099-12-31,,athena_vocab,
37207390,46110195,CD category of,2019-07-31,2099-12-31,,athena_vocab,
41929469,41938915,Subsumes,1970-01-01,2099-12-31,,athena_vocab,
35985605,35985519,Translates to,2020-09-13,2099-12-31,,athena_vocab,
44099759,44097578,Maps to,2017-08-25,2099-12-31,,athena_vocab,
45780420,40161873,SPL - RxNorm,2015-01-29,2099-12-31,,athena_vocab,
21089523,21089523,Maps to,2016-08-07,2099-12-31,,athena_vocab,
42800343,45413428,Mapped from,2013-08-05,2099-12-31,,athena_vocab,
43035591,43035591,Mapped from,2019-10-11,2099-12-31,,athena_vocab,
43595848,43595849,Has marketed form,2016-07-01,2099-12-31,,athena_vocab,
45965017,35631990,Has Module,2022-01-28,2099-12-31,,athena_vocab,
42718671,42718671,Maps to,2017-08-01,2099-12-31,,athena_vocab,
3026829,36208195,Is a,1970-01-01,2099-12-31,,athena_vocab,
40330026,40642539,Has Module,2022-01-28,2099-12-31,,athena_vocab,
46058597,21483498,Mapped from,2018-09-19,2099-12-31,,athena_vocab,
40642537,4335535,Status of,2022-01-28,2099-12-31,,athena_vocab,
40642538,44809531,Status of,2022-01-28,2099-12-31,,athena_vocab,
3453476,3516105,Has specimen,2019-08-16,2099-12-31,,athena_vocab,
4259985,4132800,Has method,2011-07-31,2099-12-31,,athena_vocab,
19126920,43187124,RxNorm dose form of,2016-09-10,2099-12-31,,athena_vocab,
43758826,42727591,Marketed form of,2017-07-30,2099-12-31,,athena_vocab,
43689572,43689572,Maps to,2016-12-18,2099-12-31,,athena_vocab,
21018969,36263162,Brand name of,2017-10-01,2099-12-31,,athena_vocab,
42924319,42924351,Has tradename,2018-08-21,2099-12-31,,athena_vocab,
44019682,19061053,Brand name of,2017-06-25,2099-12-31,,athena_vocab,
41258423,40928116,Marketed form of,2017-07-18,2099-12-31,,athena_vocab,
43150233,43183317,Has marketed form,2017-06-24,2099-12-31,,athena_vocab,
3503151,3487804,Is a,2019-08-16,2099-12-31,,athena_vocab,
1821111,1821111,Maps to,2021-07-27,2099-12-31,,athena_vocab,
36019097,1815655,Is translated from,2021-07-26,2099-12-31,,athena_vocab,
37395640,764868,Has Module,2022-01-28,2099-12-31,,athena_vocab,
46026294,45963836,Is a,2015-01-31,2099-12-31,,athena_vocab,
37211480,4164069,Has basis str subst,2019-07-31,2099-12-31,,athena_vocab,
3247632,3313713,Subsumes,2019-08-16,2099-12-31,,athena_vocab,
727835,40803160,Has brand name,2017-07-18,2099-12-31,,athena_vocab,
44190726,41343764,Marketed form of,2017-10-06,2099-12-31,,athena_vocab,
42001775,42014868,Subsumes,1970-01-01,2099-12-31,,athena_vocab,
19020427,4349691,RxNorm - NDFRT eq,2010-06-07,2099-12-31,,athena_vocab,
46154982,36708319,Is a,2017-01-31,2099-12-31,,athena_vocab,
41164174,43268473,Marketed form of,2017-07-18,2099-12-31,,athena_vocab,
40892499,710263,Tradename of,2017-07-18,2099-12-31,,athena_vocab,
4234718,4044177,Has method,2020-07-31,2099-12-31,,athena_vocab,
21048660,36249118,Marketed form of,2017-06-24,2099-12-31,,athena_vocab,
42855311,4345128,May treat,2012-10-01,2099-12-31,,athena_vocab,
2798720,2798720,Maps to,2014-04-22,2099-12-31,,athena_vocab,
36708133,3661083,Subsumes,2020-07-31,2099-12-31,,athena_vocab,
3346122,3399058,Is a,2019-08-16,2099-12-31,,athena_vocab,
4350705,42856371,NDFRT ing of,2012-10-01,2099-12-31,,athena_vocab,
3654262,4241018,Is a,2020-07-31,2099-12-31,,athena_vocab,
19121682,45667182,RxNorm - SPL,2015-01-29,2099-12-31,,athena_vocab,
46151582,46104432,Is a,2015-01-31,2099-12-31,,athena_vocab,
3396303,3256789,Is a,2019-08-16,2099-12-31,,athena_vocab,
35745315,35766115,Concept replaces,2017-08-24,2099-12-31,,athena_vocab,
21113888,21601464,Drug has drug class,2015-08-17,2099-12-31,,athena_vocab,
35776267,41330987,Box of,2017-08-24,2099-12-31,,athena_vocab,
