disease_id,disease_name,degree,betweenness_centrality,betweenness_weighted
379801,Trigeminal neuralgia,9,0.0,0.0
192606,Paraplegia,4,0.0,0.0
376124,Pinguecula,25,0.0,0.0
135340,Pressure ulcer stage 3,26,0.0,0.0
23868,Congenital anomaly of esophagus,20,0.0,0.0
136184,Pruritus of skin,14,0.0,0.0
314971,Chronic respiratory failure,24,0.0,0.0
80269,Mechanical complication of internal joint prosthesis,9,0.0,0.0
443608,Bilateral sensory hearing loss,2,0.0,0.0
317898,Malignant essential hypertension,63,0.0,0.0
442256,Disorder of bursa of shoulder region,7,0.0,0.0
4028073,Disorder of artery of neck,12,0.0,0.0
197018,Chronic gastric ulcer with hemorrhage but without obstruction,20,0.0,0.0
444122,Calculus of bile duct with obstruction,25,0.0,0.0
4003404,Inactive tuberculosis,23,0.0,0.0
321689,Apnea,5,0.0,0.0
313324,Cheyne-Stokes respiration,20,0.0,0.0
77987,Respiratory finding of chest,8,0.0,0.0
321483,Respiratory complication,5,0.0,0.0
40481816,Infection by methicillin sensitive Staphylococcus aureus,6,0.0,0.0
4211974,Acute viral hepatitis,11,0.0,0.0
195851,"Gastric ulcer without hemorrhage, without perforation AND without obstruction",16,0.0,0.0
443460,Pathological fracture of femur,8,0.0,0.0
381290,Ocular hypertension,4,0.0,0.0
438170,Acute myocardial infarction of inferior wall,10,0.0,0.0
40492482,Squamous cell carcinoma of nose,12,0.0,0.0
434592,B-cell lymphoma (clinical),20,0.0,0.0
4243445,Benign neoplasm of pancreas,10,0.0,0.0
4025938,Pressure ulcer of sacral region,30,0.0,0.0
46270470,Primary chronic gout without tophus of ankle and/or foot,7,0.0,0.0
4185356,Kyphosis of thoracic spine,9,0.0,0.0
4184423,Scoliosis of lumbar spine,17,0.0,0.0
4302739,Thigh pain,20,0.0,0.0
316437,Cerebral atherosclerosis,15,0.0,0.0
374028,Age related macular degeneration,6,0.0,0.0
434303,Benign neoplasm of rectum and anal canal,14,0.0,0.0
443730,Disorder of nervous system due to diabetes mellitus,4,0.0,0.0
23986,Disorder of pituitary gland,3,0.0,0.0
141825,Simple goiter,12,0.0,0.0
35622958,Disorder in remission,30,0.0,0.0
4246127,Malignant neoplasm of liver,11,0.0,0.0
80045,Primary malignant neoplasm of anus,11,0.0,0.0
4001171,Liver cell carcinoma,18,0.0,0.0
441225,Primary malignant neoplasm of ampulla of Vater,12,0.0,0.0
194589,Primary malignant neoplasm of biliary tract,19,0.0,0.0
257583,Allergic bronchopulmonary aspergillosis,8,0.0,0.0
43530690,Foot ulcer due to type 2 diabetes mellitus,15,0.0,0.0
4013643,Pulmonary arterial hypertension,32,0.0,0.0
376713,Cerebral hemorrhage,9,0.0,0.0
381001,Subjective visual disturbance,6,0.0,0.0
372925,Cholesteatoma,6,0.0,0.0
43021779,Hearing loss of left ear,1,0.0,0.0
4031106,Melanocytic nevus of face,13,0.0,0.0
432843,Primary malignant neoplasm of tail of pancreas,18,0.0,0.0
258375,Overlapping malignant neoplasm of bronchus and lung,8,0.0,0.0
438693,Primary malignant neoplasm of mediastinum,10,0.0,0.0
4153890,Malignant melanoma of trunk,12,0.0,0.0
434293,Primary malignant neoplasm of body of pancreas,15,0.0,0.0
4057953,Acute gastric ulcer with perforation,13,0.0,0.0
4134603,Vascular disorder of intestine,8,0.0,0.0
4091901,Aberrant premature complexes,12,0.0,0.0
4043731,Infarction - precerebral,4,0.0,0.0
441561,Low tension glaucoma,6,0.0,0.0
196925,Secondary malignant neoplasm of retroperitoneum and peritoneum,19,0.0,0.0
4110189,Cerebral infarct due to thrombosis of precerebral arteries,21,0.0,0.0
441875,Thoracic aortic aneurysm which has ruptured,4,0.0,0.0
22340,Esophageal varices without bleeding,4,0.0,0.0
81239,Primary malignant neoplasm of upper limb,9,0.0,0.0
198091,Primary malignant neoplasm of retroperitoneum,3,0.0,0.0
376647,Primary malignant neoplasm of soft tissues,6,0.0,0.0
133424,Primary malignant neoplasm of thyroid gland,12,0.0,0.0
192568,Secondary malignant neoplasm of intra-abdominal lymph nodes,19,0.0,0.0
42539698,Transplanted lung present,31,0.0,0.0
200618,Postoperative shock,29,0.0,0.0
36712827,Dehiscence of external surgical incision wound,7,0.0,0.0
40482236,Dehiscence of internal surgical wound,18,0.0,0.0
4245385,Displacement of cardiac device,22,0.0,0.0
4191650,Acute respiratory distress,41,0.0,0.0
81931,Psoriasis with arthropathy,13,0.0,0.0
4181965,Chronic ulcer of foot,15,0.0,0.0
4201705,Sequela of disorder,13,0.0,0.0
4069320,Pseudarthrosis after fusion or arthrodesis,30,0.0,0.0
44783016,Calculus of gallbladder with acute and chronic cholecystitis,9,0.0,0.0
4151134,Cyst of pancreas,12,0.0,0.0
4266864,Abscess of neck,19,0.0,0.0
137350,Radiation dermatitis,13,0.0,0.0
4160464,Pseudofolliculitis barbae,58,0.0,0.0
134681,Diffuse spasm of esophagus,8,0.0,0.0
40481303,Aphonia,2,0.0,0.0
443200,Nervous system symptoms,7,0.0,0.0
40305987,Delayed union of fracture,6,0.0,0.0
432461,Closed fracture of shaft of clavicle,31,0.0,0.0
432463,Closed fracture of acromial end of clavicle,31,0.0,0.0
44783028,Injury of shoulder and upper arm,51,0.0,0.0
435082,Closed fracture of nasal bones,3,0.0,0.0
256633,Primary malignant neoplasm of base of tongue,14,0.0,0.0
194403,Obstructed diaphragmatic hernia,6,0.0,0.0
4079499,Convalescence after radiotherapy,39,0.0,0.0
79240,Prosthetic joint dislocation,36,0.0,0.0
43021410,Breakage of internal fixation device,7,0.0,0.0
440276,"Infection AND/OR inflammatory reaction due to internal prosthetic device, implant AND/OR graft",6,0.0,0.0
257755,Complication of transplanted lung,31,0.0,0.0
4177206,Tubulointerstitial nephritis,14,0.0,0.0
199065,Stricture of ureter,10,0.0,0.0
435506,Benign neoplastic disease,8,0.0,0.0
441521,Malignant lymphoma of lymph nodes of axilla AND/OR upper limb,3,0.0,0.0
4098597,Waldenström macroglobulinemia,7,0.0,0.0
4082311,B-cell chronic lymphocytic leukemia,18,0.0,0.0
4241908,Carcinoma in situ of skin of upper limb,18,0.0,0.0
200959,Secondary malignant neoplasm of intrapelvic lymph nodes,17,0.0,0.0
42539502,Transplanted kidney present,3,0.0,0.0
46273390,Dependence on respirator,25,0.0,0.0
373449,Drug-induced delirium,12,0.0,0.0
4288370,Severe visual impairment,1,0.0,0.0
320115,Mitral insufficiency and aortic stenosis,19,0.0,0.0
442287,Rest pain,16,0.0,0.0
4260194,Photophobia,6,0.0,0.0
37018293,Inflammatory disorder of jaw region,4,0.0,0.0
373852,Neuralgia,21,0.0,0.0
4112852,Benign lipomatous tumor,14,0.0,0.0
435790,Secondary polycythemia,7,0.0,0.0
141663,Osteomyelitis,4,0.0,0.0
40479594,Periprosthetic fracture,8,0.0,0.0
321876,Disorder of capillaries,1,0.0,0.0
252662,Tracheobronchial disorder,30,0.0,0.0
74396,Temporomandibular joint disorder,7,0.0,0.0
4266188,Disorder of body wall,10,0.0,0.0
138387,Thyrotoxicosis,21,0.0,0.0
375519,Alcohol withdrawal syndrome,12,0.0,0.0
443236,Hypnotic or anxiolytic dependence,13,0.0,0.0
4239381,Psychoactive substance abuse,12,0.0,0.0
435516,Lipoprotein deficiency disorder,6,0.0,0.0
434875,Secondary malignant neoplasm of mediastinum,13,0.0,0.0
46271778,Cytokine release syndrome,12,0.0,0.0
4130023,Atrophy of thyroid - acquired,17,0.0,0.0
4103532,Immune thrombocytopenia,15,0.0,0.0
4260535,Diverticulitis of large intestine,12,0.0,0.0
375800,Dystonia,2,0.0,0.0
318736,Migraine,19,0.0,0.0
4204781,Collapse of lumbar vertebra,16,0.0,0.0
378165,Nystagmus,9,0.0,0.0
321107,Congenital insufficiency of aortic valve,24,0.0,0.0
436677,Adjustment disorder,12,0.0,0.0
439005,Chronic alcoholism in remission,41,0.0,0.0
436042,Primary malignant neoplasm of anterior two-thirds of tongue,8,0.0,0.0
4311629,Impaired glucose tolerance,3,0.0,0.0
439404,Primary malignant neoplasm of oral cavity,5,0.0,0.0
80767,Breast lump,18,0.0,0.0
433596,Abnormal sputum,27,0.0,0.0
254068,Disorder of upper respiratory system,14,0.0,0.0
195847,Gastroparesis syndrome,11,0.0,0.0
4055201,Angiodysplasia of colon,35,0.0,0.0
444211,Disorder of thigh,8,0.0,0.0
132277,Neoplasm of uncertain behavior of endocrine glands and nervous system,3,0.0,0.0
433440,Dysthymia,7,0.0,0.0
4029488,Hepatic encephalopathy,20,0.0,0.0
194993,Intestinal malabsorption,44,0.0,0.0
4286676,Acquired deformity of rib,25,0.0,0.0
36712860,Non-infectious systemic inflammatory response syndrome without acute organ failure,23,0.0,0.0
4033848,Post-inflammatory hyperpigmentation,54,0.0,0.0
140708,Myelopathy due to another disorder,10,0.0,0.0
43022069,Primary central sleep apnea,25,0.0,0.0
4160055,Clonic hemifacial spasm,4,0.0,0.0
43530719,Incomplete paraplegia,4,0.0,0.0
439013,Insomnia disorder related to another mental disorder,18,0.0,0.0
4193620,"Keratoconjunctivitis sicca, in Sjögren's syndrome",2,0.0,0.0
4153359,Arthritis of spine,21,0.0,0.0
193874,Nocturnal enuresis,5,0.0,0.0
4130851,Injury of upper extremity,5,0.0,0.0
437703,Closed fracture of intracapsular section of femur,15,0.0,0.0
4308696,Pain due to internal prosthetic device,14,0.0,0.0
435988,"Motor vehicle accident, driver",2,0.0,0.0
4265749,Meibomian gland dysfunction,16,0.0,0.0
441284,Open-angle glaucoma,3,0.0,0.0
4067766,Pathologic fracture of bone at site of neoplasm,1,0.0,0.0
4024301,Neurotoxicity,12,0.0,0.0
435802,Blepharospasm,4,0.0,0.0
4010963,Cramp in lower leg associated with rest,34,0.0,0.0
43531028,Mononeuropathy of lower limb,12,0.0,0.0
376966,Exudative age-related macular degeneration,10,0.0,0.0
437027,Hemorrhagic duodenitis,24,0.0,0.0
201352,Gallbladder calculus with acute cholecystitis and obstruction,12,0.0,0.0
75865,Disorder of the urinary system,37,0.0,0.0
194175,Left upper quadrant pain,12,0.0,0.0
437828,Disorder of calcium metabolism,5,0.0,0.0
312723,Congenital heart disease,4,0.0,0.0
4041285,Urogenital finding,62,0.0,0.0
4128827,Voice production finding,3,0.0,0.0
4176898,Complication of urinary catheter,9,0.0,0.0
40493038,Sepsis due to Gram negative bacteria,22,0.0,0.0
444459,Benign neoplasm of sigmoid colon,3,0.0,0.0
45772786,Cerebral infarction due to embolism of middle cerebral artery,9,0.0,0.0
44783628,Pulmonary hypertension due to lung disease and/or hypoxia,25,0.0,0.0
258449,Hemopericardium,18,0.0,0.0
4110937,Non-rheumatic mitral valve stenosis,23,0.0,0.0
381572,Abducens nerve palsy,2,0.0,0.0
377877,Esotropia,2,0.0,0.0
4204991,Lichen simplex chronicus,11,0.0,0.0
4297894,Greater trochanteric pain syndrome,3,0.0,0.0
4063581,Drug-induced systemic lupus erythematosus,8,0.0,0.0
40492392,Closed fracture of fibula,3,0.0,0.0
40480160,Osteoporotic fracture,16,0.0,0.0
42514479,Neoplasm defined only by topography: Prostate gland,8,0.0,0.0
4301427,Squamous cell carcinoma of upper extremity,46,0.0,0.0
201265,Disorder of spleen,18,0.0,0.0
443788,Peritoneal adhesions with obstruction,3,0.0,0.0
4150299,Localization-related idiopathic epilepsy,14,0.0,0.0
376382,Tension-type headache,7,0.0,0.0
139906,Intervertebral disc disorder of cervical region with myelopathy,12,0.0,0.0
42536547,Ischemia of kidney,5,0.0,0.0
200445,Chronic prostatitis,7,0.0,0.0
376229,Abnormal involuntary movement,12,0.0,0.0
4134162,Subarachnoid hemorrhage due to traumatic injury,10,0.0,0.0
442111,Benign neoplasm of ascending colon,12,0.0,0.0
440979,Acquired hemolytic anemia,12,0.0,0.0
4141454,Recurrent major depression in partial remission,27,0.0,0.0
43531003,Essential tremor,2,0.0,0.0
4138412,Fracture of proximal end of femur,6,0.0,0.0
193666,Injury of hip region,6,0.0,0.0
441428,Closed fracture of lateral malleolus,3,0.0,0.0
442012,"Mechanical complication of genitourinary device, implant AND/OR graft",24,0.0,0.0
196734,Disorder of prostate,4,0.0,0.0
141960,Skin finding,10,0.0,0.0
81696,Closed fracture of acetabulum,10,0.0,0.0
43530625,Recurrent inguinal hernia,15,0.0,0.0
81893,Ulcerative colitis,3,0.0,0.0
77066,Derangement of medial meniscus,8,0.0,0.0
4117686,Rheumatoid arthritis of multiple joints,19,0.0,0.0
74125,Inflammatory polyarthropathy,22,0.0,0.0
437064,Chondrocalcinosis,6,0.0,0.0
135333,Pressure ulcer,44,0.0,0.0
435775,Genetic anomaly of leukocyte,12,0.0,0.0
140090,Lesion of median nerve,4,0.0,0.0
4232181,Chronic duodenal ulcer with hemorrhage,10,0.0,0.0
316795,Congenital anomaly of peripheral blood vessel,3,0.0,0.0
4168213,Chest pain on breathing,10,0.0,0.0
44783760,Mammographic calcification of breast,9,0.0,0.0
4168796,Muscle strain,6,0.0,0.0
4234788,Irritable bowel syndrome characterized by alternating bowel habit,4,0.0,0.0
4306923,Chronic idiopathic constipation,21,0.0,0.0
4327889,Thromboembolism of vein,14,0.0,0.0
133725,Carcinoma in situ of skin of lip,31,0.0,0.0
4185932,Ischemic heart disease,3,0.0,0.0
194385,Aneurysm of renal artery,5,0.0,0.0
4187240,Disorder of aorta,25,0.0,0.0
198191,Acquired hypertrophic pyloric stenosis,13,0.0,0.0
196726,Gallbladder calculus with acute cholecystitis and no obstruction,5,0.0,0.0
439620,Late effect of accidental injury,6,0.0,0.0
4299417,Basal cell carcinoma of face,20,0.0,0.0
139766,Carcinoma in situ of scalp and skin of neck,11,0.0,0.0
4317827,Neoplasm of uncertain behavior of tongue,4,0.0,0.0
376065,Disorder of nervous system due to type 2 diabetes mellitus,16,0.0,0.0
35624677,Sebaceous cyst of skin,20,0.0,0.0
444206,Arthropathy of pelvis,11,0.0,0.0
4303401,Finding reported by subject or history provider,5,0.0,0.0
4166844,Intraventricular conduction defect,19,0.0,0.0
46270376,Acute exacerbation of chronic obstructive bronchitis,13,0.0,0.0
135030,Discoloration of skin,19,0.0,0.0
197950,Cellulitis and abscess of trunk,10,0.0,0.0
4066371,Cellulitis and abscess of lower leg,9,0.0,0.0
4027384,Inflammatory disorder,15,0.0,0.0
4165998,Generalized enlarged lymph nodes,24,0.0,0.0
434281,Aspergillosis,10,0.0,0.0
26052,Primary malignant neoplasm of larynx,10,0.0,0.0
79061,Slow transit constipation,23,0.0,0.0
434494,Closed fracture of upper end of humerus,1,0.0,0.0
320342,Secondary malignant neoplasm of lymph nodes of multiple sites,8,0.0,0.0
4196433,Senile dementia of the Lewy body type,10,0.0,0.0
4268622,Stricture of esophagus,8,0.0,0.0
198678,Intestinal infectious disease,10,0.0,0.0
4219836,Contusion of ocular adnexa and periocular tissues,4,0.0,0.0
4053600,Open wound of elbow,4,0.0,0.0
4234997,Disorder of vein,21,0.0,0.0
75065,Acquired deformity of spine,21,0.0,0.0
440556,Closed transcervical fracture of femur,3,0.0,0.0
4268046,Left posterior fascicular block,17,0.0,0.0
4058219,"Abrasion, forearm area",9,0.0,0.0
440005,Complication of medical care,9,0.0,0.0
379019,Conjunctivitis,20,0.0,0.0
201901,Abscess of liver,11,0.0,0.0
442555,Breathing painful,28,0.0,0.0
378087,Secondary malignant neoplasm of brain and spinal cord,11,0.0,0.0
135204,Mycosis fungoides of extranodal AND/OR solid organ site,2,0.0,0.0
192836,Primary malignant neoplasm of small intestine,1,0.0,0.0
4111709,Non-traumatic subdural hemorrhage,27,0.0,0.0
4092538,Herpesviral vesicular dermatitis,11,0.0,0.0
434467,Ostium secundum type atrial septal defect,18,0.0,0.0
4057432,Mediastinal emphysema,22,0.0,0.0
198446,Embolism and thrombosis of the abdominal aorta,15,0.0,0.0
40481089,Embolism from thrombosis of vein of lower extremity,12,0.0,0.0
44782819,Chronic occlusion of artery of extremity,41,0.0,0.0
380706,Regular astigmatism,36,0.0,0.0
4148906,Spontaneous subarachnoid hemorrhage,11,0.0,0.0
439676,Coronavirus infection,16,0.0,0.0
320425,Heart block,41,0.0,0.0
31602,Disorder of the larynx,13,0.0,0.0
432798,"Mechanical complication of internal orthopedic device, implant AND/OR graft",8,0.0,0.0
439408,Graft complications,19,0.0,0.0
318174,Phlebitis,23,0.0,0.0
132706,Disorder of nail,52,0.0,0.0
74719,Ulcer of foot,10,0.0,0.0
316084,Lymphadenitis,8,0.0,0.0
200450,Disorder of urethra,12,0.0,0.0
444130,Injury of foot,12,0.0,0.0
42514443,"Neoplasm defined only by topography: Upper lobe, lung",11,0.0,0.0
40487528,Non-Hodgkin's lymphoma of extranodal site,18,0.0,0.0
441737,Contusion,11,0.0,0.0
444410,Carcinoma in situ of skin of ear,46,0.0,0.0
320073,Neutropenia,17,0.0,0.0
4175807,Rheumatic disease of tricuspid valve,24,0.0,0.0
141323,Acute maxillary sinusitis,16,0.0,0.0
78505,"Localized, primary osteoarthritis of the ankle and/or foot",43,0.0,0.0
