disease_id,disease_name,degree,degree_centrality,strength,strength_norm
40486896,Primary malignant neoplasm of extrahepatic bile duct,25,0.016490765171503958,54.0,0.00466683951257454
44783628,Pulmonary hypertension due to lung disease and/or hypoxia,25,0.016490765171503958,50.0,0.004321147696828277
44782549,Disorder of vertebral column,25,0.016490765171503958,50.0,0.004321147696828277
4307774,Acute lower respiratory tract infection,25,0.016490765171503958,50.0,0.004321147696828277
25572,Disorder of salivary gland,24,0.0158311345646438,50.0,0.004321147696828277
439199,Open wound without complication,24,0.0158311345646438,48.0,0.004148301788955146
442012,"Mechanical complication of genitourinary device, implant AND/OR graft",24,0.0158311345646438,48.0,0.004148301788955146
201069,"Peptic ulcer without hemorrhage, without perforation AND without obstruction",24,0.0158311345646438,48.0,0.004148301788955146
78619,Contusion of knee,24,0.0158311345646438,50.0,0.004321147696828277
314971,Chronic respiratory failure,24,0.0158311345646438,48.0,0.004148301788955146
46269757,Chronic ulcer of skin of lower leg,24,0.0158311345646438,49.0,0.004234724742891712
4165998,Generalized enlarged lymph nodes,24,0.0158311345646438,48.0,0.004148301788955146
321107,Congenital insufficiency of aortic valve,24,0.0158311345646438,48.0,0.004148301788955146
437027,Hemorrhagic duodenitis,24,0.0158311345646438,48.0,0.004148301788955146
40482237,Hemiplegia of dominant side,24,0.0158311345646438,52.0,0.004493993604701409
4138760,Exacerbation of intermittent asthma,24,0.0158311345646438,53.0,0.004580416558637974
608177,Myelopathy due to cervical spondylosis,24,0.0158311345646438,58.0,0.005012531328320802
75128,Injury of chest wall,24,0.0158311345646438,52.0,0.004493993604701409
4175807,Rheumatic disease of tricuspid valve,24,0.0158311345646438,48.0,0.004148301788955146
442108,Benign neoplasm of cecum,23,0.015171503957783642,50.0,0.004321147696828277
73571,Pathological fracture,23,0.015171503957783642,46.0,0.003975455881082016
79061,Slow transit constipation,23,0.015171503957783642,46.0,0.003975455881082016
40483189,Arteriosclerosis of arterial coronary artery bypass graft,23,0.015171503957783642,46.0,0.003975455881082016
196724,Disorder of diaphragm,23,0.015171503957783642,48.0,0.004148301788955146
318174,Phlebitis,23,0.015171503957783642,46.0,0.003975455881082016
4110937,Non-rheumatic mitral valve stenosis,23,0.015171503957783642,46.0,0.003975455881082016
376690,Cerebral edema,23,0.015171503957783642,49.0,0.004234724742891712
4156114,Primary malignant neoplasm of border of tongue,23,0.015171503957783642,58.0,0.005012531328320802
36715748,Fracture of fourth lumbar vertebra,23,0.015171503957783642,46.0,0.003975455881082016
4186463,Exocrine pancreatic insufficiency,23,0.015171503957783642,50.0,0.004321147696828277
36712860,Non-infectious systemic inflammatory response syndrome without acute organ failure,23,0.015171503957783642,46.0,0.003975455881082016
4003404,Inactive tuberculosis,23,0.015171503957783642,46.0,0.003975455881082016
195007,Female stress incontinence,23,0.015171503957783642,56.0,0.004839685420447671
4263360,Fracture of pubis,22,0.014511873350923483,44.0,0.0038026099732088843
4057432,Mediastinal emphysema,22,0.014511873350923483,46.0,0.003975455881082016
4341763,Gallstone acute pancreatitis,22,0.014511873350923483,44.0,0.0038026099732088843
79936,Polyuria,22,0.014511873350923483,47.0,0.004061878835018581
4256889,Dissection of abdominal aorta,22,0.014511873350923483,46.0,0.003975455881082016
4009186,Arcus senilis,22,0.014511873350923483,44.0,0.0038026099732088843
4280071,Thrombocytosis,22,0.014511873350923483,44.0,0.0038026099732088843
4028387,Disorder of integument,22,0.014511873350923483,44.0,0.0038026099732088843
40493038,Sepsis due to Gram negative bacteria,22,0.014511873350923483,44.0,0.0038026099732088843
26727,Hematemesis,22,0.014511873350923483,44.0,0.0038026099732088843
193518,Intestinal obstruction,22,0.014511873350923483,49.0,0.004234724742891712
74125,Inflammatory polyarthropathy,22,0.014511873350923483,44.0,0.0038026099732088843
4245385,Displacement of cardiac device,22,0.014511873350923483,44.0,0.0038026099732088843
441202,Anaphylaxis,22,0.014511873350923483,44.0,0.0038026099732088843
198202,Cystocele,22,0.014511873350923483,50.0,0.004321147696828277
75065,Acquired deformity of spine,21,0.013852242744063324,42.0,0.003629764065335753
137548,Cervical radiculopathy,21,0.013852242744063324,48.0,0.004148301788955146
4234997,Disorder of vein,21,0.013852242744063324,42.0,0.003629764065335753
198371,Secondary malignant neoplasm of small intestine,21,0.013852242744063324,44.0,0.0038026099732088843
4153359,Arthritis of spine,21,0.013852242744063324,42.0,0.003629764065335753
4308390,Mechanical complication of bile duct prosthesis,21,0.013852242744063324,42.0,0.003629764065335753
135772,Goiter,21,0.013852242744063324,45.0,0.00388903292714545
4306923,Chronic idiopathic constipation,21,0.013852242744063324,42.0,0.003629764065335753
138387,Thyrotoxicosis,21,0.013852242744063324,42.0,0.003629764065335753
442104,Benign neoplasm of descending colon,21,0.013852242744063324,47.0,0.004061878835018581
199767,Neoplasm of uncertain behavior of liver and/or biliary passages,21,0.013852242744063324,45.0,0.00388903292714545
37016130,Lesion of oral mucosa,21,0.013852242744063324,42.0,0.003629764065335753
443776,Brachial radiculitis,21,0.013852242744063324,42.0,0.003629764065335753
373852,Neuralgia,21,0.013852242744063324,42.0,0.003629764065335753
4110189,Cerebral infarct due to thrombosis of precerebral arteries,21,0.013852242744063324,42.0,0.003629764065335753
437264,Tobacco dependence syndrome,21,0.013852242744063324,52.0,0.004493993604701409
438698,"Malignant lymphoma of lymph nodes of head, face AND/OR neck",20,0.013192612137203167,48.0,0.004148301788955146
436148,Chronic duodenal ulcer with hemorrhage but without obstruction,20,0.013192612137203167,40.0,0.003456918157462622
35624677,Sebaceous cyst of skin,20,0.013192612137203167,40.0,0.003456918157462622
379019,Conjunctivitis,20,0.013192612137203167,40.0,0.003456918157462622
4002818,Spasm of back muscles,20,0.013192612137203167,40.0,0.003456918157462622
4056006,Contusion of anterior abdominal wall,20,0.013192612137203167,41.0,0.003543341111399188
4302739,Thigh pain,20,0.013192612137203167,40.0,0.003456918157462622
4029488,Hepatic encephalopathy,20,0.013192612137203167,40.0,0.003456918157462622
201519,Primary malignant neoplasm of liver,20,0.013192612137203167,40.0,0.003456918157462622
313324,Cheyne-Stokes respiration,20,0.013192612137203167,40.0,0.003456918157462622
4299417,Basal cell carcinoma of face,20,0.013192612137203167,40.0,0.003456918157462622
196455,Hepatorenal syndrome,20,0.013192612137203167,40.0,0.003456918157462622
74635,Lumbosacral radiculopathy,20,0.013192612137203167,46.0,0.003975455881082016
434592,B-cell lymphoma (clinical),20,0.013192612137203167,40.0,0.003456918157462622
197018,Chronic gastric ulcer with hemorrhage but without obstruction,20,0.013192612137203167,40.0,0.003456918157462622
608180,Radiculopathy due to cervical spondylosis,20,0.013192612137203167,45.0,0.00388903292714545
437233,Multiple myeloma,20,0.013192612137203167,42.0,0.003629764065335753
374923,Bell's palsy,20,0.013192612137203167,42.0,0.003629764065335753
23868,Congenital anomaly of esophagus,20,0.013192612137203167,40.0,0.003456918157462622
4166844,Intraventricular conduction defect,19,0.012532981530343008,38.0,0.003284072249589491
4266864,Abscess of neck,19,0.012532981530343008,38.0,0.003284072249589491
378135,Facial nerve disorder,19,0.012532981530343008,46.0,0.003975455881082016
318736,Migraine,19,0.012532981530343008,38.0,0.003284072249589491
36684676,Dermatochalasis of left upper eyelid,19,0.012532981530343008,43.0,0.0037161870192723187
199876,Prolapse of female genital organs,19,0.012532981530343008,39.0,0.0033704952035260565
4117686,Rheumatoid arthritis of multiple joints,19,0.012532981530343008,38.0,0.003284072249589491
36684613,Dermatochalasis of right upper eyelid,19,0.012532981530343008,43.0,0.0037161870192723187
4300557,Squamous cell carcinoma of skin of trunk,19,0.012532981530343008,38.0,0.003284072249589491
194589,Primary malignant neoplasm of biliary tract,19,0.012532981530343008,38.0,0.003284072249589491
320115,Mitral insufficiency and aortic stenosis,19,0.012532981530343008,38.0,0.003284072249589491
44782735,Chronic deep venous thrombosis of lower extremity,19,0.012532981530343008,38.0,0.003284072249589491
135030,Discoloration of skin,19,0.012532981530343008,38.0,0.003284072249589491
196925,Secondary malignant neoplasm of retroperitoneum and peritoneum,19,0.012532981530343008,38.0,0.003284072249589491
192568,Secondary malignant neoplasm of intra-abdominal lymph nodes,19,0.012532981530343008,38.0,0.003284072249589491
439408,Graft complications,19,0.012532981530343008,38.0,0.003284072249589491
439013,Insomnia disorder related to another mental disorder,18,0.011873350923482849,39.0,0.0033704952035260565
201265,Disorder of spleen,18,0.011873350923482849,36.0,0.00311122634171636
4178810,Gastrointestinal complication of procedure,18,0.011873350923482849,36.0,0.00311122634171636
194475,Hiccoughs,18,0.011873350923482849,36.0,0.00311122634171636
40484532,Nonalcoholic steatohepatitis,18,0.011873350923482849,37.0,0.003197649295652925
4245975,Hepatic failure,18,0.011873350923482849,36.0,0.00311122634171636
4275889,Visual hallucinations,18,0.011873350923482849,39.0,0.0033704952035260565
37016889,Dissection of renal artery,18,0.011873350923482849,36.0,0.00311122634171636
4001171,Liver cell carcinoma,18,0.011873350923482849,36.0,0.00311122634171636
432843,Primary malignant neoplasm of tail of pancreas,18,0.011873350923482849,36.0,0.00311122634171636
434467,Ostium secundum type atrial septal defect,18,0.011873350923482849,36.0,0.00311122634171636
258449,Hemopericardium,18,0.011873350923482849,36.0,0.00311122634171636
4164640,Blind right eye,18,0.011873350923482849,36.0,0.00311122634171636
199856,Varicose veins of lower extremity with inflammation,18,0.011873350923482849,40.0,0.003456918157462622
4082311,B-cell chronic lymphocytic leukemia,18,0.011873350923482849,36.0,0.00311122634171636
4241908,Carcinoma in situ of skin of upper limb,18,0.011873350923482849,36.0,0.00311122634171636
40487528,Non-Hodgkin's lymphoma of extranodal site,18,0.011873350923482849,36.0,0.00311122634171636
40482236,Dehiscence of internal surgical wound,18,0.011873350923482849,37.0,0.003197649295652925
4308835,Postoperative hematoma formation,18,0.011873350923482849,36.0,0.00311122634171636
80767,Breast lump,18,0.011873350923482849,36.0,0.00311122634171636
4268046,Left posterior fascicular block,17,0.011213720316622692,34.0,0.0029383804338432287
36716935,Acquired absence of cervix and uterus,17,0.011213720316622692,37.0,0.003197649295652925
4130023,Atrophy of thyroid - acquired,17,0.011213720316622692,34.0,0.0029383804338432287
4184423,Scoliosis of lumbar spine,17,0.011213720316622692,34.0,0.0029383804338432287
4094822,Foreign body in respiratory tract,17,0.011213720316622692,34.0,0.0029383804338432287
200959,Secondary malignant neoplasm of intrapelvic lymph nodes,17,0.011213720316622692,34.0,0.0029383804338432287
433516,Duodenitis,17,0.011213720316622692,37.0,0.003197649295652925
320073,Neutropenia,17,0.011213720316622692,37.0,0.003197649295652925
4098611,Hyperuricemia without signs of inflammatory arthritis and tophaceous disease,17,0.011213720316622692,34.0,0.0029383804338432287
40483342,Acute exacerbation of bronchiectasis,17,0.011213720316622692,34.0,0.0029383804338432287
76349,Primary malignant neoplasm of urinary system,17,0.011213720316622692,35.0,0.0030248033877797943
40485490,Acute postthoracotomy pain syndrome,16,0.010554089709762533,40.0,0.003456918157462622
37312105,Strain of rotator cuff of shoulder,16,0.010554089709762533,32.0,0.002765534525970098
198401,Neoplasm of uncertain behavior of bladder,16,0.010554089709762533,32.0,0.002765534525970098
141323,Acute maxillary sinusitis,16,0.010554089709762533,32.0,0.002765534525970098
4320944,Cellulitis of toe,16,0.010554089709762533,32.0,0.002765534525970098
4014781,Closed traumatic subdural hemorrhage,16,0.010554089709762533,32.0,0.002765534525970098
37109050,Meibomian gland dysfunction of right eye,16,0.010554089709762533,32.0,0.002765534525970098
40483171,Ulcer of anorectal structure,16,0.010554089709762533,36.0,0.00311122634171636
4204781,Collapse of lumbar vertebra,16,0.010554089709762533,32.0,0.002765534525970098
4265749,Meibomian gland dysfunction,16,0.010554089709762533,32.0,0.002765534525970098
4135466,Hemothorax,16,0.010554089709762533,32.0,0.002765534525970098
4220313,"Primary degenerative dementia of the Alzheimer type, senile onset",16,0.010554089709762533,42.0,0.003629764065335753
442287,Rest pain,16,0.010554089709762533,32.0,0.002765534525970098
40480160,Osteoporotic fracture,16,0.010554089709762533,32.0,0.002765534525970098
439676,Coronavirus infection,16,0.010554089709762533,32.0,0.002765534525970098
4150981,Drug resistance,16,0.010554089709762533,32.0,0.002765534525970098
195851,"Gastric ulcer without hemorrhage, without perforation AND without obstruction",16,0.010554089709762533,32.0,0.002765534525970098
376065,Disorder of nervous system due to type 2 diabetes mellitus,16,0.010554089709762533,36.0,0.00311122634171636
436231,Abnormal findings diagnostic imaging of liver+biliary tract,16,0.010554089709762533,32.0,0.002765534525970098
42537744,Transplanted cornea present,15,0.009894459102902375,30.0,0.0025926886180969665
4103532,Immune thrombocytopenia,15,0.009894459102902375,30.0,0.0025926886180969665
198400,Hemangioma of skin and subcutaneous tissue,15,0.009894459102902375,30.0,0.0025926886180969665
434293,Primary malignant neoplasm of body of pancreas,15,0.009894459102902375,30.0,0.0025926886180969665
437703,Closed fracture of intracapsular section of femur,15,0.009894459102902375,30.0,0.0025926886180969665
37205080,Disorder due to and following drug poisoning,15,0.009894459102902375,32.0,0.002765534525970098
4181965,Chronic ulcer of foot,15,0.009894459102902375,30.0,0.0025926886180969665
316437,Cerebral atherosclerosis,15,0.009894459102902375,33.0,0.002851957479906663
437116,Closed fracture of distal end of radius,15,0.009894459102902375,30.0,0.0025926886180969665
199860,Hernia of abdominal cavity,15,0.009894459102902375,31.0,0.002679111572033532
4027384,Inflammatory disorder,15,0.009894459102902375,30.0,0.0025926886180969665
43530690,Foot ulcer due to type 2 diabetes mellitus,15,0.009894459102902375,30.0,0.0025926886180969665
198446,Embolism and thrombosis of the abdominal aorta,15,0.009894459102902375,30.0,0.0025926886180969665
43530625,Recurrent inguinal hernia,15,0.009894459102902375,30.0,0.0025926886180969665
443733,Disorder of eye due to type 2 diabetes mellitus,15,0.009894459102902375,30.0,0.0025926886180969665
312927,Acute cor pulmonale,15,0.009894459102902375,30.0,0.0025926886180969665
4025215,Emotional state finding,14,0.009234828496042216,28.0,0.0024198427102238356
4112852,Benign lipomatous tumor,14,0.009234828496042216,28.0,0.0024198427102238356
4327889,Thromboembolism of vein,14,0.009234828496042216,28.0,0.0024198427102238356
4308696,Pain due to internal prosthetic device,14,0.009234828496042216,28.0,0.0024198427102238356
434303,Benign neoplasm of rectum and anal canal,14,0.009234828496042216,28.0,0.0024198427102238356
254068,Disorder of upper respiratory system,14,0.009234828496042216,28.0,0.0024198427102238356
136184,Pruritus of skin,14,0.009234828496042216,28.0,0.0024198427102238356
195498,Benign neoplasm of kidney,14,0.009234828496042216,30.0,0.0025926886180969665
4111416,"Pulmonary incompetence, non-rheumatic",14,0.009234828496042216,28.0,0.0024198427102238356
320116,Acute pericarditis,14,0.009234828496042216,28.0,0.0024198427102238356
4150299,Localization-related idiopathic epilepsy,14,0.009234828496042216,28.0,0.0024198427102238356
256633,Primary malignant neoplasm of base of tongue,14,0.009234828496042216,28.0,0.0024198427102238356
43022059,Disease of non-coronary systemic artery,14,0.009234828496042216,28.0,0.0024198427102238356
4177206,Tubulointerstitial nephritis,14,0.009234828496042216,28.0,0.0024198427102238356
193688,Clostridioides difficile infection,14,0.009234828496042216,33.0,0.002851957479906663
436996,Thoracoabdominal aortic aneurysm,14,0.009234828496042216,30.0,0.0025926886180969665
4095592,Malignant melanoma of scalp and/or neck,13,0.008575197889182058,26.0,0.0022469968023507043
434875,Secondary malignant neoplasm of mediastinum,13,0.008575197889182058,26.0,0.0022469968023507043
4057953,Acute gastric ulcer with perforation,13,0.008575197889182058,26.0,0.0022469968023507043
40489908,Sepsis due to Streptococcus,13,0.008575197889182058,26.0,0.0022469968023507043
31602,Disorder of the larynx,13,0.008575197889182058,26.0,0.0022469968023507043
4031106,Melanocytic nevus of face,13,0.008575197889182058,26.0,0.0022469968023507043
75634,Fracture malunion,13,0.008575197889182058,26.0,0.0022469968023507043
46270376,Acute exacerbation of chronic obstructive bronchitis,13,0.008575197889182058,26.0,0.0022469968023507043
4043371,Inflammatory disorder of digestive tract,13,0.008575197889182058,26.0,0.0022469968023507043
81931,Psoriasis with arthropathy,13,0.008575197889182058,28.0,0.0024198427102238356
4201705,Sequela of disorder,13,0.008575197889182058,26.0,0.0022469968023507043
137350,Radiation dermatitis,13,0.008575197889182058,26.0,0.0022469968023507043
443236,Hypnotic or anxiolytic dependence,13,0.008575197889182058,26.0,0.0022469968023507043
759860,Cellulitis of left upper limb,13,0.008575197889182058,26.0,0.0022469968023507043
4203555,Collapse of thoracic vertebra,13,0.008575197889182058,27.0,0.00233341975628727
198191,Acquired hypertrophic pyloric stenosis,13,0.008575197889182058,26.0,0.0022469968023507043
438878,Liver function tests abnormal,12,0.0079155672823219,24.0,0.002074150894477573
46271778,Cytokine release syndrome,12,0.0079155672823219,24.0,0.002074150894477573
444130,Injury of foot,12,0.0079155672823219,24.0,0.002074150894477573
315361,Orthopnea,12,0.0079155672823219,24.0,0.002074150894477573
4239381,Psychoactive substance abuse,12,0.0079155672823219,24.0,0.002074150894477573
375519,Alcohol withdrawal syndrome,12,0.0079155672823219,24.0,0.002074150894477573
133424,Primary malignant neoplasm of thyroid gland,12,0.0079155672823219,25.0,0.0021605738484141387
435775,Genetic anomaly of leukocyte,12,0.0079155672823219,24.0,0.002074150894477573
200450,Disorder of urethra,12,0.0079155672823219,24.0,0.002074150894477573
4211231,Panic disorder without agoraphobia,12,0.0079155672823219,24.0,0.002074150894477573
4290976,Temporal arteritis,12,0.0079155672823219,24.0,0.002074150894477573
376229,Abnormal involuntary movement,12,0.0079155672823219,29.0,0.002506265664160401
4024301,Neurotoxicity,12,0.0079155672823219,24.0,0.002074150894477573
4091901,Aberrant premature complexes,12,0.0079155672823219,24.0,0.002074150894477573
4028073,Disorder of artery of neck,12,0.0079155672823219,27.0,0.00233341975628727
4151134,Cyst of pancreas,12,0.0079155672823219,30.0,0.0025926886180969665
139906,Intervertebral disc disorder of cervical region with myelopathy,12,0.0079155672823219,24.0,0.002074150894477573
40481089,Embolism from thrombosis of vein of lower extremity,12,0.0079155672823219,24.0,0.002074150894477573
440979,Acquired hemolytic anemia,12,0.0079155672823219,24.0,0.002074150894477573
436677,Adjustment disorder,12,0.0079155672823219,24.0,0.002074150894477573
199078,Vaginal wall prolapse,12,0.0079155672823219,24.0,0.002074150894477573
36712821,Postprocedural infection,12,0.0079155672823219,24.0,0.002074150894477573
435956,Closed fracture of base of neck of femur,12,0.0079155672823219,25.0,0.0021605738484141387
43531028,Mononeuropathy of lower limb,12,0.0079155672823219,24.0,0.002074150894477573
442111,Benign neoplasm of ascending colon,12,0.0079155672823219,24.0,0.002074150894477573
201352,Gallbladder calculus with acute cholecystitis and obstruction,12,0.0079155672823219,24.0,0.002074150894477573
4260535,Diverticulitis of large intestine,12,0.0079155672823219,24.0,0.002074150894477573
373449,Drug-induced delirium,12,0.0079155672823219,24.0,0.002074150894477573
436043,Overlapping malignant neoplasm of tongue,12,0.0079155672823219,29.0,0.002506265664160401
194175,Left upper quadrant pain,12,0.0079155672823219,24.0,0.002074150894477573
4153890,Malignant melanoma of trunk,12,0.0079155672823219,24.0,0.002074150894477573
437220,Primary malignant neoplasm of ventral surface of tongue,12,0.0079155672823219,29.0,0.002506265664160401
441225,Primary malignant neoplasm of ampulla of Vater,12,0.0079155672823219,24.0,0.002074150894477573
40492482,Squamous cell carcinoma of nose,12,0.0079155672823219,24.0,0.002074150894477573
141825,Simple goiter,12,0.0079155672823219,25.0,0.0021605738484141387
378087,Secondary malignant neoplasm of brain and spinal cord,11,0.007255936675461741,22.0,0.0019013049866044422
198402,Neoplasm of uncertain behavior of kidney,11,0.007255936675461741,22.0,0.0019013049866044422
201901,Abscess of liver,11,0.007255936675461741,22.0,0.0019013049866044422
45763549,Bilateral tinnitus,11,0.007255936675461741,23.0,0.001987727940541008
80045,Primary malignant neoplasm of anus,11,0.007255936675461741,22.0,0.0019013049866044422
432895,Cortical senile cataract,11,0.007255936675461741,23.0,0.001987727940541008
4092538,Herpesviral vesicular dermatitis,11,0.007255936675461741,22.0,0.0019013049866044422
4211974,Acute viral hepatitis,11,0.007255936675461741,22.0,0.0019013049866044422
4246127,Malignant neoplasm of liver,11,0.007255936675461741,22.0,0.0019013049866044422
4124693,Hypertrophic cardiomyopathy,11,0.007255936675461741,22.0,0.0019013049866044422
444206,Arthropathy of pelvis,11,0.007255936675461741,22.0,0.0019013049866044422
195847,Gastroparesis syndrome,11,0.007255936675461741,22.0,0.0019013049866044422
381295,Senile cataract,11,0.007255936675461741,25.0,0.0021605738484141387
381021,Lagophthalmos,11,0.007255936675461741,22.0,0.0019013049866044422
4116241,Squamous cell carcinoma of anal margin,11,0.007255936675461741,22.0,0.0019013049866044422
42536696,Contusion of head,11,0.007255936675461741,22.0,0.0019013049866044422
4230641,Chronic pansinusitis,11,0.007255936675461741,22.0,0.0019013049866044422
438688,Sarcoidosis,11,0.007255936675461741,22.0,0.0019013049866044422
195603,Vulval and/or perineal noninflammatory disorders,11,0.007255936675461741,22.0,0.0019013049866044422
139766,Carcinoma in situ of scalp and skin of neck,11,0.007255936675461741,22.0,0.0019013049866044422
441737,Contusion,11,0.007255936675461741,22.0,0.0019013049866044422
42514443,"Neoplasm defined only by topography: Upper lobe, lung",11,0.007255936675461741,22.0,0.0019013049866044422
4204991,Lichen simplex chronicus,11,0.007255936675461741,22.0,0.0019013049866044422
4148906,Spontaneous subarachnoid hemorrhage,11,0.007255936675461741,22.0,0.0019013049866044422
4035611,Seropositive rheumatoid arthritis,11,0.007255936675461741,24.0,0.002074150894477573
4069935,Idiopathic scoliosis,11,0.007255936675461741,23.0,0.001987727940541008
4168213,Chest pain on breathing,10,0.006596306068601583,20.0,0.001728459078731311
376966,Exudative age-related macular degeneration,10,0.006596306068601583,20.0,0.001728459078731311
199065,Stricture of ureter,10,0.006596306068601583,20.0,0.001728459078731311
4134162,Subarachnoid hemorrhage due to traumatic injury,10,0.006596306068601583,20.0,0.001728459078731311
72715,Exostosis,10,0.006596306068601583,22.0,0.0019013049866044422
438170,Acute myocardial infarction of inferior wall,10,0.006596306068601583,20.0,0.001728459078731311
438693,Primary malignant neoplasm of mediastinum,10,0.006596306068601583,20.0,0.001728459078731311
4266188,Disorder of body wall,10,0.006596306068601583,20.0,0.001728459078731311
197950,Cellulitis and abscess of trunk,10,0.006596306068601583,20.0,0.001728459078731311
4243445,Benign neoplasm of pancreas,10,0.006596306068601583,20.0,0.001728459078731311
198678,Intestinal infectious disease,10,0.006596306068601583,20.0,0.001728459078731311
4196433,Senile dementia of the Lewy body type,10,0.006596306068601583,20.0,0.001728459078731311
444457,Benign neoplasm of rectum,10,0.006596306068601583,20.0,0.001728459078731311
434281,Aspergillosis,10,0.006596306068601583,20.0,0.001728459078731311
40483134,Strain of muscle and/or tendon of thigh,10,0.006596306068601583,21.0,0.0018148820326678765
45768964,Uncomplicated moderate persistent asthma,10,0.006596306068601583,23.0,0.001987727940541008
141960,Skin finding,10,0.006596306068601583,20.0,0.001728459078731311
600858,Nontraumatic hematoma of soft tissue,10,0.006596306068601583,21.0,0.0018148820326678765
80593,Urinary complication,10,0.006596306068601583,20.0,0.001728459078731311
81696,Closed fracture of acetabulum,10,0.006596306068601583,20.0,0.001728459078731311
74719,Ulcer of foot,10,0.006596306068601583,20.0,0.001728459078731311
26052,Primary malignant neoplasm of larynx,10,0.006596306068601583,20.0,0.001728459078731311
140708,Myelopathy due to another disorder,10,0.006596306068601583,21.0,0.0018148820326678765
4232181,Chronic duodenal ulcer with hemorrhage,10,0.006596306068601583,20.0,0.001728459078731311
4058219,"Abrasion, forearm area",9,0.005936675461741424,18.0,0.00155561317085818
44783016,Calculus of gallbladder with acute and chronic cholecystitis,9,0.005936675461741424,18.0,0.00155561317085818
44783760,Mammographic calcification of breast,9,0.005936675461741424,18.0,0.00155561317085818
4176898,Complication of urinary catheter,9,0.005936675461741424,18.0,0.00155561317085818
45772786,Cerebral infarction due to embolism of middle cerebral artery,9,0.005936675461741424,18.0,0.00155561317085818
77965,Acquired trigger finger,9,0.005936675461741424,18.0,0.00155561317085818
195480,Primary malignant neoplasm of renal pelvis,9,0.005936675461741424,20.0,0.001728459078731311
379801,Trigeminal neuralgia,9,0.005936675461741424,18.0,0.00155561317085818
376713,Cerebral hemorrhage,9,0.005936675461741424,18.0,0.00155561317085818
4066371,Cellulitis and abscess of lower leg,9,0.005936675461741424,18.0,0.00155561317085818
80269,Mechanical complication of internal joint prosthesis,9,0.005936675461741424,18.0,0.00155561317085818
443412,Type 1 diabetes mellitus without complication,9,0.005936675461741424,18.0,0.00155561317085818
378165,Nystagmus,9,0.005936675461741424,18.0,0.00155561317085818
196433,Aneurysm of iliac artery,9,0.005936675461741424,19.0,0.0016420361247947454
81239,Primary malignant neoplasm of upper limb,9,0.005936675461741424,18.0,0.00155561317085818
4185356,Kyphosis of thoracic spine,9,0.005936675461741424,18.0,0.00155561317085818
440005,Complication of medical care,9,0.005936675461741424,18.0,0.00155561317085818
435506,Benign neoplastic disease,8,0.005277044854881266,16.0,0.001382767262985049
4063581,Drug-induced systemic lupus erythematosus,8,0.005277044854881266,16.0,0.001382767262985049
437584,Ataxia,8,0.005277044854881266,16.0,0.001382767262985049
443460,Pathological fracture of femur,8,0.005277044854881266,16.0,0.001382767262985049
77066,Derangement of medial meniscus,8,0.005277044854881266,16.0,0.001382767262985049
435262,Primary open angle glaucoma,8,0.005277044854881266,17.0,0.0014691902169216143
432798,"Mechanical complication of internal orthopedic device, implant AND/OR graft",8,0.005277044854881266,16.0,0.001382767262985049
4345578,Rhabdomyolysis,8,0.005277044854881266,16.0,0.001382767262985049
40479594,Periprosthetic fracture,8,0.005277044854881266,16.0,0.001382767262985049
134681,Diffuse spasm of esophagus,8,0.005277044854881266,16.0,0.001382767262985049
42514479,Neoplasm defined only by topography: Prostate gland,8,0.005277044854881266,16.0,0.001382767262985049
201603,Disorder of teeth AND/OR supporting structures,8,0.005277044854881266,16.0,0.001382767262985049
443344,Barrett's esophagus,8,0.005277044854881266,16.0,0.001382767262985049
4134603,Vascular disorder of intestine,8,0.005277044854881266,16.0,0.001382767262985049
316084,Lymphadenitis,8,0.005277044854881266,16.0,0.001382767262985049
436042,Primary malignant neoplasm of anterior two-thirds of tongue,8,0.005277044854881266,16.0,0.001382767262985049
258375,Overlapping malignant neoplasm of bronchus and lung,8,0.005277044854881266,16.0,0.001382767262985049
440129,Hypertrophy of nasal turbinates,8,0.005277044854881266,16.0,0.001382767262985049
444211,Disorder of thigh,8,0.005277044854881266,17.0,0.0014691902169216143
77987,Respiratory finding of chest,8,0.005277044854881266,16.0,0.001382767262985049
4268622,Stricture of esophagus,8,0.005277044854881266,16.0,0.001382767262985049
320342,Secondary malignant neoplasm of lymph nodes of multiple sites,8,0.005277044854881266,16.0,0.001382767262985049
257583,Allergic bronchopulmonary aspergillosis,8,0.005277044854881266,16.0,0.001382767262985049
194997,Prostatitis,7,0.004617414248021108,15.0,0.0012963443090484833
4234480,Arteriovenous fistula,7,0.004617414248021108,14.0,0.0012099213551119178
4242816,Benign neoplasm of pituitary gland,7,0.004617414248021108,14.0,0.0012099213551119178
36712827,Dehiscence of external surgical incision wound,7,0.004617414248021108,15.0,0.0012963443090484833
436278,Contusion of thigh,7,0.004617414248021108,14.0,0.0012099213551119178
442256,Disorder of bursa of shoulder region,7,0.004617414248021108,14.0,0.0012099213551119178
443200,Nervous system symptoms,7,0.004617414248021108,14.0,0.0012099213551119178
43021410,Breakage of internal fixation device,7,0.004617414248021108,14.0,0.0012099213551119178
136834,Closed intertrochanteric fracture,7,0.004617414248021108,14.0,0.0012099213551119178
74396,Temporomandibular joint disorder,7,0.004617414248021108,14.0,0.0012099213551119178
81878,Benign paroxysmal positional vertigo,7,0.004617414248021108,14.0,0.0012099213551119178
4049623,"Moderate major depression, single episode",7,0.004617414248021108,14.0,0.0012099213551119178
