disease_id,disease_name,community,degree,clustering
4195677,Rheumatic tricuspid valve regurgitation,2,548,0.6893540079264469
4182210,Dementia,2,524,0.6688803584721148
443587,Diastolic heart failure,2,521,0.7465967813376643
4288310,Carotid artery obstruction,2,521,0.7091982873172893
443535,Infection due to enterococcus,2,514,0.7431451521150477
433163,Deficiency of macronutrients,2,514,0.7213006576103034
4096682,Bleeding from nose,2,514,0.7355071639323124
4181965,Chronic ulcer of foot,2,513,0.7033838937621832
4133224,Lobar pneumonia,2,511,0.7350447028126319
134057,Disorder of cardiovascular system,2,508,0.7277951202845206
320744,Complete atrioventricular block,2,507,0.7356768092554046
315558,Atherosclerosis of arteries of the extremities,2,504,0.6885748998075042
42539698,Transplanted lung present,2,502,0.7114297301810721
260131,Disorder of bronchus,2,501,0.74424750499002
4090207,Senile asthenia,2,501,0.7379640718562874
441536,Mixed acid-base balance disorder,2,501,0.7129261477045908
443563,Arteriosclerosis of coronary artery bypass graft,2,499,0.7468913731076611
321596,Peripheral venous insufficiency,2,496,0.7176604757249918
37016768,Autonomic neuropathy due to type 2 diabetes mellitus,2,495,0.7512779618042776
4111566,Disorders of both mitral and tricuspid valves,2,492,0.7476363154670244
194175,Left upper quadrant pain,2,492,0.7277995794214561
198124,Kidney disease,2,490,0.7276240557572722
439928,Gangrenous disorder,2,485,0.7246485473289597
36712827,Dehiscence of external surgical incision wound,2,481,0.6788634788634789
4101362,Finding of urine output,2,479,0.7484386055327958
437541,Glaucoma,2,477,0.690106231171714
441051,Thoracic aortic aneurysm without rupture,2,473,0.7039452467122944
438064,Bacterial infection due to Pseudomonas,2,467,0.7149644796941486
4025325,Periapical abscess,2,465,0.7564886911383019
37309626,Myocardial infarction due to demand ischemia,2,463,0.7680663469000402
24609,Hypoglycemia,2,462,0.7723281779680912
4339214,Secondary pulmonary hypertension,2,459,0.7626794531495277
373764,Toxic encephalopathy,2,453,0.7441247142940867
42538117,Transplanted heart present,2,452,0.7758962384475011
4084229,Primary gout,2,451,0.7765952204976595
4032787,Hyperosmolarity,2,449,0.7917196945593382
4245975,Hepatic failure,2,448,0.7203978906999041
318448,Second degree atrioventricular block,2,447,0.7831181468885745
42539502,Transplanted kidney present,2,447,0.7654016312035393
36712860,Non-infectious systemic inflammatory response syndrome without acute organ failure,2,446,0.7498160931123091
4122339,Drug-induced immunodeficiency,2,446,0.7478107522547488
4222174,Rheumatic disease of mitral valve,2,445,0.7912541755238385
4119786,Interstitial lung disease,2,441,0.7513399299113585
46273390,Dependence on respirator,2,441,0.7059472273757988
44782760,Acute thrombosis of superficial vein of upper extremity,2,437,0.7536056935317952
317895,Renovascular hypertension,2,436,0.8024570283665506
320746,Cardiomyopathy associated with another disorder,2,436,0.7760729726879679
46273719,Acute hypercapnic respiratory failure,2,435,0.7464696223316913
315296,Preinfarction syndrome,2,434,0.8002149828120177
137945,Pressure ulcer stage 2,2,434,0.7910516065175978
4111412,"Tricuspid incompetence, non-rheumatic",2,431,0.7982517671181136
432863,Acquired coagulation factor deficiency,2,431,0.7212971456321157
200447,Gastrointestinal complication,2,424,0.7544270484856594
4150981,Drug resistance,2,423,0.774416546222536
4111409,"Aortic incompetence, non-rheumatic",2,420,0.7561427434935788
381591,Cerebrovascular disease,2,419,0.7688047412956344
4232337,Valvular endocarditis,2,417,0.7873777900756318
4132130,Dilatation of aorta,2,414,0.7803628452117767
440360,Pure hyperglyceridemia,2,410,0.7755501222493888
40488439,Abnormality of systemic vein,2,409,0.7822762356776451
40480453,Disorder of vein of lower extremity,2,409,0.7822762356776451
4202383,Drug-induced diabetes mellitus,2,408,0.8270342535048417
4289526,Nonulcer dyspepsia,2,404,0.7864039505687541
40481042,Acute diastolic heart failure,2,400,0.8323934837092731
4085586,"Thrombus due to any device, implant AND/OR graft",2,399,0.7740204783315071
4302739,Thigh pain,2,398,0.7875143981874106
4171919,"Localized swelling, mass and lump, lower limb",2,395,0.8122598470731864
43530742,Paralytic syndrome on one side of the body as late effect of cerebrovascular accident,2,395,0.7762256634325002
4054067,Open wound of foot,2,394,0.7866986993193061
433208,Disorder of pulmonary circulation,2,393,0.8239990652749649
4197819,Fibrosis of lung,2,393,0.7772368489380485
443733,Disorder of eye due to type 2 diabetes mellitus,2,392,0.7911816900673313
4163710,Dilated cardiomyopathy,2,392,0.7983845712197922
44782690,Chronic kidney disease stage 5 due to hypertension,2,392,0.7758625189206118
40481896,Hypertensive urgency,2,387,0.844479254528658
759852,Cellulitis of left lower limb,2,384,0.8123504134029591
440940,Methicillin resistant Staphylococcus aureus infection,2,375,0.7767130124777184
44782421,Acute deep venous thrombosis of upper extremity,2,373,0.8118856121537087
36716978,Acute on chronic hypercapnic respiratory failure,2,372,0.8154508303625772
436093,Disseminated intravascular coagulation,2,371,0.7771545130035696
4108235,"Combined disorders of mitral, aortic and tricuspid valves",2,371,0.8062358854811685
4289309,Atrial septal defect,2,367,0.8090707404594929
4053604,Open wound of lower leg,2,367,0.8131355995294889
44782747,Acute deep venous thrombosis of femoral vein,2,365,0.8237994881830498
40484908,Imaging of brain abnormal,2,363,0.7613350988539336
443575,Disorder of transplanted heart,2,362,0.8482422980976723
4168212,Restlessness and agitation,2,361,0.7731763619575254
443412,Type 1 diabetes mellitus without complication,2,360,0.8011606313834726
4245842,Umbilical hernia,2,360,0.8175332714329929
437176,Late effect of accidental fall,2,359,0.8317019654222624
43530690,Foot ulcer due to type 2 diabetes mellitus,2,353,0.8184393510172547
317585,Aortic aneurysm,2,348,0.7860478982410812
36712982,Unstable angina co-occurrent and due to coronary arteriosclerosis,2,348,0.8670542250488589
4108234,Multiple valve disease,2,344,0.8235982100481388
40491960,Sepsis due to methicillin resistant Staphylococcus aureus,2,343,0.8253286276916781
4140438,Chronic hypercapnic respiratory failure,2,342,0.8501654919311965
376065,Disorder of nervous system due to type 2 diabetes mellitus,2,341,0.8424357426254959
45769461,Non-rheumatic mitral valve disease,2,340,0.8514662502169009
374888,Dementia associated with another disease,2,336,0.7760483297796731
43022062,Cardiovascular system complication of procedure,2,334,0.7693082303860747
4025938,Pressure ulcer of sacral region,2,331,0.8208001464799047
4327889,Thromboembolism of vein,2,330,0.8106106659298149
46272380,Chronic gout without tophus,2,329,0.8483393876491956
196724,Disorder of diaphragm,2,328,0.8360371447751175
4094822,Foreign body in respiratory tract,2,328,0.8244200790631759
4273391,Suicidal thoughts,2,327,0.8368135682257368
4040820,Rheumatic disease of mitral AND aortic valves,2,327,0.8341494531059455
4207539,Syndrome of inappropriate vasopressin secretion,2,325,0.8315859449192783
36717267,Ectasia of thoracic aorta,2,324,0.840442609792455
198964,Chronic hepatitis C,2,323,0.8277214776070612
257755,Complication of transplanted lung,2,323,0.8187219968078765
4134603,Vascular disorder of intestine,2,321,0.844256230529595
4169954,Genitourinary tract hemorrhage,2,321,0.8457359813084112
4237062,Mural thrombus of heart,2,317,0.848899892185441
321314,Abdominal aortic aneurysm without rupture,2,316,0.7766726943942134
4120090,Cardiac transplant rejection,2,314,0.8877312224008466
4022073,Dependence on wheelchair,2,314,0.8302435847866344
4108356,Cerebral infarction due to embolism of cerebral arteries,2,314,0.8169145927026312
439676,Coronavirus infection,2,310,0.8719490552249712
257315,Bacterial pneumonia,2,309,0.8716008910183668
199991,Disorder of transplanted kidney,2,308,0.8620076991412496
36717006,Intermittent claudication of bilateral lower limbs co-occurrent and due to atherosclerosis,2,308,0.8324590718727527
36712779,Chronic total occlusion of coronary artery,2,305,0.8508196721311475
3661408,Pneumonia caused by SARS-CoV-2,2,304,0.8655549765502866
197444,Vascular complication of medical care,2,303,0.8013682162918279
436231,Abnormal findings diagnostic imaging of liver+biliary tract,2,303,0.8476384062247284
4008710,"Stenosis due to any device, implant AND/OR graft",2,302,0.8440078326109437
200451,Chronic passive congestion of liver,2,302,0.8313128424017073
316135,Atrioventricular block,2,301,0.9051605758582503
4170145,Absence of lung,2,301,0.8366555924695459
195834,Atherosclerosis of renal artery,2,300,0.8549832775919732
4168553,Electroencephalogram abnormal,2,294,0.8079914559680528
45763750,Idiopathic pulmonary fibrosis,2,293,0.8381411005657113
376112,Polyneuropathy due to diabetes mellitus,2,293,0.858712422273131
4124693,Hypertrophic cardiomyopathy,2,292,0.8810902414913148
133228,Dental caries,2,292,0.882808454549734
4192647,Hypovolemic shock,2,286,0.889044289044289
4286497,Centriacinar emphysema,2,284,0.8084407505101279
3656064,Pneumothorax due to and following procedure,2,281,0.8181240467717336
44782752,Acute deep venous thrombosis of internal jugular vein,2,278,0.8506090434511596
36714994,Typical atrial flutter,2,274,0.8971685249057512
4332246,Aneurysm,2,272,0.7917299761232907
441264,Primary thrombocytopenia,2,272,0.8858530497069677
4110056,Chronic obstructive pulmonary disease with acute lower respiratory infection,2,271,0.837447041137078
443622,Aneurysm of thoracic aorta,2,267,0.8225620230351158
434500,Closed fracture of neck of femur,2,267,0.7722395877333784
435119,Late effect of injury,2,267,0.8805440567711413
4300092,Cannabis-induced organic mental disorder,2,264,0.870722433460076
135350,Acute osteomyelitis of ankle and/or foot,2,264,0.8517974421016246
194997,Prostatitis,2,264,0.9159465376195414
4167864,Effect of exposure to physical force,2,263,0.8855832583519577
435786,Disorder of sleep-wake cycle,2,263,0.8958581255623603
200763,Chronic hepatitis,2,262,0.8933052557690621
315361,Orthopnea,2,261,0.9152961980548188
4153359,Arthritis of spine,2,259,0.8997036904013648
44782732,Chronic pulmonary embolism,2,259,0.890934123492263
4353709,Intracerebral vascular finding,2,256,0.7920343137254902
4093531,Absence of toe,2,256,0.870281862745098
4154168,Pelvic injury,2,256,0.8557598039215686
440005,Complication of medical care,2,251,0.8850358565737052
4258683,Fecal impaction,2,248,0.930782290714379
46269757,Chronic ulcer of skin of lower leg,2,248,0.832081755256628
44783028,Injury of shoulder and upper arm,2,248,0.9114209220321274
45757435,Mild nonproliferative retinopathy due to type 2 diabetes mellitus,2,247,0.9130706691682301
4057432,Mediastinal emphysema,2,247,0.9008590895625556
321822,Peripheral vascular disorder due to diabetes mellitus,2,244,0.8885178438912501
376683,Nonproliferative retinopathy due to diabetes mellitus,2,241,0.9027662517289073
316437,Cerebral atherosclerosis,2,239,0.8780281987271896
4320635,"Hemorrhage due to any device, implant AND/OR graft",2,236,0.9466282005048684
317305,Stricture of artery,2,235,0.903000545553737
443771,Renal hypertension,2,231,0.9214003387916432
437894,Ventricular fibrillation,2,230,0.8988798177330549
4055201,Angiodysplasia of colon,2,229,0.8912893587680993
441553,Myoclonus,2,228,0.8906793415256202
4207623,Lung transplant rejection,2,228,0.8774634824947832
81175,Contusion of chest,2,228,0.9346549192364171
133853,Osteomyelitis of ankle AND/OR foot,2,226,0.8860963618485742
194992,Celiac disease,2,226,0.8985644051130777
40482236,Dehiscence of internal surgical wound,2,224,0.8495355541319667
318450,Cardiac tamponade,2,222,0.8958053075700134
45768480,Longstanding persistent atrial fibrillation,2,221,0.9077745783628136
4340960,Idiopathic acute pancreatitis,2,221,0.9259152612093788
44782743,Acute deep venous thrombosis of popliteal vein,2,220,0.9028642590286425
4307254,Closed fracture,2,220,0.8751764217517642
80482,Suppurative arthritis,2,219,0.9034812115118763
43020910,Pulmonary hypertension due to left heart disease,2,215,0.8980656379048033
4066371,Cellulitis and abscess of lower leg,2,213,0.9049074320134645
43530666,Dementia with behavioral disturbance,2,213,0.8599521658251396
4013643,Pulmonary arterial hypertension,2,213,0.9126140490743201
135340,Pressure ulcer stage 3,2,211,0.8938388625592417
376400,Combined form of senile cataract,2,210,0.8839371155160629
4191650,Acute respiratory distress,2,207,0.9218610759345246
443767,Disorder of eye due to diabetes mellitus,2,206,0.8550319677954061
199860,Hernia of abdominal cavity,2,205,0.9362505978000957
42537304,Hydronephrosis due to calculus of kidney and ureter,2,205,0.9025346724055476
4275359,Mental alertness - finding,2,205,0.8960306073648971
4119460,Infective endocarditis,2,204,0.9318555008210181
43020424,Hypertensive emergency,2,203,0.9550309710774033
4100857,Extreme obesity with alveolar hypoventilation,2,201,0.928955223880597
4108215,Coronary thrombosis not resulting in myocardial infarction,2,201,0.9064676616915422
201820,Diabetes mellitus,2,200,0.9596482412060302
4252872,Mitral valve prolapse,2,200,0.9552261306532663
316428,Hypertrophic obstructive cardiomyopathy,2,199,0.9179229480737019
312337,Arterial embolus and thrombosis,2,199,0.9377696563626212
4148906,Spontaneous subarachnoid hemorrhage,2,197,0.8782761835698747
432869,Hemorrhagic disorder due to circulating anticoagulants,2,197,0.9369626022998032
438252,Spontaneous ecchymosis,2,197,0.910753133740806
4242669,Biventricular congestive heart failure,2,196,0.9023024594453166
44808984,Acquired absence of spleen,2,195,0.8936822627544277
4291649,Upper gastrointestinal bleeding,2,194,0.8911917098445595
4027369,Vascular disease of abdomen,2,194,0.8911917098445595
4299449,Hematoma,2,193,0.9665371329879102
136934,Primary hyperparathyroidism,2,192,0.9413176265270506
378419,Alzheimer's disease,2,192,0.8825807155322862
440142,Disorder of mediastinum,2,191,0.8962248553320474
4159742,Diabetic foot ulcer,2,191,0.9494626618903279
43530685,Proliferative retinopathy due to type 2 diabetes mellitus,2,190,0.8912280701754386
4260535,Diverticulitis of large intestine,2,189,0.9382528425081617
37016342,Hypothyroidism caused by drug,2,188,0.9662077596996246
42537742,Transplanted liver present,2,187,0.8943131504801334
40489908,Sepsis due to Streptococcus,2,187,0.9261687079523891
37109843,Absence of lower limb,2,184,0.9309812306961274
193460,Disorder of lower extremity,2,184,0.965312425754336
321107,Congenital insufficiency of aortic valve,2,182,0.9406229129986036
380097,Macular edema due to diabetes mellitus,2,181,0.8847759361571517
201254,Type 1 diabetes mellitus,2,180,0.9148975791433892
374905,Non-organic sleep disorder,2,180,0.9376163873370578
4210746,Localized amyloidosis,2,179,0.9086686334818906
4091901,Aberrant premature complexes,2,178,0.9572144988256205
4231770,Hereditary thrombophilia,2,177,0.9572419106317411
4044745,Splenic infarction,2,177,0.9244350282485876
437461,Disorder of prosthetic cardiac valve,2,176,0.9281168831168831
37312520,Ischemic foot ulcer due to atherosclerosis of artery of lower limb,2,176,0.9424675324675325
4127554,Failed renal transplant,2,176,0.9331168831168831
199075,Neurogenic bladder,2,175,0.917832512315271
442268,Open wound of toe without complication,2,174,0.9233937944322637
4117881,Elbow joint effusion,2,174,0.9434589063849578
320739,Dissection of aorta,2,173,0.8776717300712461
78474,Hypertrophy of breast,2,172,0.8761729906160751
40482638,Arteriosclerosis of autologous vein coronary artery bypass graft,2,172,0.9336325309397525
4308835,Postoperative hematoma formation,2,171,0.909047127622979
435243,Alcohol dependence,2,169,0.8904621020005635
36712986,Atypical atrial flutter,2,169,0.9482248520710059
318443,Arteriosclerotic vascular disease,2,169,0.9499154691462384
43022059,Disease of non-coronary systemic artery,2,168,0.9454662104362703
442190,Hemorrhage of colon,2,168,0.9234388366124893
4313828,Rheumatic mitral stenosis,2,166,0.9548010222709018
436136,Dissection of thoracic aorta,2,166,0.8629426798101497
4027663,Peptic ulcer,2,164,0.9399221906329492
4135466,Hemothorax,2,163,0.8951753389381201
73574,Nonunion of fracture,2,161,0.8387422360248448
317898,Malignant essential hypertension,2,160,0.972877358490566
4338120,Altered bowel function,2,160,0.9540094339622641
4316228,Congenital arteriovenous malformation of gastrointestinal tract,2,160,0.9104559748427673
43530727,Spontaneous cerebral hemorrhage,2,157,0.86583374162992
4334801,Surgical site infection,2,157,0.9105830475257227
4234997,Disorder of vein,2,156,0.9140612076095948
4125590,Slurred speech,2,155,0.8728110599078341
4232691,Permanent atrial fibrillation,2,154,0.9320940497411085
4110937,Non-rheumatic mitral valve stenosis,2,153,0.956484348125215
4058350,"Abrasion, knee",2,153,0.9918300653594772
4224741,Degenerative disorder of macula,2,153,0.9120227038183695
600858,Nontraumatic hematoma of soft tissue,2,152,0.9639247124433601
45770830,Macular edema and retinopathy due to type 2 diabetes mellitus,2,151,0.884326710816777
261599,Vocal cord paralysis,2,151,0.911346578366446
4345680,Disorder of amputation stump,2,150,0.9094407158836689
4319280,Acute bowel infarction,2,149,0.9436785779067658
137077,Chronic osteomyelitis of ankle and/or foot,2,149,0.9785053509885725
4097128,Absent foot,2,149,0.9785053509885725
4164639,Blind left eye,2,148,0.9321566464423607
40482237,Hemiplegia of dominant side,2,148,0.8829748115462401
199064,Chronic vascular insufficiency of intestine,2,146,0.9148795465281058
442774,Intermittent claudication,2,145,0.9028735632183909
197304,Ulcer of lower extremity,2,145,0.9460727969348659
133002,Acute osteomyelitis,2,142,0.9494555988412746
134398,Periodontal disease,2,139,0.9480763215514545
195401,Contusion of hip,2,139,0.9590240850797622
4221495,Cataract due to diabetes mellitus type 2,2,138,0.9231989844493812
4024567,Respiratory finding,2,137,0.9808930871618721
43531563,Neuropathic arthropathy due to type 2 diabetes mellitus,2,135,0.9651741293532339
40481861,Band neutrophil count above reference range,2,135,0.9637368711995578
37016882,Dissection of thoracoabdominal aorta,2,132,0.9022669442516771
4220238,Multiple congenital cysts of kidney,2,132,0.9633356465417534
4111565,Disorders of both aortic and tricuspid valves,2,132,0.9765209345362017
40481091,Partial edentulism,2,131,0.9725190839694656
4148486,Postprocedural respiratory failure,2,130,0.9149672033392964
28060,Streptococcal sore throat,2,130,0.9714967203339296
4167984,Bacterial arthritis,2,129,0.9563953488372093
4151937,Medication-induced postural tremor,2,129,0.9551841085271318
40480429,Hemiplegia of nondominant side,2,128,0.9116633858267716
81064,Pseudopolyposis of colon,2,128,0.9804379921259843
439937,C-reactive protein abnormal,2,128,0.9563238188976378
314383,Myocarditis,2,128,0.969488188976378
439935,Abnormal posture,2,127,0.9843769528808899
434467,Ostium secundum type atrial septal defect,2,126,0.963047619047619
4056006,Contusion of anterior abdominal wall,2,126,0.9706666666666667
37395564,Hypoxemic respiratory failure,2,125,0.9474838709677419
4150299,Localization-related idiopathic epilepsy,2,124,0.8957513768686074
435790,Secondary polycythemia,2,123,0.9514860722377716
432595,Amyloidosis,2,123,0.9677462348393976
4111709,Non-traumatic subdural hemorrhage,2,123,0.9261628681860589
439981,Wound dehiscence,2,123,0.906437425029988
444264,Thrombosis of iliac artery,2,122,0.886736214605067
4341763,Gallstone acute pancreatitis,2,121,0.9860881542699724
432589,Neutropenia associated with infectious disease,2,121,0.9662534435261708
200687,Renal disorder due to type 1 diabetes mellitus,2,121,0.9695592286501378
4267417,Hepatic fibrosis,2,120,0.938515406162465
4010963,Cramp in lower leg associated with rest,2,119,0.9782082324455206
46270027,Pneumonia due to methicillin resistant Staphylococcus aureus,2,119,0.913829938755163
444084,Extrinsic allergic alveolitis,2,118,0.9662465594668984
4171913,Abnormal findings in specimens from digestive organs and abdominal cavity,2,118,0.9771114008402144
4166844,Intraventricular conduction defect,2,116,0.9743628185907046
321320,Myocardial degeneration,2,116,0.9748125937031484
46269946,Sepsis caused by Enterococcus,2,114,0.9728303058531284
4239381,Psychoactive substance abuse,2,114,0.9236143455985095
43021258,Infection associated with implant,2,114,0.9754696475702531
43530819,Deep incisional surgical site infection,2,114,0.9590125756870052
197331,Disorder of urinary tract,2,113,0.9077117572692794
4326356,Arthropathy of the ankle AND/OR foot associated with a neurological disorder,2,112,0.9528635778635779
43531616,Dermopathy due to type 2 diabetes mellitus,2,111,0.9885339885339886
43020567,Air leaking from lung,2,111,0.9754299754299754
4052227,Sequelae of open wound of lower limb,2,111,0.9906633906633907
4051140,Open wound of anterior abdominal wall,2,110,0.9616346955796498
440981,Psychosomatic musculoskeletal symptoms,2,110,1.0
138896,Open wound of forehead without complication,2,109,0.9959225280326198
312927,Acute cor pulmonale,2,108,0.9813084112149533
37309625,Acute on chronic right-sided congestive heart failure,2,108,0.9752509518864659
40479573,Stimulant abuse,2,106,0.9157232704402516
4181182,Chronic adhesive pericarditis,2,106,0.9502246181491465
4200967,Abscess of foot,2,105,0.9723443223443223
4113129,"Benign tumor of soft tissue of head, face and neck",2,104,0.9802091112770724
132393,Pressure ulcer stage 1,2,104,0.9826362957430919
4300243,Postoperative complication,2,103,0.9838187702265372
200616,Complication of transplanted liver,2,101,0.9372277227722773
434512,Late effect of traumatic amputation,2,101,0.9637623762376237
200588,Injury of abdomen,2,100,0.9593939393939394
372897,Homonymous hemianopia,2,100,0.9345454545454546
134438,Contact dermatitis,2,100,0.9567676767676768
35623051,Autosomal dominant polycystic kidney disease,2,99,0.948258091115234
40480068,Drug-induced hyperglycemia,2,99,0.9952587095444239
4345578,Rhabdomyolysis,2,98,0.9455081001472754
44782819,Chronic occlusion of artery of extremity,2,97,0.9405068728522337
196895,Viral gastroenteritis due to Norwalk-like agent,2,97,1.0
320116,Acute pericarditis,2,96,0.9894736842105263
4055224,Toxic liver disease,2,96,0.9464912280701754
439794,Central sleep apnea syndrome,2,95,1.0
42536696,Contusion of head,2,95,0.9525195968645017
439620,Late effect of accidental injury,2,94,0.956989247311828
258180,Pneumonia due to Gram negative bacteria,2,93,0.97054698457223
4323686,Bilious vomiting,2,93,0.9866760168302945
4338759,Squamous cell carcinoma of eyelid,2,93,1.0
40480002,Aphasia as late effect of cerebrovascular disease,2,93,0.9212248714352501
200618,Postoperative shock,2,92,0.9703774486383182
195314,Nephrotic syndrome,2,92,0.975394171046345
376063,Benign neoplasm of cerebral meninges,2,91,0.9010989010989011
444191,Injury of face,2,91,0.9973137973137973
4189294,Inflammatory disorder of mediastinum,2,90,0.9660424469413234
439013,Insomnia disorder related to another mental disorder,2,89,0.9918283963227783
43022069,Primary central sleep apnea,2,89,0.9874872318692544
36712963,Gangrene of left lower limb due to atherosclerosis,2,89,0.958120531154239
44782762,Acute thrombosis of subclavian vein,2,88,0.973092998955068
438749,Posterior subcapsular polar senile cataract,2,88,0.9791013584117032
193519,Impaired renal function disorder,2,88,0.9673458725182863
321587,Bilateral bundle branch block,2,86,1.0
439694,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,2,86,1.0
43022016,Displacement of internal fixation device,2,86,0.9978112175102599
314457,Congenital stenosis of aortic valve,2,83,0.9861886570672935
4256889,Dissection of abdominal aorta,2,83,0.9620922715251249
37109056,Vascular dementia without behavioral disturbance,2,82,0.9590484793736826
44784454,Localized visual field defect,2,82,0.9768142125865703
4279681,Hepatosplenomegaly,2,82,0.9753086419753086
135417,Disorder of implantable defibrillator,2,82,0.9975910870219813
436996,Thoracoabdominal aortic aneurysm,2,81,0.9296296296296296
4014159,Chronic right-sided heart failure,2,81,0.9916666666666667
4299408,Gouty tophus,2,81,0.9938271604938271
4225324,Resistance to activated protein C due to Factor V Leiden,2,80,0.989240506329114
4294416,Basal cell carcinoma of ear,2,80,0.9746835443037974
4002356,"Diffuse non-Hodgkin's lymphoma, small cell (clinical)",2,80,0.9525316455696202
44783882,Traumatic transtibiofibular amputation,2,80,1.0
4304002,Eosinophil count raised,2,80,0.964240506329114
436145,Pneumonia due to respiratory syncytial virus,2,78,0.9853479853479854
197921,Renal osteodystrophy,2,78,0.988011988011988
443465,Dysphagia as a late effect of cerebrovascular accident,2,78,0.9673659673659674
4131908,Peripheral angiopathy due to diabetes mellitus,2,77,0.9634313055365687
4222876,Gangrene due to type 2 diabetes mellitus,2,77,0.9634313055365687
4309320,Transplanted organ rejection,2,77,1.0
435516,Lipoprotein deficiency disorder,2,75,0.9823423423423423
4059452,Glomerular disease,2,75,0.9895495495495495
4058977,Atrophy of kidney,2,75,0.9938738738738738
438170,Acute myocardial infarction of inferior wall,2,75,0.9974774774774775
40481299,Idiopathic sleep related non-obstructive alveolar hypoventilation,2,75,0.9967567567567568
136834,Closed intertrochanteric fracture,2,74,0.9489078119215105
193520,Urinary bladder stone,2,74,0.9874120696038504
4234480,Arteriovenous fistula,2,74,0.9552017771195853
197236,Uterine leiomyoma,2,74,0.9303961495742318
4009329,Staphylococcal arthritis,2,73,0.9794520547945206
4175807,Rheumatic disease of tricuspid valve,2,73,0.9931506849315068
4222415,Mononeuropathy due to type 2 diabetes mellitus,2,73,0.9904870624048706
192953,Intestinal adhesions with obstruction,2,72,0.9972613458528952
4273632,Right ventricular failure,2,71,0.964989939637827
4264718,Chronic tubulointerstitial nephritis,2,71,1.0
375393,Laceration of skin of eyelid AND periocular area,2,70,0.9842650103519669
45772786,Cerebral infarction due to embolism of middle cerebral artery,2,68,0.8937664618086041
42538804,Organ surgical site infection,2,68,0.9881474978050921
318776,Rheumatic mitral regurgitation,2,68,1.0
378424,Astigmatism,2,67,0.9724106739032112
46271074,Hypercapnic respiratory failure,2,66,0.9874125874125874
376977,Heteronymous bilateral visual field defects,2,65,0.9379807692307692
196433,Aneurysm of iliac artery,2,65,0.9375
4238808,Empyema of pleura,2,65,0.9769230769230769
194683,Obstructed umbilical hernia,2,65,0.9764423076923077
4179823,Laceration of head,2,65,0.9644230769230769
4154088,Abscess of lower limb,2,65,1.0
194831,Foreign body in stomach,2,65,0.9846153846153847
45770881,Moderate nonproliferative retinopathy due to type 2 diabetes mellitus,2,63,0.9513568868407578
442287,Rest pain,2,63,0.9508448540706606
4121463,Postoperative cardiac complication,2,63,0.9933435739887353
321689,Apnea,2,62,0.9725013220518244
4286201,Schizoaffective disorder,2,61,0.9863387978142076
40481345,Monoplegia of upper limb of dominant side,2,61,1.0
4160464,Pseudofolliculitis barbae,2,61,1.0
74135,Disorder of synovium,2,61,0.9939890710382514
4323582,Absent finger,2,60,1.0
4297400,Mild cognitive disorder,2,60,1.0
36676836,Arthropathy of left knee joint,2,60,0.9954802259887006
4067313,Cervical disc disorder with radiculopathy,2,60,0.9949152542372881
4056293,"Traumatic amputation, finger, through metacarpophalangeal joint",2,60,1.0
134735,Chronic osteomyelitis,2,59,0.9766218585622443
4028237,Cellulitis of foot,2,58,0.9764065335753176
192298,Hypersplenism,2,58,1.0
40480160,Osteoporotic fracture,2,58,0.9866908650937689
437241,Qualitative platelet disorder,2,58,0.999395039322444
4033848,Post-inflammatory hyperpigmentation,2,58,1.0
4098611,Hyperuricemia without signs of inflammatory arthritis and tophaceous disease,2,58,0.9679370840895342
4176892,Cortical hemorrhage,2,57,0.9160401002506265
133803,Periapical abscess with sinus tract,2,57,0.993734335839599
4151240,Transplanted organ failure,2,57,1.0
4047607,AL amyloidosis,2,56,1.0
258449,Hemopericardium,2,56,0.9636363636363636
4050089,Open wound of front wall of thorax,2,56,0.9967532467532467
3655178,Secondary systemic amyloidosis,2,56,1.0
4151978,Post-herpetic neuritis,2,55,0.9986531986531987
4207615,Thrombosis of vein of trunk,2,55,0.98989898989899
4177944,Panacinar emphysema,2,55,1.0
440700,Communicating hydrocephalus,2,54,0.9594689028651293
4167328,Pyuria,2,54,0.9986023759608665
435371,Hypothermia,2,54,0.9923130677847659
137016,Retained dental root,2,54,0.9972047519217331
4065991,Cellulitis and abscess of finger and toe,2,53,1.0
255348,Polymyalgia rheumatica,2,52,0.9917043740573153
432283,Leukemoid reaction,2,52,0.9653092006033183
4126119,Toxic nephropathy,2,52,1.0
435506,Benign neoplastic disease,2,51,0.9552941176470588
4027470,Feeding disability,2,51,0.9968627450980392
4017107,Traumatic subdural hemorrhage,2,50,0.9657142857142857
4103642,Amputated toe,2,49,0.9744897959183674
4108371,Peripheral gangrene,2,49,0.9744897959183674
4144154,Non-traumatic intracerebral ventricular hemorrhage,2,48,0.9574468085106383
4077081,Superficial mycosis,2,48,0.9707446808510638
4317284,Respiratory tract hemorrhage,2,48,1.0
4308713,Necrosis of amputation stump,2,48,1.0
316795,Congenital anomaly of peripheral blood vessel,2,47,1.0
377550,Compression of brain,2,47,0.8214616096207216
4258295,Embolism from thrombosis of vein of distal lower extremity,2,47,0.9842738205365402
4008709,Mechanical breakdown of cardiac device,2,47,0.9935245143385754
44782744,Acute deep venous thrombosis of tibial vein,2,47,0.9935245143385754
4189293,Vascular disorder of lower extremity,2,46,0.9884057971014493
40486629,Sepsis due to Candida,2,45,0.9949494949494949
