disease_id,disease_name,degree,degree_centrality
4038835,Hodgkin's disease (clinical),32,0.01021385253750399
45757247,Gastrostomy hemorrhage,32,0.01021385253750399
436539,Closed fracture of patella,32,0.01021385253750399
313792,Paroxysmal tachycardia,32,0.01021385253750399
4304484,Chronic myeloproliferative disorder (clinical),32,0.01021385253750399
36687192,Chondromalacia of left shoulder,32,0.01021385253750399
4201705,Sequela of disorder,32,0.01021385253750399
4266590,Abscess of hand,32,0.01021385253750399
377271,Neuralgic amyotrophy,32,0.01021385253750399
436140,Varicose veins of vulva,32,0.01021385253750399
320342,Secondary malignant neoplasm of lymph nodes of multiple sites,32,0.01021385253750399
4024127,Postprocedural respiratory disorders,31,0.00989466964570699
37109512,Dissection of carotid artery,31,0.00989466964570699
432463,Closed fracture of acromial end of clavicle,31,0.00989466964570699
137057,Paronychia,31,0.00989466964570699
381281,Degenerative progressive high myopia,31,0.00989466964570699
377254,"Multi-infarct dementia, uncomplicated",31,0.00989466964570699
4307774,Acute lower respiratory tract infection,31,0.00989466964570699
4337373,"Embolism due to any device, implant AND/OR graft",31,0.00989466964570699
434675,Complication of gastrostomy,31,0.00989466964570699
4106203,Gastrointestinal and digestive injury,31,0.00989466964570699
45757639,Mammographic microcalcification of breast,31,0.00989466964570699
4272177,Complication of external stoma of urinary tract,31,0.00989466964570699
133468,Disorder of extremity,31,0.00989466964570699
23868,Congenital anomaly of esophagus,31,0.00989466964570699
80045,Primary malignant neoplasm of anus,31,0.00989466964570699
44782755,Chronic deep venous thrombosis of internal jugular vein,30,0.009575486753909991
320741,Thrombophlebitis,30,0.009575486753909991
198683,Viral hepatitis B without hepatic coma,30,0.009575486753909991
435533,"Hypnotic or anxiolytic dependence, continuous",30,0.009575486753909991
4190773,Restrictive cardiomyopathy,30,0.009575486753909991
46270470,Primary chronic gout without tophus of ankle and/or foot,30,0.009575486753909991
133857,Acquired deformity of limb,30,0.009575486753909991
4091464,Malignant neoplasm of nipple and areola of female breast,30,0.009575486753909991
377558,Irregular astigmatism,30,0.009575486753909991
45757776,Abnormal urination,30,0.009575486753909991
4123283,Disorder of stoma,30,0.009575486753909991
4095168,"Malignant neoplasm, overlapping lesion of bladder",30,0.009575486753909991
4097159,Hip stiff,30,0.009575486753909991
200154,Fistula of gallbladder,30,0.009575486753909991
435227,Nutritional deficiency disorder,30,0.009575486753909991
4022202,Open wound of trunk,29,0.00925630386211299
46269907,Intestinal hemorrhage with diverticulosis,29,0.00925630386211299
374954,Optic neuritis,29,0.00925630386211299
4242514,Benign neoplasm of skin of ear,29,0.00925630386211299
438111,Hematologic neoplasm of uncertain behavior,29,0.00925630386211299
4272156,Prurigo nodularis,29,0.00925630386211299
40400785,Acquired unequal leg length,29,0.00925630386211299
434502,Closed fracture of phalanx of foot,29,0.00925630386211299
195306,Gastroduodenitis,29,0.00925630386211299
433405,Proteus infection,29,0.00925630386211299
36684646,Senile ectropion of right lower eyelid,29,0.00925630386211299
137829,Aplastic anemia,29,0.00925630386211299
4308393,Mechanical complication of gastrointestinal prosthetic device,29,0.00925630386211299
439162,Closed fracture of medial malleolus,29,0.00925630386211299
36684711,Senile ectropion of left lower eyelid,29,0.00925630386211299
4014781,Closed traumatic subdural hemorrhage,29,0.00925630386211299
436252,Closed fracture of shaft of tibia,29,0.00925630386211299
4127117,Varicose ulcer of lower extremity,29,0.00925630386211299
4261933,Estrogen receptor negative neoplasm,29,0.00925630386211299
201341,Incisional hernia with obstruction,29,0.00925630386211299
4187240,Disorder of aorta,29,0.00925630386211299
4067766,Pathologic fracture of bone at site of neoplasm,29,0.00925630386211299
4323342,Recurrent bacterial infection,29,0.00925630386211299
197328,Abscess of intestine,28,0.00893712097031599
376714,Vertebrobasilar artery syndrome,28,0.00893712097031599
4110914,Sequelae of injuries of neck and trunk,28,0.00893712097031599
437306,Transient global amnesia,28,0.00893712097031599
317890,Mitral and aortic stenosis,28,0.00893712097031599
4246802,Primary malignant neoplasm of bone of skull,28,0.00893712097031599
379812,Exposure keratoconjunctivitis,28,0.00893712097031599
442425,Lumbar post-laminectomy syndrome,28,0.00893712097031599
197916,Obstructed hernia of anterior abdominal wall,28,0.00893712097031599
4098597,Waldenström macroglobulinemia,28,0.00893712097031599
4168693,Abnormal cytological findings in CSF,28,0.00893712097031599
442775,Degeneration of thoracic intervertebral disc,28,0.00893712097031599
78243,Congenital spondylolysis of lumbosacral region,28,0.00893712097031599
197807,Primary malignant neoplasm of soft tissues of abdomen,28,0.00893712097031599
4333227,Acute pain due to injury,28,0.00893712097031599
432933,Aneurysm of artery of lower extremity,28,0.00893712097031599
436101,Disorder of meninges,28,0.00893712097031599
381570,Mechanical ptosis,28,0.00893712097031599
45768908,Exercise induced bronchospasm,27,0.008617938078518992
46273489,Thrombosis of vein of upper limb,27,0.008617938078518992
36712834,Acute lymphoid leukemia relapse,27,0.008617938078518992
40479260,Chondrocalcinosis of knee joint,27,0.008617938078518992
140057,Chronic leukemia,27,0.008617938078518992
4313365,Neoplasm of uncertain behavior of brain,27,0.008617938078518992
4219481,Degenerative joint disease of ankle AND/OR foot,27,0.008617938078518992
376337,Disorder of nervous system,27,0.008617938078518992
440713,Posterior synechiae,27,0.008617938078518992
196469,Perforation of gallbladder,27,0.008617938078518992
137944,Bullous dermatosis,27,0.008617938078518992
374915,Localization-related epilepsy,27,0.008617938078518992
138056,Subcutaneous emphysema resulting from a procedure,27,0.008617938078518992
4194652,Pruritus of vulva,27,0.008617938078518992
73564,Full thickness rotator cuff tear,27,0.008617938078518992
194286,"Malignant neoplasm of corpus uteri, excluding isthmus",27,0.008617938078518992
443421,Gallbladder and bile duct calculi,27,0.008617938078518992
4247719,Primary malignant neoplasm of ascending colon,27,0.008617938078518992
74194,Sprain of spinal ligament,26,0.008298755186721992
31609,Abscess of salivary gland,26,0.008298755186721992
313800,Thrombotic microangiopathy,26,0.008298755186721992
435207,"Nodular lymphoma of lymph nodes of head, face and neck",26,0.008298755186721992
438005,Closed fracture of shaft of fibula,26,0.008298755186721992
43021410,Breakage of internal fixation device,26,0.008298755186721992
4135937,CREST syndrome,26,0.008298755186721992
442980,Hand joint stiff,26,0.008298755186721992
78497,Cellulitis and abscess of toe,26,0.008298755186721992
40480232,Male urinary stress incontinence,26,0.008298755186721992
315276,Vitreous hemorrhage,26,0.008298755186721992
4305841,Periodic limb movement disorder,26,0.008298755186721992
258785,Pneumococcal pneumonia,26,0.008298755186721992
200769,"Chronic gastric ulcer without hemorrhage, without perforation AND without obstruction",26,0.008298755186721992
141090,Pyogenic granuloma of skin,26,0.008298755186721992
372627,Transient visual loss,26,0.008298755186721992
4004672,Psychoactive substance use disorder,26,0.008298755186721992
4029273,Magnesium deficiency,26,0.008298755186721992
436147,Glossitis,26,0.008298755186721992
44784251,Acute appendicitis with localized peritonitis,25,0.007979572294924991
195480,Primary malignant neoplasm of renal pelvis,25,0.007979572294924991
4247597,Intraocular hemorrhage,25,0.007979572294924991
372914,Optic atrophy,25,0.007979572294924991
4335883,Basal cell carcinoma of eyelid,25,0.007979572294924991
374631,Motor neuron disease,25,0.007979572294924991
441768,Disorder due to and following accidental poisoning,25,0.007979572294924991
4101287,Sequelae of protein-energy malnutrition,25,0.007979572294924991
200959,Secondary malignant neoplasm of intrapelvic lymph nodes,25,0.007979572294924991
197803,Overlapping malignant neoplasm of stomach,25,0.007979572294924991
199771,Carcinoid syndrome,25,0.007979572294924991
44783628,Pulmonary hypertension due to lung disease and/or hypoxia,25,0.007979572294924991
379019,Conjunctivitis,25,0.007979572294924991
40487059,Sepsis due to Staphylococcus,25,0.007979572294924991
433730,Disorder of thymus gland,25,0.007979572294924991
321315,Trifascicular block,25,0.007979572294924991
36714118,Cryptogenic organizing pneumonia,25,0.007979572294924991
4302686,Thoracic spondylosis,25,0.007979572294924991
4207936,Late effect of fracture of lumbar vertebra,25,0.007979572294924991
75091,Closed fracture of carpal bone,25,0.007979572294924991
36713170,Cervical spine sprain,25,0.007979572294924991
133794,Chronic gingivitis,25,0.007979572294924991
4228164,Abscess of chest wall,25,0.007979572294924991
28083,Primary malignant neoplasm of pharynx,25,0.007979572294924991
436098,Nondependent cocaine abuse in remission,24,0.007660389403127993
4239729,Benign neoplasm of appendix,24,0.007660389403127993
138717,Toxic diffuse goiter,24,0.007660389403127993
40483317,Refractory epilepsy,24,0.007660389403127993
378743,Mild nonproliferative retinopathy due to diabetes mellitus,24,0.007660389403127993
40481180,Pain in forearm,24,0.007660389403127993
3662369,Paralytic ectropion of right lower eyelid,24,0.007660389403127993
437027,Hemorrhagic duodenitis,24,0.007660389403127993
4101104,Gastrojejunal ulcer without hemorrhage AND without perforation,24,0.007660389403127993
194091,Calculus in urethra,24,0.007660389403127993
44782715,Chronic peripheral venous hypertension with lower extremity complication,24,0.007660389403127993
443287,Foreign body in bronchus,24,0.007660389403127993
4101918,Noninflammatory disorder of the female genital organs,24,0.007660389403127993
379769,Benign neoplasm of brain,24,0.007660389403127993
72711,Shoulder stiff,24,0.007660389403127993
436920,Reticulosarcoma,24,0.007660389403127993
4100662,Cellulitis of finger,23,0.007341206511330993
4131428,Neoplasm of intrapelvic lymph node,23,0.007341206511330993
372721,Congenital anomaly of cerebrovascular system,23,0.007341206511330993
4299418,Basal cell carcinoma of lower extremity,23,0.007341206511330993
4234788,Irritable bowel syndrome characterized by alternating bowel habit,23,0.007341206511330993
4156114,Primary malignant neoplasm of border of tongue,23,0.007341206511330993
78015,"Open wound of chest wall, uncomplicated",23,0.007341206511330993
4115161,Rheumatoid arthritis - hand joint,23,0.007341206511330993
197717,Open wound of anterior abdominal wall without complication,23,0.007341206511330993
42709840,Acquired deformity of lower leg,23,0.007341206511330993
443403,Sequela,23,0.007341206511330993
40479606,Septic pulmonary embolism,23,0.007341206511330993
4346970,Knee pyogenic arthritis,23,0.007341206511330993
4317685,Neoplasm of uncertain behavior of respiratory tract,23,0.007341206511330993
4245143,Cellulitis of chest wall,23,0.007341206511330993
4220313,"Primary degenerative dementia of the Alzheimer type, senile onset",23,0.007341206511330993
40483189,Arteriosclerosis of arterial coronary artery bypass graft,23,0.007341206511330993
195559,Ruptured abdominal aortic aneurysm,23,0.007341206511330993
46270366,Status epilepticus due to intractable idiopathic generalized epilepsy,23,0.007341206511330993
36715748,Fracture of fourth lumbar vertebra,23,0.007341206511330993
198446,Embolism and thrombosis of the abdominal aorta,22,0.007022023619533993
140966,Benign neoplasm of skin of face,22,0.007022023619533993
379756,Primary malignant neoplasm of mandible,22,0.007022023619533993
440335,Primary malignant neoplasm of lower gum,22,0.007022023619533993
4110194,Middle cerebral artery syndrome,22,0.007022023619533993
77638,Displacement of intervertebral disc without myelopathy,22,0.007022023619533993
4170633,Laceration of thumb,22,0.007022023619533993
432838,Primary malignant neoplasm of cardia of stomach,22,0.007022023619533993
435478,Primary malignant neoplasm of upper gum,22,0.007022023619533993
319825,Rheumatic heart disease,22,0.007022023619533993
46269884,Complication due to Crohn's disease of small intestine,22,0.007022023619533993
440377,Paralysis,22,0.007022023619533993
440603,Blood transfusion reaction,22,0.007022023619533993
378160,Otorrhea,22,0.007022023619533993
4095592,Malignant melanoma of scalp and/or neck,22,0.007022023619533993
374358,Excess skin of eyelid,22,0.007022023619533993
4009186,Arcus senilis,22,0.007022023619533993
4268895,Female pelvic peritoneal adhesions,22,0.007022023619533993
42538607,Acute insomnia,22,0.007022023619533993
439254,"Bipolar affective disorder, current episode depression",22,0.007022023619533993
4245385,Displacement of cardiac device,22,0.007022023619533993
377298,Chronic otitis externa,22,0.007022023619533993
138502,Vitiligo,21,0.006702840727736994
439961,Superficial injury without infection,21,0.006702840727736994
40480500,High antibody titer,21,0.006702840727736994
23245,Esophageal bleeding,21,0.006702840727736994
4306923,Chronic idiopathic constipation,21,0.006702840727736994
4130842,Neoplasm of lymph nodes of upper limb,21,0.006702840727736994
192591,Post-surgical hypoinsulinemia,21,0.006702840727736994
136496,Cellulitis and abscess of face,21,0.006702840727736994
255334,Collagen disease,21,0.006702840727736994
36712772,Acquired arteriovenous fistula,21,0.006702840727736994
441875,Thoracic aortic aneurysm which has ruptured,21,0.006702840727736994
4138543,Hemi-neglect,21,0.006702840727736994
45757649,Acquired deformity of ankle,21,0.006702840727736994
4317829,Neoplasm of uncertain behavior of trunk,21,0.006702840727736994
4112020,Carotid artery syndrome hemispheric,21,0.006702840727736994
37016767,Autonomic neuropathy due to type 1 diabetes mellitus,21,0.006702840727736994
4071874,Pain in scrotum,21,0.006702840727736994
437993,Closed fracture of cervical spine,21,0.006702840727736994
4146239,Pruritus of genital organs,21,0.006702840727736994
36713113,Saddle embolus of pulmonary artery,21,0.006702840727736994
4002140,Lumbar spine ankylosis,21,0.006702840727736994
77129,Closed fracture of pelvis,21,0.006702840727736994
372828,Herpes zoster ophthalmicus,21,0.006702840727736994
380055,Primary malignant neoplasm of brain,21,0.006702840727736994
195498,Benign neoplasm of kidney,21,0.006702840727736994
132344,Gingival and periodontal disease,21,0.006702840727736994
316447,Chronic hypotension,21,0.006702840727736994
78237,Bicipital tenosynovitis,21,0.006702840727736994
375671,Concussion with loss of consciousness,21,0.006702840727736994
4110190,Cerebral infarction due to embolism of precerebral arteries,20,0.0063836578359399935
436700,Exophthalmos,20,0.0063836578359399935
257583,Allergic bronchopulmonary aspergillosis,20,0.0063836578359399935
78228,Joint derangement,20,0.0063836578359399935
196217,Congenital anomaly of diaphragm,20,0.0063836578359399935
4196433,Senile dementia of the Lewy body type,20,0.0063836578359399935
22350,Edema of larynx,20,0.0063836578359399935
4053600,Open wound of elbow,20,0.0063836578359399935
133628,"Late effect of open wound of head, neck and trunk",20,0.0063836578359399935
196359,Primary malignant neoplasm of uterine cervix,20,0.0063836578359399935
4332304,Status epilepticus,20,0.0063836578359399935
4134172,Anterior dislocation of shoulder joint,20,0.0063836578359399935
438731,Localized adiposity,20,0.0063836578359399935
4153362,Extravasation injury,20,0.0063836578359399935
40482859,Malignant carcinoid tumor,20,0.0063836578359399935
436954,Drug abuse,20,0.0063836578359399935
4135822,Primary biliary cholangitis,20,0.0063836578359399935
4141640,Perimenopausal disorder,20,0.0063836578359399935
194847,Mechanical complication due to urethral indwelling catheter,20,0.0063836578359399935
439150,Hypersomnia with sleep apnea,20,0.0063836578359399935
441284,Open-angle glaucoma,20,0.0063836578359399935
46270163,Acute ST segment elevation myocardial infarction due to right coronary artery occlusion,20,0.0063836578359399935
192261,Overlapping malignant neoplasm of pancreas,20,0.0063836578359399935
4143698,Streptococcus agalactiae infection,20,0.0063836578359399935
4180636,Cardiac complication of procedure,20,0.0063836578359399935
81403,Osteopetrosis,20,0.0063836578359399935
435397,Late effect of foreign body in orifice,20,0.0063836578359399935
40481327,Acquired absence of all teeth,20,0.0063836578359399935
73923,Contusion of upper arm,20,0.0063836578359399935
45768965,Uncomplicated severe persistent asthma,20,0.0063836578359399935
72618,Disorder of skeletal muscle,20,0.0063836578359399935
4066733,Contact dermatitis due to plants,20,0.0063836578359399935
37016889,Dissection of renal artery,20,0.0063836578359399935
4093672,Knee stiff,19,0.006064474944142994
46270117,Retained foreign body,19,0.006064474944142994
4263879,Marie's cerebellar ataxia,19,0.006064474944142994
4231580,Acute gastric ulcer with hemorrhage,19,0.006064474944142994
193522,Acute prostatitis,19,0.006064474944142994
4123293,Dislocation of temporomandibular joint,19,0.006064474944142994
435755,Primary malignant neoplasm of skin of eyelid,19,0.006064474944142994
4109685,Laceration of foot,19,0.006064474944142994
435521,Psychophysiologic disorder,19,0.006064474944142994
375800,Dystonia,19,0.006064474944142994
372894,Central serous chorioretinopathy,19,0.006064474944142994
4003185,Refractory anemia (clinical),19,0.006064474944142994
40491439,Tumor of respiratory system,19,0.006064474944142994
4116323,Tear of medial meniscus of knee,19,0.006064474944142994
380818,Acquired deformity of head,19,0.006064474944142994
320115,Mitral insufficiency and aortic stenosis,19,0.006064474944142994
37016310,Complicated internal hemorrhoid,19,0.006064474944142994
432626,Glaucoma associated with vascular disorder,19,0.006064474944142994
440409,Disorder of orbit proper,18,0.005745292052345995
73090,Contusion of foot,18,0.005745292052345995
764597,Lump in upper outer quadrant of right breast,18,0.005745292052345995
4023190,Wheelchair bound,18,0.005745292052345995
4056478,Chronic nephritic syndrome,18,0.005745292052345995
197981,Abdominal tenderness,18,0.005745292052345995
256722,Bronchopneumonia,18,0.005745292052345995
4142195,Complication of anesthesia,18,0.005745292052345995
619430,Lichen sclerosus,18,0.005745292052345995
374377,Paralytic syndrome,18,0.005745292052345995
40481303,Aphonia,18,0.005745292052345995
4049417,Vesicular eczema,18,0.005745292052345995
72717,Postoperative heterotopic calcification,18,0.005745292052345995
4335747,Disorder of inner ear,18,0.005745292052345995
261889,Simple chronic bronchitis,18,0.005745292052345995
43531604,Subacute dyskinesia due to drug,18,0.005745292052345995
36712805,Pain at rest of left lower limb co-occurrent and due to atherosclerosis,18,0.005745292052345995
315293,Acute idiopathic pericarditis,18,0.005745292052345995
45772671,Nodular prostate without urinary obstruction,18,0.005745292052345995
437703,Closed fracture of intracapsular section of femur,18,0.005745292052345995
4057953,Acute gastric ulcer with perforation,18,0.005745292052345995
193242,Perforation of intestine,18,0.005745292052345995
372886,Refractory migraine with aura,18,0.005745292052345995
141997,Open wound of forearm with complication,18,0.005745292052345995
4288676,Acute and chronic cholecystitis,18,0.005745292052345995
140259,Open wound of face without complication,18,0.005745292052345995
43530818,Superficial incisional surgical site infection,17,0.005426109160548994
4338523,Amaurosis fugax,17,0.005426109160548994
435723,Wound seroma,17,0.005426109160548994
440228,Closed fracture of lower end of humerus,17,0.005426109160548994
80852,Closed fracture of four ribs,17,0.005426109160548994
46271778,Cytokine release syndrome,17,0.005426109160548994
4165417,Complex partial seizure with impairment of consciousness,17,0.005426109160548994
378752,Corneal opacity,17,0.005426109160548994
4268046,Left posterior fascicular block,17,0.005426109160548994
79768,Neoplasm of urinary system,17,0.005426109160548994
133384,Burn any degree involving less than 10 percent of body surface,17,0.005426109160548994
4049623,"Moderate major depression, single episode",17,0.005426109160548994
4263576,Abdominal wind pain,17,0.005426109160548994
141249,Benign neoplasm of thyroid gland,17,0.005426109160548994
140191,Osteomyelitis of lower leg,17,0.005426109160548994
35626042,Moderate nonproliferative diabetic retinopathy of left eye,17,0.005426109160548994
199073,Iliopsoas abscess,17,0.005426109160548994
4024301,Neurotoxicity,17,0.005426109160548994
4324788,Articular cartilage disorder of wrist,17,0.005426109160548994
434462,Ventricular septal defect,17,0.005426109160548994
434614,Disorder of iron metabolism,17,0.005426109160548994
4083964,Soft tissue injury,17,0.005426109160548994
4149353,"Attention deficit hyperactivity disorder, predominantly inattentive type",17,0.005426109160548994
4116441,Rheumatoid arthritis of wrist,17,0.005426109160548994
4309257,Refractory localization-related epilepsy,17,0.005426109160548994
440387,Cannabis dependence,17,0.005426109160548994
441260,Drug withdrawal,17,0.005426109160548994
42536958,Pancytopenia caused by medication,17,0.005426109160548994
194913,Idiopathic peripheral autonomic neuropathy,17,0.005426109160548994
435522,Hypervitaminosis D,16,0.005106926268751995
443788,Peritoneal adhesions with obstruction,16,0.005106926268751995
441928,Localized scleroderma,16,0.005106926268751995
37109306,Erectile dysfunction following radical cystectomy,16,0.005106926268751995
132466,Lumbar sprain,16,0.005106926268751995
4062387,Injury of muscle and tendon at thorax level,16,0.005106926268751995
381854,Disorder of conjunctiva,16,0.005106926268751995
44783205,Post traumatic osteoarthritis,16,0.005106926268751995
606231,Chronic osteomyelitis of pelvis and femur,16,0.005106926268751995
4305500,Vasomotor rhinitis,16,0.005106926268751995
197329,Acute renal failure due to acute cortical necrosis,16,0.005106926268751995
4063581,Drug-induced systemic lupus erythematosus,16,0.005106926268751995
37016348,Hyperglycemia due to type 1 diabetes mellitus,16,0.005106926268751995
37017436,Idiopathic scoliosis of thoracic and lumbar spine,16,0.005106926268751995
4000982,Cyst of bursa,16,0.005106926268751995
433735,Acute alcoholic intoxication in alcoholism,16,0.005106926268751995
4086197,Superficial injury of hand,16,0.005106926268751995
141232,Malignant melanoma of skin,16,0.005106926268751995
135759,Sézary's disease of extranodal AND/OR solid organ site,15,0.0047877433769549956
134312,Iatrogenic hypothyroidism,15,0.0047877433769549956
4152370,Iodine-deficiency-related endemic goiter,15,0.0047877433769549956
195977,Contusion of trunk,15,0.0047877433769549956
441225,Primary malignant neoplasm of ampulla of Vater,15,0.0047877433769549956
4316619,Neoplasm of uncertain behavior of pharynx,15,0.0047877433769549956
193240,Acute generalized peritonitis,15,0.0047877433769549956
436336,Herpes zoster with nervous system complication,15,0.0047877433769549956
432271,Carcinoid tumor of ileum,15,0.0047877433769549956
37117095,Benign neoplasm of left adrenal gland,15,0.0047877433769549956
602073,Mycosis fungoides of inguinal lymph node,15,0.0047877433769549956
46271402,Malignant carcinoid tumor of small intestine,15,0.0047877433769549956
4155039,Laceration of knee,15,0.0047877433769549956
4108943,Sequelae of injuries of head,15,0.0047877433769549956
192606,Paraplegia,15,0.0047877433769549956
132761,Blister of foot without infection,15,0.0047877433769549956
4203625,Chronic constrictive pericarditis,15,0.0047877433769549956
434316,von Willebrand disorder,15,0.0047877433769549956
76786,Derangement of knee,15,0.0047877433769549956
37116538,Injury of quadriceps muscle,15,0.0047877433769549956
4117393,Knee joint ankylosis,15,0.0047877433769549956
4194050,Mechanical complication of aortic graft,15,0.0047877433769549956
436040,Infection by Strongyloides,15,0.0047877433769549956
200662,Lymphosarcoma,15,0.0047877433769549956
4216972,Bursitis of hip,15,0.0047877433769549956
137858,Thoracic radiculopathy,15,0.0047877433769549956
42537744,Transplanted cornea present,15,0.0047877433769549956
4067774,Idiopathic aseptic necrosis of bone,15,0.0047877433769549956
141056,Acute ethmoidal sinusitis,14,0.004468560485157995
377290,Legal blindness USA,14,0.004468560485157995
4079936,Convalescence after chemotherapy,14,0.004468560485157995
433329,Closed fracture of second cervical vertebra,14,0.004468560485157995
4194739,Late effect of fracture of cervical vertebra,14,0.004468560485157995
36684473,Primary malignant neoplasm of nasopharynx,14,0.004468560485157995
4051004,Open wound of scalp,14,0.004468560485157995
4033319,Lipoma of skin and subcutaneous tissue of trunk,14,0.004468560485157995
4116241,Squamous cell carcinoma of anal margin,14,0.004468560485157995
433000,Patellar tendonitis,14,0.004468560485157995
443116,Cervical posterior longitudinal ligament ossification,14,0.004468560485157995
4089754,Malignant neoplasm of middle lobe of lung,14,0.004468560485157995
436079,Mood disorder caused by drug,14,0.004468560485157995
136960,Vascular myelopathy,14,0.004468560485157995
4328217,Mood disorder with depressive features due to general medical condition,14,0.004468560485157995
4213266,Fracture dislocation of joint of shoulder girdle,14,0.004468560485157995
46273477,Complication due to ulcerative colitis,14,0.004468560485157995
4329707,Strabismus,14,0.004468560485157995
4040380,Mycosis fungoides (clinical),14,0.004468560485157995
4103640,Amputated foot,14,0.004468560485157995
40481907,Carcinoid tumor,14,0.004468560485157995
4062098,Calcinosis cutis,14,0.004468560485157995
81723,Contusion of hand,14,0.004468560485157995
4081648,Acute vaginitis,14,0.004468560485157995
444413,Febrile convulsion,14,0.004468560485157995
4155033,Laceration of lip,14,0.004468560485157995
132853,Lymphoid leukemia,14,0.004468560485157995
435956,Closed fracture of base of neck of femur,14,0.004468560485157995
4280498,Polyp of cervix,14,0.004468560485157995
4078201,Mood swings,14,0.004468560485157995
40488954,Tenderness of right upper quadrant of abdomen,14,0.004468560485157995
432251,Disease caused by parasite,13,0.004149377593360996
443734,Ketoacidosis due to type 2 diabetes mellitus,13,0.004149377593360996
433046,Open fracture of surgical neck of humerus,13,0.004149377593360996
313007,Congenital insufficiency of mitral valve,13,0.004149377593360996
195599,Prolapse of vaginal vault after hysterectomy,13,0.004149377593360996
37018672,Malignant poorly differentiated neuroendocrine carcinoma,13,0.004149377593360996
441628,Menopausal and postmenopausal disorders,13,0.004149377593360996
258780,Emphysematous bronchitis,13,0.004149377593360996
4152156,Cardiovascular injury,13,0.004149377593360996
4046448,Cerebrospinal fluid leak,13,0.004149377593360996
77081,Tibialis tendinitis,13,0.004149377593360996
378523,Residual foreign body in soft tissue,13,0.004149377593360996
201905,Constipation by outlet obstruction,13,0.004149377593360996
133711,Overlapping malignant neoplasm of female breast,13,0.004149377593360996
443194,Accidental cut during medical care,13,0.004149377593360996
37109307,Erectile dysfunction following radical prostatectomy,13,0.004149377593360996
373638,Superficial injury of cornea,13,0.004149377593360996
4193620,"Keratoconjunctivitis sicca, in Sjögren's syndrome",13,0.004149377593360996
40482801,Type II diabetes mellitus uncontrolled,13,0.004149377593360996
441699,"Closed fracture proximal humerus, greater tuberosity",13,0.004149377593360996
198091,Primary malignant neoplasm of retroperitoneum,13,0.004149377593360996
4243587,Benign neoplasm of skin of upper limb,13,0.004149377593360996
198988,Primary malignant neoplasm of pelvis,13,0.004149377593360996
78093,Primary malignant neoplasm of pleura,13,0.004149377593360996
42514449,Neoplasm defined only by topography: Overlapping lesion of lung,13,0.004149377593360996
4133007,Neoplasm of lymph nodes of multiple sites,13,0.004149377593360996
4242814,Benign neoplasm of parotid gland,13,0.004149377593360996
192242,Acute hepatitis C,13,0.004149377593360996
78605,Contusion of elbow,13,0.004149377593360996
4241033,Acute abdomen,13,0.004149377593360996
4065997,Cellulitis of face,13,0.004149377593360996
432923,Subarachnoid hemorrhage,13,0.004149377593360996
435802,Blepharospasm,12,0.0038301947015639964
43021249,Complication associated with neurological device,12,0.0038301947015639964
40480515,Infected seroma after surgical procedure,12,0.0038301947015639964
437220,Primary malignant neoplasm of ventral surface of tongue,12,0.0038301947015639964
77317,Chronic ulcerative rectosigmoiditis,12,0.0038301947015639964
4083820,Wedge fracture of thoracic vertebra,12,0.0038301947015639964
79116,Disorder of tendon of shoulder region,12,0.0038301947015639964
201352,Gallbladder calculus with acute cholecystitis and obstruction,12,0.0038301947015639964
4129404,Open wound of upper arm,12,0.0038301947015639964
199078,Vaginal wall prolapse,12,0.0038301947015639964
381572,Abducens nerve palsy,12,0.0038301947015639964
4143024,Diffuse otitis externa,12,0.0038301947015639964
4114604,Traumatic arthropathy-knee,12,0.0038301947015639964
77072,Joint effusion of ankle AND/OR foot,12,0.0038301947015639964
436043,Overlapping malignant neoplasm of tongue,12,0.0038301947015639964
75617,Degenerative joint disease involving multiple joints,12,0.0038301947015639964
138582,Closed fracture of acromial process of scapula,12,0.0038301947015639964
4285717,SLE glomerulonephritis syndrome,12,0.0038301947015639964
437899,Acute and subacute bacterial endocarditis,12,0.0038301947015639964
45766974,Pathologic fracture of femur at site of neoplasm,12,0.0038301947015639964
4143110,Episodic drug abuse,12,0.0038301947015639964
4129408,Open wound of ankle,12,0.0038301947015639964
443237,"Manic disorder, single episode",12,0.0038301947015639964
433454,Adjustment disorder with mixed emotional features,11,0.0035110118097669966
4196960,Varicocele,11,0.0035110118097669966
198402,Neoplasm of uncertain behavior of kidney,11,0.0035110118097669966
4100152,Atrioventricular septal defect and common atrioventricular junction,11,0.0035110118097669966
4143351,Folate deficiency anemia due to dietary causes,11,0.0035110118097669966
200848,Dribbling of urine,11,0.0035110118097669966
40489907,Sepsis due to Staphylococcus aureus,11,0.0035110118097669966
443432,Impaired cognition,11,0.0035110118097669966
24977,Mucocele of salivary gland,11,0.0035110118097669966
4030035,Macular retinal cyst,11,0.0035110118097669966
197378,Overflow incontinence of urine,11,0.0035110118097669966
320416,Diseases of mitral and aortic valves,11,0.0035110118097669966
75095,Closed fracture of ankle,11,0.0035110118097669966
140666,Myeloid leukemia,11,0.0035110118097669966
4178431,Cartilage disorder,11,0.0035110118097669966
256622,Pulmonary disease due to Mycobacteria,11,0.0035110118097669966
4005743,Female sterility,11,0.0035110118097669966
439256,"Bipolar affective disorder, currently manic, severe, with psychosis",11,0.0035110118097669966
440987,Hallucinosis caused by drug,11,0.0035110118097669966
