condition_concept_id,disease_name,num_patients,num_occurrences
4055987,"Insect bite, nonvenomous, lower leg",1,2
4056428,Open wound of toe(s) with damage to nail,1,1
4056780,Acute uterine inflammatory disease,1,2
4057008,Accelerated atrioventricular conduction,1,1
4057087,Obstructed femoral hernia,1,1
4057513,Chronic superficial gastritis,1,3
4053828,Fracture of thoracic spine,1,2
4054063,Open wound of finger,1,12
4054876,Concussion and edema of cervical spinal cord,1,1
4054952,Secondary and recurrent hemorrhage,1,3
4055341,Calculus of bile duct with cholangitis,1,3
4055511,Gingival and edentulous alveolar ridge lesion associated with trauma,1,3
4055640,Lung disease with systemic lupus erythematosus,1,6
4055700,Abrasion of scalp,1,2
4051605,"Insect bite, nonvenomous, of thigh",1,1
4052213,Injury to blood vessels of lower limb,1,1
4052499,"Insect bite, nonvenomous, of shoulder",1,1
4052509,"Abrasion, elbow area",1,1
4052646,"Abrasion, lower leg",1,3
4052685,Metatarsus adductus,1,2
4053590,Traumatic dislocation of hip joint,1,9
4053602,Open wound of thigh,1,1
196858,Late effect of fracture of neck of femur,1,20
197028,Calculus of lower urinary tract,1,1
4239484,Acquired pancytopenia,1,2
4239520,Open wound of external genital organs,1,1
4239682,Chronic phototoxic dermatitis,1,1
4049659,Subcortical hemorrhage,1,2
4049797,Pulmonary nocardiosis,1,26
4049957,Open wound of face,1,29
196268,Open wound of hip AND thigh with complication,1,1
196465,Urethral false passage,1,2
196473,Hypertrophy of uterus,1,1
196620,Viral enteritis,1,2
196625,Viral hepatitis A without hepatic coma,1,1
196654,Lipoma of intra-abdominal organs,1,1
196732,Blind loop syndrome,1,2
196735,Acute pyelonephritis without medullary necrosis,1,2
197605,Inflammatory disorder of male genital organ,1,2
197654,Congenital cystic disease of liver,1,7
4228503,Cellulitis of groin,1,1
4229448,Anterograde amnesia,1,1
4232324,Sleep terror disorder,1,2
4234742,Diabetic neuropathy with neurologic complication,1,1
4235753,Duodenal prolapse,1,4
4237198,"Complex regional pain syndrome, type II, lower limb",1,2
4226354,Gangrene due to diabetes mellitus,1,1
4226798,Hypoglycemic coma due to diabetes mellitus,1,1
4227210,Retinopathy due to type 1 diabetes mellitus,1,1
197036,Vesicoureteric reflux,1,1
197039,Male genital organ vascular diseases,1,5
197440,Nonvenomous insect bite of trunk without infection,1,3
197484,Diarrhea of presumed infectious origin,1,1
197601,Spermatocele,1,2
4246125,Primary malignant neoplasm of large intestine,1,1
4246283,Cutaneous mastocytosis,1,76
4246284,Systemic mast cell disease,1,23
4246656,Drug-induced glaucoma,1,18
4247776,Posttransfusion purpura,1,5
4248223,Increased blood lead level,1,2
4033861,Perioral dermatitis,1,3
4033891,"Mesothelioma (malignant, clinical disorder)",1,22
4241223,Hidradenitis suppurativa,1,6
4241648,Benign neoplasm of extrahepatic bile ducts,1,1
4243427,Benign neoplasm of liver,1,2
4243575,Benign neoplasm of rectosigmoid junction,1,3
4243823,Cyst of pharynx,1,1
4244078,"Schizoaffective disorder, bipolar type",1,5
4245042,Metabolic acidosis,1,3
4245409,Pulmonary aspergillosis,1,1
432263,Primary malignant neoplasm of lower inner quadrant of female breast,1,1
432282,Sideroblastic anemia,1,7
432296,Coagulation factor deficiency syndrome,1,1
432303,Cocaine abuse,1,1
4050690,Sequelae of open wound of upper limb,1,3
4050692,Sequelae of fracture of femur,1,2
4051432,"Traumatic amputation, lesser toe",1,3
4240913,Benign neoplasm of anus,1,1
381504,Post-herpetic trigeminal neuralgia,1,6
381575,Disorder of external ear,1,2
381581,Chalazion,1,3
381862,Paralytic strabismus,1,1
382014,Injury of facial nerve,1,5
432236,Tuberculosis of peripheral lymph nodes,1,3
432257,Primary malignant neoplasm of transverse colon,1,1
432260,Primary malignant neoplasm of upper third of esophagus,1,5
195861,Small kidney,1,2
195862,Urethritis,1,2
195901,Osteomyelitis of pelvic region,1,2
195926,Slowing of urinary stream,1,2
196049,Primary malignant neoplasm of urethra,1,65
196159,Old laceration of muscles of pelvic floor,1,2
196162,Inflammatory disease of the uterus,1,9
4257441,Chromosomal disorder,1,2
4049367,Psychologic conversion disorder,1,1
4249596,Polyp of middle ear,1,6
4249827,Infection due to resistant bacteria,1,1
195598,Chronic uterine inflammatory disease,1,1
195664,"Disorder of retroperitoneal region, excluding major organs",1,1
195761,Hodgkin's disease of intrapelvic lymph nodes,1,2
195770,Subserous leiomyoma of uterus,1,2
195793,Neoplasm of uncertain behavior of uterus,1,1
4043672,Injury of nerve of upper extremity,1,3
4046123,Secondary biliary cirrhosis,1,4
4046351,Intercostal neuropathy,1,5
4047124,Expressive language disorder,1,5
4047805,Increased lipoprotein,1,2
4048393,Fracture of foot,1,2
4048485,Disorder of external nose,1,3
4048684,Lumbosacral spondylosis,1,7
4035751,Gout secondary to drug,1,24
4038530,Strain of Achilles tendon,1,3
4039691,Necrotizing vasculitis,1,1
4040379,Malignant mast cell tumor (clinical),1,5
4041799,Sezary's disease,1,39
4041800,Burkitt's lymphoma (clinical),1,1
4043346,Disorder of thorax,1,4
4043395,Drug-induced akathisia,1,3
4033839,Melanocytic nevus of upper limb,1,1
4264073,Fracture of tooth,1,3
4264636,Cardiac insufficiency following cardiac surgery,1,1
4264766,Cocaine-induced organic mental disorder,1,1
4265179,Diphtheria due to Corynebacterium diphtheriae,1,2
194996,Postoperative urethral stricture,1,9
195197,Primary malignant neoplasm of vulva,1,40
195212,Hypercortisolism,1,1
432541,Primary tuberculosis,1,5
432586,Mental disorder,1,1
432632,Noninfectious secondary iridocyclitis,1,1
432656,Embolism and thrombosis of the thoracic aorta,1,2
432660,Dentofacial anomaly,1,5
432725,Congenital anomaly of integument,1,51
4033296,Melanocytic nevus of lip,1,1
4033662,Hair sinus,1,10
4031756,Melanoma in situ of skin (clinical),1,3
4032466,Myringitis,1,3
4033045,Repetitive self-excoriation,1,6
432347,Chronic disease of tonsils AND/OR adenoids,1,1
432354,Chronic duodenal ulcer with perforation but without obstruction,1,2
432447,Atypical glandular cells on cervical Papanicolaou smear,1,1
432499,Mechanical complication due to coronary bypass graft,1,1
432510,Driver in vehicular AND/OR traffic accident,1,2
4260364,Choledochal cyst,1,2
4261493,Open wound of lower limb with complication,1,13
4261830,Transfusion reaction due to excess volume,1,3
4262590,Infective arthritis,1,2
4263710,Secondary myopathy,1,2
4031109,Melanoma in situ of trunk,1,10
4031111,Melanoma in situ of upper limb,1,15
4031113,Melanoma in situ of lower limb,1,3
4029420,Severe hyperglycemia due to diabetes mellitus,1,5
4029498,Seizure disorder,1,2
4030186,Hyperprolactinemia,1,57
4030362,Familial non-neuropathic amyloidosis,1,3
4030596,Complication of diagnostic procedure,1,1
4030847,Secondary impetiginization,1,1
4030977,Cellulitis of periorbital region,1,3
4276036,Fracture of acetabulum,1,6
4022076,Patient dependence on care provider,1,3
4022201,Injury of musculoskeletal system,1,5
4024266,Hypocupremia,1,1
4025168,Diffuse interstitial pulmonary fibrosis,1,7
4025663,Obstructed inguinal hernia,1,4
4026136,Toxic liver disease with hepatic necrosis,1,5
4028238,Cellulitis of head,1,3
4028252,Injury of trachea,1,1
4267582,Infestation by Sarcoptes,1,10
4269209,Acute infarction of spinal cord,1,2
4269221,Vulvitis,1,6
4270932,Pain in testicle,1,2
4016358,Staphylococcus carrier,1,1
4018956,Sprain of wrist and/or hand,1,1
4019836,Social exclusion,1,2
4020886,Mechanical complication of vena cava umbrella,1,1
195259,Meralgia paresthetica,1,8
195300,Alcoholic gastritis,1,7
195301,Acute dilatation of stomach,1,1
195307,Hydrops of gallbladder,1,2
195587,Cholelithiasis AND cholecystitis with obstruction,1,5
195589,Traumatic urethral stricture,1,3
195597,Bilateral small kidney,1,1
4267555,Blister of skin without infection,1,1
193983,Disorder of pancreatic internal secretion,1,17
4291454,Basal cell carcinoma of nose,1,1
4292525,Diffuse inflammatory erythema,1,7
4297284,Mucormycosis,1,3
4297887,Disorder of digestive organ,1,8
4298692,Bullous pemphigoid,1,8
4011012,Fracture of orbital floor,1,8
4011615,Recurrent miscarriage,1,4
193512,Embolism and thrombosis of the renal vein,1,1
193528,Third degree uterine prolapse,1,1
193598,Extravasation of urine,1,1
193620,Injury of kidney without open wound into abdominal cavity,1,5
193693,Viral hepatitis without hepatic coma,1,1
193733,Neoplasm of uncertain behavior of retroperitoneum and peritoneum,1,1
193793,Aneurysm of visceral artery,1,1
193971,Primary malignant neoplasm of abdominal esophagus,1,2
4284559,Hypermagnesemia,1,1
4284844,Subacute osteomyelitis,1,9
4286642,Arthritis of hip,1,1
4290615,Dilated pupil,1,3
4290822,Severe nonproliferative retinopathy with clinically significant macular edema due to diabetes mellitus,1,3
193308,Congenital anomaly of spleen,1,1
193355,Injury of liver,1,1
193439,Benign neoplasm of body of uterus,1,1
4279139,Fracture of bones of trunk,1,8
4279461,Acquired deformity of hand,1,3
194151,Congenital anomaly of stomach,1,28
194265,Cryptosporidiosis,1,9
194491,Tenderness of epigastrium,1,2
194693,Postprocedural pelvic peritoneal adhesions,1,1
4280820,Calcinosis,1,2
4281030,Secondary malignant neoplasm of right ovary,1,2
193239,Diverticulitis of small intestine,1,8
4301373,Rheumatic mitral stenosis with regurgitation,1,5
4301668,Primary cutaneous follicular center B-cell lymphoma,1,1
4302223,Fracture of bone of head,1,2
4305303,Sleep deprivation,1,5
4008519,"Closed fracture acetabulum, anterior column",1,4
4008706,Closed fracture of third metatarsal bone,1,2
433143,Primary malignant neoplasm of appendix,1,1
433099,"Victim, cyclist in vehicular AND/OR traffic accident",1,3
433134,Histoplasmosis,1,2
192581,Carcinoma in situ of uterus,1,1
192732,Splitting of urinary stream,1,5
193079,Injury of nerve of trunk,1,4
193120,Adenoviral enteritis,1,11
193138,Primary malignant neoplasm of lower third of esophagus,1,2
193170,Renal glycosuria,1,1
432837,Primary malignant neoplasm of cecum,1,2
432844,Primary malignant neoplasm of anterior mediastinum,1,4
432845,Primary malignant neoplasm of central portion of female breast,1,45
432848,Primary malignant neoplasm of cerebral ventricle,1,1
432882,Methemoglobinemia,1,1
432883,"Recurrent major depressive episodes, moderate",1,16
432904,Hyphema,1,3
433064,Superficial injury of shoulder and upper arm,1,1
4012447,"Closed fracture patella, vertical",1,14
4013156,Open fracture thoracic vertebra,1,1
4013160,Closed fracture sacrum,1,3
4015216,Strain of long head of biceps,1,1
4015506,"Closed fracture distal femur, medial condyle",1,2
4015628,"Closed fracture patella, comminuted (stellate)",1,3
4015991,"Closed fracture proximal tibia, medial condyle (plateau)",1,1
432830,Zygomycosis,1,42
192255,Primary malignant neoplasm of pylorus,1,10
192275,Alpha-1-antitrypsin deficiency,1,4
192292,Carcinoma in situ of liver and/or biliary system,1,4
192361,Pneumococcal peritonitis,1,1
192363,Obstruction of gallbladder,1,1
192367,Dysplasia of cervix,1,3
4308404,Skin graft failure,1,8
4308861,Mechanical complication of arteriovenous surgical fistula,1,4
4307291,Infection due to Streptococcus group G,1,15
4307885,Turner syndrome,1,3
141524,Mycosis fungoides of lymph nodes of axilla AND/OR upper limb,1,3
141662,Acute osteomyelitis of hand,1,2
141673,Aseptic necrosis of head of humerus,1,4
141771,"Injury undetermined whether accidentally or purposely inflicted, by crashing of motor vehicle",1,1
192239,Post-herpetic polyneuropathy,1,1
192240,Chronic viral hepatitis B with hepatitis D,1,1
433441,Ectopic production of endocrine substance,1,3
433452,"Cannabis dependence, continuous",1,1
433471,Retinal neovascularization,1,16
433515,Chronic gastrojejunal ulcer with hemorrhage,1,4
433612,Closed fracture of upper end of fibula,1,1
4009303,Diabetic ketoacidosis without coma,1,1
4009436,"Closed fracture olecranon, intra-articular",1,2
4306136,Chylothorax,1,1
433197,Pseudoexfoliation of lens capsule,1,5
433225,Ventricular flutter,1,1
433246,"Chronic duodenal ulcer without hemorrhage, without perforation AND without obstruction",1,1
433288,Derangement of anterior horn of lateral meniscus,1,2
433413,Disease due to Adenovirus,1,38
433415,Candidal endocarditis,1,2
433417,Gonorrhea,1,1
433423,Primary malignant neoplasm of pancreatic duct,1,2
4309542,Infection due to anaerobic bacteria,1,1
4309779,Intracranial space-occupying lesion,1,45
4310679,Uncomplicated alcohol withdrawal,1,1
4311124,Carotid artery thrombosis,1,4
4311480,Primary malignant neoplasm of ileum,1,1
4311977,Refractory epilepsia partialis continua,1,1
4312691,Primary malignant neoplasm of submaxillary gland,1,47
4312802,Secondary malignant neoplasm of bladder,1,1
4004279,High output heart failure,1,17
4005786,Anomalies of pancreas,1,1
4005907,Injury of brachial artery,1,4
4006294,Basilar artery embolism,1,1
4007583,Congenital malformation syndromes associated with short stature,1,2
4008354,Fracture of second cervical vertebra,1,9
4309318,"Infection and inflammatory reaction due to prosthetic device, implant and graft in genital tract",1,3
4309418,Spiritual beliefs conflicting with healthcare plan,1,1
4002147,Pes anserinus tendinitis and bursitis,1,2
4002346,Benign neoplasm of peripheral nerves of upper limb,1,3
4002349,Benign neoplasm of peripheral nerves of lower limb,1,3
4003188,Adult T-cell leukemia/lymphoma,1,2
4003487,Renal agenesis,1,5
4003684,Overlapping malignant neoplasm of male breast,1,1
4003693,Overlapping malignant neoplasm of brain,1,12
4003834,Malignant immunoproliferative disease (clinical),1,7
4309158,Respiratory complications of care,1,1
3655188,Injury of lumbar nerve root,1,5
3655905,Ectasia of sclera,1,4
3656040,Open wound of multiple sites of upper limb,1,1
3656897,Mechanical ectropion of right lower eyelid,1,2
3656982,Mechanical ectropion of left lower eyelid,1,2
4001282,Acute osteomyelitis of femur,1,1
4001819,Acute hematogenous osteomyelitis,1,2
4324261,Pulmonary necrosis,1,7
4325857,Ankylosis of joint of foot,1,1
4326255,Abdominal abscess,1,2
4328804,Sleep related rhythmic movement disorder,1,6
4328879,Volkmann's ischemic contracture following injury,1,2
763021,Chronic viral hepatitis C with hepatic coma,1,1
764594,Lump in upper outer quadrant of left breast,1,2
764595,Lump in upper inner quadrant of left breast,1,1
141004,Lesion of radial nerve,1,4
141124,Congenital anomaly of cardiovascular system,1,6
141159,Open wound of buccal mucosa without complication,1,1
141456,Chilblains,1,17
141475,Partial thickness burn of foot,1,6
141498,Cutaneous infectious disease due to Mycobacteria,1,4
4323194,Malunion of fracture of proximal femur,1,1
4323418,"Major depression single episode, in partial remission",1,3
4318111,Traumatic amputation of lower extremity,1,3
4321835,Agoraphobia,1,1
140664,Sézary's disease of lymph nodes of multiple sites,1,3
140681,Constitutional aplastic anemia,1,2
140803,Idiopathic urticaria,1,8
140949,Infestation by Sarcoptes scabiei var hominis,1,6
140950,Primary malignant neoplasm of gum,1,32
140967,Myeloid sarcoma,1,23
4313328,Complete luxation of lens,1,4
4313846,Granulomatous hepatitis,1,16
4314071,Secondary malignant neoplasm of trunk,1,1
4315953,Neoplasm of uncertain behavior of retroperitoneum,1,6
4316746,Neoplasm of uncertain behavior of urethra,1,8
4317826,Neoplasm of uncertain behavior of thyroid gland,1,3
4317977,Bilateral cataracts,1,9
4317982,Lower eyelid ectropion,1,1
140489,Acquired acanthosis nigricans,1,1
140490,Anhidrosis,1,3
4336157,Acute non-infective otitis externa,1,2
4339010,Central retinal vein occlusion with macular edema,1,78
4339544,Rheumatic tricuspid valve stenosis,1,1
4340379,Hepatitis B carrier,1,2
4340383,Alcoholic hepatitis,1,2
444289,Anemia due to protein deficiency,1,1
4329847,Myocardial infarction,1,3
4331953,Chronic pain due to injury,1,7
4335159,Organic catatonic disorder,1,5
138845,Rheumatism,1,1
139110,Intervertebral disc disorder of thoracic region with myelopathy,1,2
139980,Epidermal burn of forearm,1,2
140046,Primary malignant neoplasm of ethmoidal sinus,1,5
140173,Telogen effluvium,1,3
433992,"Bipolar affective disorder, currently manic, moderate",1,5
433997,Lymphangioma,1,1
434015,Hypnotic or anxiolytic dependence in remission,1,12
434029,Chronic anterior uveitis,1,1
765582,Secondary kyphosis,1,48
765653,Severe dementia,1,2
3654603,Cellulitis and abscess of hand,1,3
3655118,Respiratory condition caused by chemical fumes,1,6
764599,Lump in upper inner quadrant of right breast,1,1
764600,Lump of axillary tail of right breast,1,2
433681,Late effect of accident due to natural and environmental factors,1,2
433696,Gas gangrene,1,1
433758,Childhood emotional disorder,1,2
433760,Autonomic dysreflexia,1,4
433885,Closed supracondylar fracture of humerus,1,12
433909,Foreign body on external eye,1,2
4342896,Parastomal hernia,1,1
4342995,Stenosis of stoma,1,5
4343239,Skin graft infection,1,8
4343935,Giant cell arteritis with polymyalgia rheumatica,1,1
4344042,Muscular dystrophy with predominantly proximal limb girdle distribution,1,7
4344258,Bursitis of shoulder,1,1
137900,Acute sphenoidal sinusitis,1,1
137991,Sick-euthyroid syndrome,1,1
760936,Plasma cell leukemia in relapse,1,1
761468,Acquired deformity of right hip,1,1
762206,Adhesive capsulitis of right shoulder,1,1
762216,Calcific tendinitis of left shoulder,1,5
4340493,Alcohol-induced acute pancreatitis,1,1
4340811,Intersphincteric abscess,1,1
4341635,Radiation proctitis,1,2
4341657,Liver transplant rejection,1,6
606761,Poisoning caused by sedative,1,1
606805,Poisoning caused by opioid receptor agonist,1,4
606884,Hereditary disorder of tooth,1,2
607112,Poisoning caused by corticosteroid and corticosteroid derivative,1,5
607814,Acquired deformity of hip region,1,1
705076,Post-acute COVID-19,1,1
760152,Cellulitis of left external ear,1,1
760773,Injury of left hip region,1,1
444372,"Rupture of tendon of biceps, long head",1,3
444421,Congenital anomaly of liver,1,1
444426,Open wound of foot except toes without complication,1,3
444449,Benign neoplasm of soft tissues of upper limb,1,2
603047,Poisoning caused by metal and metal compound,1,5
605282,Thromboembolus of artery of upper limb,1,2
606229,Fracture malunion of pelvis and femur,1,1
606420,Acute on chronic graft-versus-host disease,1,1
36684461,Marginal zone lymphoma of spleen,1,226
36684472,Primary malignant neoplasm of abdomen,1,1
36684727,Neovascularization of left cornea,1,3
36684822,Benign neoplasm of right kidney,1,8
36684823,Benign neoplasm of left kidney,1,17
36685161,Chondritis of left external ear,1,3
36687163,Bilateral temporomandibular joint arthritis,1,3
434824,Injury of cranial nerve,1,1
35626039,Mild nonproliferative retinopathy of left eye due to diabetes mellitus,1,5
35626041,Moderate nonproliferative diabetic retinopathy of right eye,1,3
35626772,Delayed union of fracture of foot,1,3
36518742,"Adenocarcinoma, NOS, of overlapping lesion of lung",1,1
36674346,Sarcopenia,1,1
36674775,Full thickness burn of finger,1,26
36676238,Pneumonia caused by Influenza A virus,1,1
36676837,Arthropathy of right knee joint,1,1
4345332,Spinal instability,1,3
4345685,Erythroderma neonatorum,1,4
4347307,Prolapsed thoracic intervertebral disc,1,1
4347525,Disseminated atypical mycobacterial infection,1,1
35611566,Bilateral lower limb atherosclerosis pain at rest co-occurrent and due to atherosclerosis,1,1
35615028,Bilateral atherosclerosis of lower limbs with gangrene,1,1
35624443,Ganglion of hip,1,1
35626038,Mild nonproliferative retinopathy of right eye due to diabetes mellitus,1,5
138377,"Mycosis fungoides of lymph nodes of head, face AND/OR neck",1,7
138466,Leukoplakia of oral mucosa,1,2
138526,Compartment syndrome of lower limb,1,2
138682,Herpes zoster auricularis,1,12
4344395,Hip pathological dislocation,1,1
4344612,Spondylolysis,1,1
4344621,Loosening of hip joint prosthesis,1,3
4345206,Enteropathogenic Escherichia coli gastrointestinal tract infection,1,3
36712706,Vitreomacular adhesion of right eye,1,1
36712785,Contusion of left ankle,1,2
36712806,Intermittent claudication of right lower limb co-occurrent and due to atherosclerosis,1,4
36712807,Pain at rest of right lower limb co-occurrent and due to atherosclerosis,1,2
136710,Perichondritis of pinna,1,4
136950,Myelodysplastic syndrome with isolated del(5q),1,79
137005,Tracheostomy complication,1,33
137213,Dermal mycosis,1,1
434311,Disorder of the urea cycle metabolism,1,6
434323,Disorder of sulfur-bearing amino acid metabolism,1,1
434348,Acute and subacute iridocyclitis,1,1
434402,Acute duodenal ulcer with hemorrhage but without obstruction,1,1
434449,Degeneration of thoracolumbar intervertebral disc,1,1
434486,Abnormal results function studies peripheral nervous system special senses,1,1
434492,Abnormal histology findings,1,6
36712704,Vitreomacular adhesion of bilateral eyes,1,13
434084,Abscess of vulva,1,3
434153,Congenital chromosomal disease,1,12
434164,Glycosuria,1,3
434170,Atypical squamous cells of undetermined significance on cervical Papanicolaou smear,1,4
434251,Injury of male external genital organs,1,1
434272,Varicella,1,2
434277,Haemophilus influenzae infection,1,23
434292,Primary malignant neoplasm of lesser curvature of stomach,1,4
443795,Disorder of thoracic spine,1,1
444095,Injury of ureter without open wound into abdominal cavity,1,1
444096,Poisoning by hornet sting,1,3
444125,Satisfactory for evaluation but limited by absence of an endocervical/transformation zone component from a patient with a cervix,1,1
444202,Abscess,1,2
444238,Anemia due to enzyme deficiency,1,1
444249,Abrasion and/or friction burn with infection,1,1
434073,Acquired absence of teeth,1,4
36717114,"Human papillomavirus deoxyribonucleic acid test positive, high risk on cervical specimen",1,1
36717169,Fracture of first lumbar vertebra,1,17
36717170,Complete lesion of lumbar spinal cord,1,1
36717277,Ptosis of right eyebrow,1,6
36717286,Intermittent claudication of left lower limb co-occurrent and due to atherosclerosis,1,3
36717576,Injury of lumbar spinal cord,1,3
37016176,Cerebral degeneration due to alcoholism,1,5
37016179,Mild nonproliferative retinopathy due to type 1 diabetes mellitus,1,1
135722,Chronic infection of amputation stump,1,1
135750,Primary malignant neoplasm of floor of mouth,1,5
135767,Benign neoplasm of spinal meninges,1,20
135939,Closed fracture of sternal end of clavicle,1,2
136185,Abnormal granulation tissue,1,1
136205,Chronic osteomyelitis of upper arm,1,1
136562,Open wound of gum without complication,1,1
36716852,Deep tissue pressure injury,1,1
36715573,Hypoinsulinemia following procedure,1,23
36715619,Type II fracture of odontoid process of axis,1,27
36715747,Fracture of third lumbar vertebra,1,1
36715916,Internal hemorrhoids grade I,1,2
36715917,Internal hemorrhoids grade II,1,2
36716700,Perforation and abscess of large intestine co-occurrent and due to diverticulitis,1,11
135489,Primary malignant neoplasm of male breast,1,1
135491,Primary malignant neoplasm of spinal cord,1,1
137626,Seborrheic dermatitis of scalp,1,1
137658,Congenital pigmentary skin anomalies,1,126
137735,Partial thickness burn of forearm,1,2
137813,Benign neoplasm of mouth region,1,1
137856,Atypical facial pain,1,2
36712949,Ptosis of bilateral eyebrows,1,3
36713111,Osteoarthritis of right knee joint,1,2
36713574,Acquired absence of uterus,1,1
37017431,Polyneuropathy due to type 1 diabetes mellitus,1,2
134315,Myelophthisis,1,1
134324,Lipodystrophy,1,18
134404,Anal spasm,1,4
134453,Bursitis,1,2
134517,Open wound of mouth without complication,1,1
134579,Primary malignant neoplasm of buccal mucosa,1,240
134718,Hirsutism,1,1
434652,Persistent miosis,1,1
434742,Congenital abnormality of skull and face bones,1,4
434819,Poisoning by benzodiazepine-based tranquilizer,1,1
37016180,Moderate nonproliferative retinopathy due to type 1 diabetes mellitus,1,27
37016191,Abdominal aortic ectasia,1,1
37016885,Dissection of artery of lower limb,1,2
37017081,Laceration of index finger,1,3
37017321,Malignant carcinoid tumor of kidney,1,1
443631,Osteomyelitis of femur,1,1
443736,Mast cell neoplasm,1,22
443743,Plasma cell neoplasm,1,125
434557,Tuberculosis,1,72
434559,Miliary tuberculosis,1,2
434584,Kaposi's sarcoma (clinical),1,176
434621,Autoimmune disease,1,1
434625,Undifferentiated somatoform disorder,1,13
435279,Tonic pupillary reaction,1,1
435308,Acute glomerulonephritis,1,1
435368,Pectus carinatum,1,1
443586,Transient organic mental disorder,1,6
443606,Bilateral neural hearing loss,1,1
443613,Dystrophy of anterior cornea,1,35
443616,Refractory migraine without aura,1,14
443629,Generalized abdominal tenderness,1,2
37208045,Lobular carcinoma in situ of left breast,1,2
37310242,Mammary duct ectasia of left breast,1,1
37310244,Fibroadenosis of left breast,1,1
37311285,Disorder due to vaping,1,1
37312519,Ulcer of calf due to atherosclerosis of artery of lower limb,1,2
37312529,Intermittent claudication due to atherosclerosis of artery of limb,1,1
435651,Atypical squamous cells on cervical Papanicolaou smear cannot exclude high grade squamous intraepithelial lesion,1,1
443274,Psychostimulant dependence,1,1
37207926,Dermatochalasis of left lower eyelid,1,2
37207929,Senile entropion of left lower eyelid,1,1
37207961,Eczematous dermatitis of right upper eyelid,1,3
37208036,Neoplasm of uncertain behavior of right kidney,1,1
37208038,Neoplasm of uncertain behavior of right breast,1,2
37208040,Benign neoplasm of right ovary,1,5
37208043,Benign neoplasm of left ovary,1,1
37208044,Benign neoplasm of right conjunctiva,1,10
37116419,Myopic choroidal neovascularization,1,3
37116489,Injury of intrathoracic organ,1,5
37116630,Fracture of surgical neck of humerus,1,2
37116631,Fracture of greater tuberosity of humerus,1,15
37116845,Acute severe refractory exacerbation of asthma,1,2
37204169,Benign neoplasm of right adrenal gland,1,2
37205060,Disorder due to and following injury of nerve of lower limb,1,3
37207866,Dermatochalasis of right lower eyelid,1,2
134732,Acquired forearm deformity,1,2
134743,Congenital ichthyosis of skin,1,1
134879,Mycosis fungoides of intrathoracic lymph nodes,1,1
37018294,Residual osteitis,1,3
37018339,Benign carcinoid tumor of gastrointestinal tract,1,1
37108742,Elevated C-reactive protein,1,4
37110593,Lesion of skin due to diabetes mellitus,1,2
37115786,Methicillin susceptible staphylococcus aureus carrier,1,1
37397428,Generalized severe chronic periodontitis,1,1
37398951,Cardiac arrest during surgery,1,1
37399393,Symptomatic periapical periodontitis,1,3
40323459,Fracture of bone of face,1,1
40441585,Stress fracture,1,2
40479241,Chondrocalcinosis of wrist joint,1,1
40479565,Carrier of cystic fibrosis gene mutation,1,8
40479572,Infarct of cerebrum due to iatrogenic cerebrovascular accident,1,1
133511,Lethal midline granuloma,1,7
133655,Burn of forearm,1,1
133713,Malignant melanoma of skin of face,1,3
133714,Malignant melanoma of skin of trunk,1,17
133728,Congenital hypothyroidism,1,4
133974,Overlapping malignant neoplasm of skin,1,1
37395738,Localized severe chronic periodontitis,1,1
37396726,Cognitive communication disorder,1,1
434942,Orbital cellulitis,1,1
435086,Echoencephalogram abnormal,1,1
435182,Coccidioidal meningitis,1,10
435186,Disease due to Rhinovirus,1,1
435216,Disorder due to type 1 diabetes mellitus,1,1
435228,Common variable agammaglobulinemia,1,67
435232,Disorder of speech and language development,1,2
37312531,Gangrene of limb due to atherosclerosis of artery of limb,1,1
443327,Rectal abscess,1,1
443458,Closed fracture of facial bone,1,3
443459,Pathological fracture of neck of femur,1,1
443509,Disorder due to and following burn of wrist and hand,1,1
443585,Abrasion and/or friction burn of multiple sites,1,2
434877,Hodgkin's disease of lymph nodes of axilla AND/OR upper limb,1,5
434887,Disorders of bilirubin excretion,1,7
434900,Drug-induced psychosis,1,1
132835,Pediculosis capitis,1,1
132982,Keloid scar,1,5
133088,Late amputation stump complication,1,2
133147,Primary malignant neoplasm of skin of trunk,1,2
133154,Plasma cell leukemia,1,1
133158,Plasma cell leukemia in remission,1,1
133278,Disorder of hair,1,2
133283,Pyoderma gangrenosum,1,2
435578,Acute duodenal ulcer with perforation but without obstruction,1,1
40479575,Dysphasia as late effect of cerebrovascular disease,1,2
40479615,Wear of articular bearing surface of prosthetic joint,1,14
132414,Chronic osteomyelitis of hand,1,3
132446,Congenital anomaly of skin,1,2
132572,Chronic myeloid leukemia in remission,1,1
132583,Postablative hypothyroidism,1,3
132776,Injury involving multiple body regions,1,2
442799,Congenital anomaly of larynx,1,6
443177,"Insect bite, nonvenomous, of neck",1,2
443208,Hungry bone syndrome,1,1
443239,Precerebral arterial occlusion,1,3
443272,Injury undetermined whether accidentally or purposely inflicted,1,1
435374,Closed fracture of distal end of ulna,1,4
435444,Poisoning due to venomous marine animals or plants,1,2
435502,Macroglobulinemia,1,1
436020,Actinomycotic infection,1,52
442564,Injury of thigh,1,1
442570,Severe depressed bipolar I disorder without psychotic features,1,2
442609,Friction blister without infection,1,1
442628,Disorder of ligament,1,2
442781,Disorder of uterine cervix,1,1
442782,Multiple defects of retina without detachment,1,4
