condition_concept_id,disease_name,num_patients,num_occurrences
432791,Angioedema,1,13
432833,Primary malignant neoplasm of oropharynx,1,166
432844,Primary malignant neoplasm of anterior mediastinum,1,4
432845,Primary malignant neoplasm of central portion of female breast,1,45
378142,Retinal ischemia,1,1
378144,Disorder of basal ganglia,1,5
378145,Chronic cluster headache,1,4
378161,Disorder of ear,1,2
378421,Alcoholic polyneuropathy,1,6
378424,Astigmatism,1,4
378735,Migraine without aura,1,3
378756,Conjunctival hemorrhage,1,6
4216670,Worried well,1,2
4218017,"Primary degenerative dementia of the Alzheimer type, presenile onset",1,1
4219481,Degenerative joint disease of ankle AND/OR foot,1,1
4219643,Muscle fasciculation,1,1
4219822,Fracture of shaft of clavicle,1,1
4220238,Multiple congenital cysts of kidney,1,1
377830,Alcohol withdrawal delirium,1,13
377845,Anoxic encephalopathy,1,1
4203625,Chronic constrictive pericarditis,1,1
4205455,Disseminated herpes zoster,1,3
4207615,Thrombosis of vein of trunk,1,29
4207936,Late effect of fracture of lumbar vertebra,1,4
4209843,Disorder of thoracic aorta,1,1
4212994,"Extranodal NK/T-cell lymphoma, nasal type",1,8
4213266,Fracture dislocation of joint of shoulder girdle,1,3
4214530,Kyphosis deformity of spine,1,5
381570,Mechanical ptosis,1,2
381575,Disorder of external ear,1,2
381877,Dysfunction of eustachian tube,1,1
432236,Tuberculosis of peripheral lymph nodes,1,3
432262,Primary malignant neoplasm of trachea,1,194
432263,Primary malignant neoplasm of lower inner quadrant of female breast,1,1
432301,Opioid dependence in remission,1,2
432312,Chronic angle-closure glaucoma,1,3
376683,Nonproliferative retinopathy due to diabetes mellitus,1,17
376714,Vertebrobasilar artery syndrome,1,5
376938,Neurofibromatosis syndrome,1,12
376946,Senile dementia with delirium,1,1
376981,Amblyopia,1,5
377290,Legal blindness USA,1,1
377821,Disorder of nervous system due to type 1 diabetes mellitus,1,2
374027,Lesion of ulnar nerve,1,1
4234112,Brain injury without open intracranial wound,1,2
375806,Idiopathic peripheral neuropathy,1,6
375821,Paralytic lagophthalmos,1,12
375824,Abnormal auditory perception,1,2
376106,Disorder of the central nervous system,1,1
376125,Disorder of eyelid,1,7
376337,Disorder of nervous system,1,1
376400,Combined form of senile cataract,1,1
4222001,Collapse of vertebra,1,1
4222876,Gangrene due to type 2 diabetes mellitus,1,1
4225874,Reaction to lumbar puncture,1,6
4226266,Cervical spinal cord injury,1,1
4227449,Spondylosis,1,1
4227594,Acne vulgaris,1,2
4228503,Cellulitis of groin,1,1
4231770,Hereditary thrombophilia,1,1
379020,Entropion,1,3
379779,Subacute delirium,1,1
379805,Myopia,1,6
379812,Exposure keratoconjunctivitis,1,3
380038,Viral conjunctivitis,1,3
380055,Primary malignant neoplasm of brain,1,1
4221495,Cataract due to diabetes mellitus type 2,1,1
4221679,Melanocytic nevus of skin,1,2
4246802,Primary malignant neoplasm of bone of skull,1,1
4247358,Primary malignant neoplasm of soft tissues of pelvis,1,2
4247719,Primary malignant neoplasm of ascending colon,1,4
4248223,Increased blood lead level,1,1
4249596,Polyp of middle ear,1,6
372324,Eustachian tube disorder,1,2
372328,Otitis media,1,2
372629,Nonexudative age-related macular degeneration,1,6
4239873,Benign neoplasm of ciliary body,1,22
4241026,Benign neoplasm of craniopharyngeal duct,1,1
4241033,Acute abdomen,1,1
4242103,Osteoarthrosis of the carpometacarpal joint of the thumb,1,32
4242962,Benign neoplasm of small intestine,1,1
4244662,Disorder of musculoskeletal system,1,4
4246125,Primary malignant neoplasm of large intestine,1,1
4246450,Secondary malignant neoplasm of bone marrow,1,3
374924,Generalized convulsive epilepsy,1,1
375292,Perforation of tympanic membrane,1,13
375393,Laceration of skin of eyelid AND periocular area,1,1
375428,Traumatic optic nerve injury,1,3
375527,Headache disorder,1,1
4237198,"Complex regional pain syndrome, type II, lower limb",1,2
4238808,Empyema of pleura,1,9
4239520,Open wound of external genital organs,1,1
374053,Sudden hearing loss,1,4
374351,Conjunctival scar,1,1
374358,Excess skin of eyelid,1,1
374360,Disorder of optic nerve,1,1
374631,Motor neuron disease,1,1
374640,Serous retinal detachment,1,1
374915,Localization-related epilepsy,1,5
374922,Idiopathic stabbing headache,1,3
4266590,Abscess of hand,1,1
4267417,Hepatic fibrosis,1,2
4269209,Acute infarction of spinal cord,1,2
317109,Respiratory arrest,1,1
317510,Leukemia,1,3
317814,Benign neoplasm of heart,1,2
317890,Mitral and aortic stenosis,1,6
317893,Paroxysmal supraventricular tachycardia,1,1
4251304,Intervertebral disc prolapse,1,4
4251306,Stress,1,1
4252581,Alveolar pneumopathy,1,4
4252872,Mitral valve prolapse,1,2
4260918,Disorder of spinal region,1,2
4262590,Infective arthritis,1,2
4263710,Secondary myopathy,1,2
4266029,Airway trauma,1,1
373470,Toxic polyneuropathy,1,3
373638,Superficial injury of cornea,1,4
373724,Neoplasm of brain,1,1
373786,Abnormal vision,1,3
320416,Diseases of mitral and aortic valves,1,1
320741,Thrombophlebitis,1,6
321109,Congenital anomaly of coronary artery,1,1
321587,Bilateral bundle branch block,1,1
372828,Herpes zoster ophthalmicus,1,3
372888,Sciatic nerve lesion,1,1
372894,Central serous chorioretinopathy,1,3
372897,Homonymous hemianopia,1,1
372903,Retinal edema,1,2
372924,Cerebral artery occlusion,1,1
373087,Central nervous system complication,1,1
373105,Disorders of prostheses and implants of the nervous system,1,2
312950,IgE-mediated allergic asthma,1,3
313007,Congenital insufficiency of mitral valve,1,9
313226,Carotid artery occlusion,1,3
313780,Mobitz type II atrioventricular block,1,2
313867,Double outlet right ventricle,1,1
314368,Mitral stenosis with insufficiency,1,2
314370,Endocardial fibroelastosis,1,32
314378,Hypertensive heart disease with congestive heart failure,1,1
4281030,Secondary malignant neoplasm of right ovary,1,2
4281109,Autoimmune thyroiditis,1,20
4284492,Guttate psoriasis,1,20
4286201,Schizoaffective disorder,1,1
312337,Arterial embolus and thrombosis,1,1
312622,Venous retinal branch occlusion,1,4
312928,Adhesive pericarditis,1,1
312938,Hypertensive encephalopathy,1,4
316427,Aneurysm of coronary vessels,1,1
316447,Chronic hypotension,1,1
4272156,Prurigo nodularis,1,4
4272177,Complication of external stoma of urinary tract,1,6
4276036,Fracture of acetabulum,1,6
4276510,Generalized gingival recession,1,2
4279681,Hepatosplenomegaly,1,2
4280828,Infectious disease carrier,1,1
318186,Achalasia of esophagus,1,15
318443,Arteriosclerotic vascular disease,1,3
318566,Flushing,1,13
319016,Retinal lattice degeneration,1,9
319825,Rheumatic heart disease,1,1
315273,Mitral valve stenosis,1,2
315282,Rheumatic disease of aortic valve,1,1
316127,Vitreous opacities,1,4
4302686,Thoracic spondylosis,1,1
4303233,Gastric polyp,1,4
252348,Chronic pulmonary radiation disease,1,1
252758,Late effect of fracture of skull AND/OR face bones,1,3
253549,Disorder of connective tissue,1,2
254669,Disorder of vocal cord,1,7
255059,Congenital bronchiectasis,1,1
255891,Lupus erythematosus,1,2
4292525,Diffuse inflammatory erythema,1,7
4295287,Hypercoagulability state,1,10
4296728,Polyneuritis,1,3
4297668,Basal cell carcinoma of truncal skin,1,3
4298028,Squamous cell carcinoma of skin of lower extremity,1,3
4298692,Bullous pemphigoid,1,8
4301373,Rheumatic mitral stenosis with regurgitation,1,5
4301699,Neuropathy,1,4
260123,Acute sinusitis,1,7
260434,Acute radiation pneumonitis,1,4
260759,Malocclusion of teeth,1,4
261053,Pneumonia in aspergillosis,1,26
261889,Simple chronic bronchitis,1,6
4290877,Cellulitis of neck,1,6
4291454,Basal cell carcinoma of nose,1,1
4291649,Upper gastrointestinal bleeding,1,1
314383,Myocarditis,1,1
314457,Congenital stenosis of aortic valve,1,1
257628,Systemic lupus erythematosus,1,12
258787,Spontaneous tension pneumothorax,1,8
258981,Kaposi's sarcoma of skin,1,1
259153,Pain in throat,1,1
259748,Primary malignant neoplasm of accessory sinus,1,1
259995,Foreign body in orifice,1,1
4309158,Respiratory complications of care,1,1
4309779,Intracranial space-occupying lesion,1,45
4310679,Uncomplicated alcohol withdrawal,1,1
4311117,Radiation-induced disorder,1,1
4311124,Carotid artery thrombosis,1,4
4311480,Primary malignant neoplasm of ileum,1,1
199764,Benign neoplasm of ovary,1,5
199837,Portal vein thrombosis,1,1
4305303,Sleep deprivation,1,5
4305841,Periodic limb movement disorder,1,6
4306136,Chylothorax,1,1
4308074,Pyogenic granuloma,1,2
4308093,Dupuytren's disease of palm,1,3
4308394,"Infection and inflammatory reaction due to prosthetic device, implant and graft in urinary system",1,1
4308713,Necrosis of amputation stump,1,1
4308861,Mechanical complication of arteriovenous surgical fistula,1,4
201614,Calculus of bile duct with cholecystitis,1,1
201688,Delay when starting to pass urine,1,1
201820,Diabetes mellitus,1,1
201824,Benign neoplasm of bladder,1,2
201900,Neurogenic bowel,1,1
201916,Ureteric stone,1,2
4304010,Phobic disorder,1,2
4304484,Chronic myeloproliferative disorder (clinical),1,168
256439,Allergic rhinitis due to pollen,1,4
256450,Asbestosis,1,1
256576,Foreign body in main bronchus,1,1
256622,Pulmonary disease due to Mycobacteria,1,27
201045,Thrombosed external hemorrhoids,1,1
201070,Cholelithiasis AND cholecystitis without obstruction,1,1
201341,Incisional hernia with obstruction,1,9
201606,Crohn's disease,1,2
4323778,Thrombosis of superficial vein of lower limb,1,1
4329445,Noninflammatory disorder of uterus,1,4
4329707,Strabismus,1,1
4329847,Myocardial infarction,1,3
198192,Renal and perinephric abscess,1,4
198199,Pyelonephritis,1,3
198307,Shock due to anesthesia,1,2
198683,Viral hepatitis B without hepatic coma,1,1
4317829,Neoplasm of uncertain behavior of trunk,1,1
4317982,Lower eyelid ectropion,1,1
4319280,Acute bowel infarction,1,1
4320635,"Hemorrhage due to any device, implant AND/OR graft",1,1
4321835,Agoraphobia,1,1
4323342,Recurrent bacterial infection,1,26
4323418,"Major depression single episode, in partial remission",1,3
4323686,Bilious vomiting,1,10
200769,"Chronic gastric ulcer without hemorrhage, without perforation AND without obstruction",1,1
200779,Polyp of corpus uteri,1,1
200780,Disorder of uterus,1,1
4312023,Secondary malignant neoplasm of intra-abdominal organs,1,1
4313365,Neoplasm of uncertain behavior of brain,1,15
4313828,Rheumatic mitral stenosis,1,3
4317284,Respiratory tract hemorrhage,1,2
4317685,Neoplasm of uncertain behavior of respiratory tract,1,1
199863,Primary bacterial peritonitis,1,1
199866,Acute gastritis,1,1
199870,Renal vascular disorder,1,1
199991,Disorder of transplanted kidney,1,2
200052,Primary malignant neoplasm of uterine adnexa,1,1
200461,Endometriosis of uterus,1,1
200588,Injury of abdomen,1,1
200662,Lymphosarcoma,1,12
197304,Ulcer of lower extremity,1,4
197318,Cholesterolosis of gallbladder,1,1
197332,Incomplete uterovaginal prolapse,1,5
197378,Overflow incontinence of urine,1,2
197601,Spermatocele,1,2
197603,Intestinal volvulus,1,1
197676,Large liver,1,10
197717,Open wound of anterior abdominal wall without complication,1,1
4344158,Systemic lupus erythematosus with organ/system involvement,1,60
4344621,Loosening of hip joint prosthesis,1,3
4345206,Enteropathogenic Escherichia coli gastrointestinal tract infection,1,3
4345680,Disorder of amputation stump,1,2
4347174,Synovial cyst of knee,1,1
4347287,Drug-induced myopathy,1,5
4347307,Prolapsed thoracic intervertebral disc,1,1
35615135,Hypotension following procedure,1,4
4337373,"Embolism due to any device, implant AND/OR graft",1,1
4337543,Hepatic necrosis,1,1
4338120,Altered bowel function,1,2
4338759,Squamous cell carcinoma of eyelid,1,1
4339092,Male pattern alopecia,1,2
4340390,Chronic hepatic failure,1,3
4341635,Radiation proctitis,1,2
4343935,Giant cell arteritis with polymyalgia rheumatica,1,1
198802,Occlusion of ureter,1,4
198846,Enthesopathy of hip region,1,3
198892,Internal injury of abdominal organs without open wound into cavity,1,1
198988,Primary malignant neoplasm of pelvis,1,1
199192,Abrasion and/or friction burn of trunk without infection,1,1
4331304,Photodermatitis,1,3
4332304,Status epilepticus,1,2
4335747,Disorder of inner ear,1,1
195906,Disorder of lumbar spine,1,9
195977,Contusion of trunk,1,3
196158,Disorder of penis,1,2
196160,Fistula of intestine,1,5
196162,Inflammatory disease of the uterus,1,9
196436,Internal hemorrhoids,1,1
196463,Alcoholic cirrhosis,1,1
196858,Late effect of fracture of neck of femur,1,20
36713113,Saddle embolus of pulmonary artery,1,24
36714116,Hypoglycemic coma due to type 2 diabetes mellitus,1,4
36714118,Cryptogenic organizing pneumonia,1,3
36714559,Disorder caused by alcohol,1,6
36715574,Hypoparathyroidism following procedure,1,12
36715619,Type II fracture of odontoid process of axis,1,27
36715747,Fracture of third lumbar vertebra,1,1
195901,Osteomyelitis of pelvic region,1,2
36683375,Non-healing surgical wound,1,1
36684472,Primary malignant neoplasm of abdomen,1,1
36684822,Benign neoplasm of right kidney,1,8
36685161,Chondritis of left external ear,1,3
36712704,Vitreomacular adhesion of bilateral eyes,1,13
36712785,Contusion of left ankle,1,2
36712949,Ptosis of bilateral eyebrows,1,3
36712963,Gangrene of left lower limb due to atherosclerosis,1,1
197804,Primary malignant neoplasm of intra-abdominal organs,1,2
197806,Primary malignant neoplasm of gallbladder,1,48
197807,Primary malignant neoplasm of soft tissues of abdomen,1,1
197981,Abdominal tenderness,1,1
198075,Condyloma acuminatum of the anogenital region,1,1
198092,Overlapping malignant neoplasm of retroperitoneum and peritoneum,1,1
198101,Lipoma of skin and subcutaneous tissue (excluding face),1,1
36676238,Pneumonia caused by Influenza A virus,1,1
195401,Contusion of hip,1,1
195587,Cholelithiasis AND cholecystitis with obstruction,1,5
195588,Cystitis,1,1
195590,Urethral stricture,1,8
195598,Chronic uterine inflammatory disease,1,1
195599,Prolapse of vaginal vault after hysterectomy,1,13
195664,"Disorder of retroperitoneal region, excluding major organs",1,1
195793,Neoplasm of uncertain behavior of uterus,1,1
194995,Disorder of ureter,1,2
195002,Ulceration of intestine,1,1
195197,Primary malignant neoplasm of vulva,1,3
195209,Benign neoplasm of liver and/or biliary ducts,1,32
195259,Meralgia paresthetica,1,1
195300,Alcoholic gastritis,1,7
195321,Postmenopausal bleeding,1,2
195363,Congenital anomaly of the kidney,1,2
36717576,Injury of lumbar spinal cord,1,3
37016176,Cerebral degeneration due to alcoholism,1,5
37016342,Hypothyroidism caused by drug,1,12
37017321,Malignant carcinoid tumor of kidney,1,1
37017436,Idiopathic scoliosis of thoracic and lumbar spine,1,1
37018294,Residual osteitis,1,3
37018672,Malignant poorly differentiated neuroendocrine carcinoma,1,2
37108742,Elevated C-reactive protein,1,4
196951,Chronic congestive splenomegaly,1,1
197023,Bilateral inguinal hernia,1,3
197036,Vesicoureteric reflux,1,1
197150,Late effect of fracture of lower extremities,1,1
197236,Uterine leiomyoma,1,1
36716624,Neoplasm of uncertain behavior of bone and articular cartilage,1,2
36717277,Ptosis of right eyebrow,1,6
36717286,Intermittent claudication of left lower limb co-occurrent and due to atherosclerosis,1,3
40400785,Acquired unequal leg length,1,2
40405599,Fibromyalgia,1,4
40479260,Chondrocalcinosis of knee joint,1,1
40479573,Stimulant abuse,1,6
141997,Open wound of forearm with complication,1,1
192255,Primary malignant neoplasm of pylorus,1,10
192363,Obstruction of gallbladder,1,1
192560,Malignant lymphoma of lymph nodes of inguinal region AND/OR lower limb,1,3
37206102,Malabsorption syndrome due to intolerance to lactose,1,1
37207929,Senile entropion of left lower eyelid,1,1
37208036,Neoplasm of uncertain behavior of right kidney,1,1
37309625,Acute on chronic right-sided congestive heart failure,1,2
37312520,Ischemic foot ulcer due to atherosclerosis of artery of lower limb,1,10
37312531,Gangrene of limb due to atherosclerosis of artery of limb,1,1
37395564,Hypoxemic respiratory failure,1,1
37398951,Cardiac arrest during surgery,1,1
194408,Hydroureter,1,1
194418,Urethral caruncle,1,1
194692,Cirrhosis - non-alcoholic,1,5
194847,Mechanical complication due to urethral indwelling catheter,1,3
37109307,Erectile dysfunction following radical prostatectomy,1,3
37110593,Lesion of skin due to diabetes mellitus,1,2
37116489,Injury of intrathoracic organ,1,5
37204169,Benign neoplasm of right adrenal gland,1,2
193240,Acute generalized peritonitis,1,2
193249,Acute hemorrhagic gastritis,1,1
193250,Gastric hemorrhage,1,2
193355,Injury of liver,1,1
193402,Bacterial enteritis,1,1
193598,Extravasation of urine,1,1
194152,Renal agenesis and dysgenesis,1,1
194382,External hemorrhoids,1,3
140259,Open wound of face without complication,1,1
140362,Hypoparathyroidism,1,3
140489,Acquired acanthosis nigricans,1,1
140490,Anhidrosis,1,3
140966,Benign neoplasm of skin of face,1,2
141090,Pyogenic granuloma of skin,1,5
141232,Malignant melanoma of skin,1,1
141249,Benign neoplasm of thyroid gland,1,4
40481354,Speech and language deficit as late effect of cerebrovascular accident,1,1
40481357,Large cell lymphoma of intrapelvic lymph nodes,1,6
40481531,Sequela of chronic liver disease,1,1
40481619,Infective arthritis of pelvis,1,2
40481632,Ganglion cyst,1,2
140046,Primary malignant neoplasm of ethmoidal sinus,1,5
140064,Myelosclerosis with myeloid metaplasia,1,62
140190,Disorder of back,1,1
40479837,Chronic ulcerative colitis,1,2
40480002,Aphasia as late effect of cerebrovascular disease,1,2
40480453,Disorder of vein of lower extremity,1,2
40480943,Lateral cystocele,1,13
40480946,Monoplegia of nondominant lower limb as a late effect of cerebrovascular accident,1,1
40481141,Anatomical narrow angle glaucoma with borderline intraocular pressure,1,12
40481180,Pain in forearm,1,4
40481345,Monoplegia of upper limb of dominant side,1,1
192591,Post-surgical hypoinsulinemia,1,2
192673,Vascular insufficiency of intestine,1,2
192731,Digestive symptom,1,1
192732,Splitting of urinary stream,1,2
192855,Cancer in situ of urinary bladder,1,1
192957,Perforation of bile duct,1,1
193079,Injury of nerve of trunk,1,4
40479589,Takotsubo cardiomyopathy,1,7
40485064,Latent syphilis,1,6
40486629,Sepsis due to Candida,1,6
135759,Sézary's disease of extranodal AND/OR solid organ site,1,5
135939,Closed fracture of sternal end of clavicle,1,2
136057,Benign neoplasm of skin of trunk,1,1
136496,Cellulitis and abscess of face,1,2
136661,Non-toxic nodular goiter,1,2
136934,Primary hyperparathyroidism,1,12
139900,Urticaria,1,2
140027,Herpetic gingivostomatitis,1,2
40481901,Mantle cell lymphoma,1,1
40481907,Carcinoid tumor,1,1
40481975,Spondylolysis of cervical spine,1,1
40482241,Chronic ulcerative pancolitis,1,1
40482893,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue (MALT-lymphoma),1,3
40483536,Failure of osseointegration of dental implant,1,1
138717,Toxic diffuse goiter,1,15
138790,Chronic periodontitis,1,1
138845,Rheumatism,1,1
138996,Carcinoma in situ of skin,1,1
139057,Disorder of oral soft tissues,1,1
139099,Ingrowing nail,1,6
139188,Open wound of scalp without complication,1,1
139841,Chronic frontal sinusitis,1,2
137967,"Muscle, ligament and fascia disorders",1,1
138056,Subcutaneous emphysema resulting from a procedure,1,1
138113,Cyst of thyroid,1,1
138379,"Chronic lymphoid leukemia, disease",1,6
138455,Stomatitis,1,2
138502,Vitiligo,1,10
138582,Closed fracture of acromial process of scapula,1,3
138713,Disorder of parathyroid gland,1,6
134141,Chronic osteomyelitis of lower leg,1,5
134304,Benign neoplasm of parathyroid gland,1,2
134308,Carcinoma in situ of skin of lower limb,1,4
134312,Iatrogenic hypothyroidism,1,1
134398,Periodontal disease,1,3
134438,Contact dermatitis,1,3
134442,Systemic sclerosis,1,4
134452,Olecranon bursitis,1,2
40491961,Sepsis due to Pseudomonas,1,6
40492266,Gastrointestinal stromal tumor of stomach,1,2
40649300,Primary malignant neoplasm of anterior wall of urinary bladder,1,2
42537043,CLABSI - central line associated bloodstream infection,1,1
42537741,Transplant present,1,1
42538117,Transplanted heart present,1,6
42538607,Acute insomnia,1,2
134118,Atrophic condition of skin,1,1
40488439,Abnormality of systemic vein,1,2
40489808,Disorder of both middle ear and mastoid,1,1
40489907,Sepsis due to Staphylococcus aureus,1,1
40489910,Sepsis due to Streptococcus group D,1,1
40490434,Abnormal arterial blood gas,1,1
40490918,Marginal zone lymphoma,1,135
40490929,Primary malignant neoplasm of intrahepatic bile duct,1,5
40491439,Tumor of respiratory system,1,1
136950,Myelodysplastic syndrome with isolated del(5q),1,79
136960,Vascular myelopathy,1,6
137016,Retained dental root,1,2
137213,Dermal mycosis,1,1
137345,Pressure ulcer stage 4,1,4
137351,Epidermoid cyst of skin,1,3
137682,Skin sensation disturbance,1,3
137951,Acquired keratoderma,1,13
132761,Blister of foot without infection,1,1
132781,Mechanical complication of vascular device,1,1
132853,Lymphoid leukemia,1,3
132932,Chronic ethmoidal sinusitis,1,2
133002,Acute osteomyelitis,1,20
133169,Myelofibrosis,1,9
133566,Necrotizing fasciitis,1,5
133713,Malignant melanoma of skin of face,1,3
43021852,Malignant hypertensive chronic kidney disease,1,1
43021857,Arteriosclerosis of autologous arterial coronary artery bypass graft,1,5
43022016,Displacement of internal fixation device,1,1
43530637,Postprocedural fever,1,1
43530645,Functional quadriplegia,1,1
132344,Gingival and periodontal disease,1,3
132412,Post-laminectomy syndrome,1,5
132703,Lichen planus,1,18
42538804,Organ surgical site infection,1,1
42538935,Perioperative hemorrhage,1,4
42539474,Complex regional pain syndrome of lower limb,1,7
42709840,Acquired deformity of lower leg,1,1
43021248,Complication associated with genitourinary device,1,2
43021249,Complication associated with neurological device,1,2
43021258,Infection associated with implant,1,13
43021778,Hearing loss of right ear,1,1
134460,Plantar fascial fibromatosis,1,1
134461,Tietze's disease,1,1
134661,Chronic sphenoidal sinusitis,1,2
135215,Hashimoto thyroiditis,1,1
135350,Acute osteomyelitis of ankle and/or foot,1,5
135473,Dermatophytosis,1,2
135489,Primary malignant neoplasm of male breast,1,1
135750,Primary malignant neoplasm of floor of mouth,1,5
44499553,"Clear cell adenocarcinoma, NOS, of kidney, NOS",1,1
44502780,"Infiltrating duct carcinoma, NOS, of pancreas, NOS",1,1
44782447,Pressure ulcer of hip,1,1
44782728,Hypertensive heart AND chronic kidney disease with congestive heart failure,1,1
77635,Disorder of hand,1,1
77638,Displacement of intervertebral disc without myelopathy,1,1
77963,Achilles tendinitis,1,1
78015,"Open wound of chest wall, uncomplicated",1,1
43530818,Superficial incisional surgical site infection,1,1
43530851,Chronic non-traumatic intracranial subdural hemorrhage,1,1
43530867,At low risk for dental caries,1,1
43531027,Mononeuropathy of upper limb,1,3
43531046,Disorder of nerve root and/or plexus,1,1
43531561,Myasthenia gravis without exacerbation,1,1
43531583,Visual disturbance as sequela of cerebrovascular disease,1,1
43531622,Ataxia as sequela of cerebrovascular disease,1,1
81251,Neoplasm of breast,1,2
81303,Labyrinthine disorder,1,14
81379,Lateral epicondylitis,1,2
81426,Closed fracture of clavicle,1,14
81723,Contusion of hand,1,1
43530693,Acute exacerbation of chronic obstructive airways disease with asthma,1,1
43530695,Group B Streptococcus carrier,1,2
43530744,Weakness of face muscles as sequela of stroke,1,1
133727,Thyrotoxicosis without goiter or other cause,1,7
133728,Congenital hypothyroidism,1,4
133794,Chronic gingivitis,1,6
133803,Periapical abscess with sinus tract,1,2
133853,Osteomyelitis of ankle AND/OR foot,1,1
80141,Functional diarrhea,1,3
80492,Contracture of knee joint,1,2
81175,Contusion of chest,1,4
45772094,Human metapneumovirus infection,1,1
45772671,Nodular prostate without urinary obstruction,1,1
45772937,Exacerbation of moderate persistent asthma,1,2
46269816,Ascites due to alcoholic cirrhosis,1,3
46269831,Cholangitis due to bile duct calculus with obstruction,1,2
46269839,Complication due to chronic ulcerative pancolitis,1,6
23653,Foreign body in esophagus,1,1
46270031,Cerebral infarction due to occlusion of precerebral artery,1,1
45767610,Closed fracture of epiphyseal plate of distal humerus,1,1
45767658,Cerebral infarction due to thrombosis of middle cerebral artery,1,1
45768449,Hypertensive crisis,1,1
45768908,Exercise induced bronchospasm,1,8
45768911,Exacerbation of mild persistent asthma,1,2
45770881,Moderate nonproliferative retinopathy due to type 2 diabetes mellitus,1,6
45770892,Primary malignant neoplasm of uterus,1,1
45771090,Respiratory tuberculosis,1,2
74135,Disorder of synovium,1,1
74174,Urinary symptoms,1,1
74188,Closed fracture of rib,1,1
74472,Congenital deformity of foot,1,2
74723,Arthropathy associated with a neurological disorder,1,1
45763749,Idiopathic interstitial pneumonia,1,70
45765791,Drug reaction with eosinophilia and systemic symptoms,1,44
45766974,Pathologic fracture of femur at site of neoplasm,1,36
77162,Injury of ankle,1,2
72404,Joint stiffness,1,4
72708,Traumatic arthropathy of the shoulder region,1,1
72711,Shoulder stiff,1,2
73036,Closed fracture of olecranon process of ulna,1,3
73089,Contusion of buttock,1,1
73153,Malignant neoplasm of lateral wall of urinary bladder,1,1
73564,Full thickness rotator cuff tear,1,7
4031019,Allergic contact dermatitis,1,2
4031109,Melanoma in situ of trunk,1,10
4032466,Myringitis,1,3
4032787,Hyperosmolarity,1,3
4032799,Opioid-induced organic mental disorder,1,4
4033045,Repetitive self-excoriation,1,6
4033662,Hair sinus,1,10
4033802,Granulomatous disorder of the skin and subcutaneous tissue,1,1
4027470,Feeding disability,1,1
4028238,Cellulitis of head,1,3
4028252,Injury of trachea,1,1
4029420,Severe hyperglycemia due to diabetes mellitus,1,5
4029735,Disorder of carbohydrate absorption,1,1
4030186,Hyperprolactinemia,1,35
4030362,Familial non-neuropathic amyloidosis,1,3
4030847,Secondary impetiginization,1,1
46273489,Thrombosis of vein of upper limb,1,1
46273641,Primary chronic gout without tophus,1,3
24230,Foreign body in larynx,1,1
4023612,Heterozygous thalassemia,1,1
4024127,Postprocedural respiratory disorders,1,1
4025663,Obstructed inguinal hernia,1,4
4025677,Single episode of major depression in full remission,1,2
4027369,Vascular disease of abdomen,1,3
46270117,Retained foreign body,1,1
46270163,Acute ST segment elevation myocardial infarction due to right coronary artery occlusion,1,6
46270317,Fracture of shoulder,1,3
46272492,Dissection of artery,1,1
46273239,Idiopathic scoliosis of lumbar spine,1,1
46273370,Abnormal chest sounds,1,1
46273477,Complication due to ulcerative colitis,1,10
46273478,Rectal hemorrhage due to ulcerative colitis,1,2
